name,link,category,businessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country,longBusinessDescription
CyberACI,https://www.eu-startups.com/directory/cyberaci/,Austria,We are cybersecurity professionals helping our clients make their networks safer against hackers.,Vienna,"cybersecurity, consulting",No funding announced yet,2021,https://www.cyberaci.com,,,AT,
CrowdTiger,https://www.eu-startups.com/directory/crowdtiger/,Austria,THE EXCLUSIVE NEW INVESTMENT PLATFORM FOR SMART INVESTORS IS CROWDTIGER.,Vienna,"Finance, Financial Services, Real Estate",No funding announced yet,2021,https://www.CrowdTiger.com,,,AT,
FUA Investment Club,https://www.eu-startups.com/directory/fua-investment-club/,Austria,"The goal of the FUA Investment Club is to bring individuals together, develop a large alumni network, and connect the financial industry. Our participants hope to master portfolio management, learn to make investment decisions based on thorough research, and develop strong networks within the financial industry along the way. We can provide more insight into the various processes of investment firms by forming long-term collaborations. Joining the FUA Investment Club entails gaining valuable skills and connecting with a large network in the financial business.",Vienna,"Finance, Financial Exchanges, Financial Services",No funding announced yet,2021,http://www.fuainvestments.com,,,AT,
exo-one,https://www.eu-startups.com/directory/exo-one-2/,Austria,"To stay first in line for upgrades, techniques, and relevant future trends, EXO-ONE is home to the world's leading trainers, business advisors, and mentors.
We examine rapidly evolving technology, emerging countries, prospective companies, improving personal attributes and mindsets, and major industry future scenarios.",Vienna,Consulting,No funding announced yet,2021,https://www.exo-one.club,,,AT,
ettico,https://www.eu-startups.com/directory/ettico/,Austria,"We provide tools that make Machine Learning simple and enjoyable so that people can focus on developing rather than debugging.
We founded ettico in 2020 with the goal of creating a platform that anyone, regardless of background or experience, can use to build complicated machine learning systems and automations that bring value to their work and hobbies.
We aspire to create the most powerful AI/ML configuration platform in the world that doesn't require users to know how to code.",Vienna,"Artificial Intelligence, Information Technology, Machine Learning, Product Search, Software, Visual Search",No funding announced yet,2021,https://www.etti.co,,,AT,
hNow,https://www.eu-startups.com/directory/hnow/,Austria,"#1 App for local shopping. The online marketplace with dealers and deliverers from your region.
Simply, quickly, regionally",Graz,"E-Commerce, mobile",Between €1-€100K,2021,https://www.hNow.io,,,AT,
Leaders21com,https://www.eu-startups.com/directory/leaders21com/,Austria,"Leaders21com is an e-learning platform that offers a diverse portfolio of personal training and services. We are convinced that quality makes the difference – and that leadership must be lived anew in the 21st century. That every person deserves to learn and benefit from good leaders. And that good leadership means lifelong learning and continuous improvement.

Our goal is to make leadership knowledge tangible and tangible for EVERYONE. Tailor-made for your company – and soon online for everyone in the future. We support leaders who do not stand still and always want to develop further. How? With training, coaching, mentoring, consulting,... and our digital Leadership Platform,which we are currently developing for you.",Leonding,"E-Learning, Personal Development, Training",Between €500K-€ 1 million,2021,https://www.leaders21.com/de/,,,AT,
MedCom,https://www.eu-startups.com/directory/medcom-2/,Austria,"Medcom is your one-stop shop for laboratory instructions, apps, and paperless lab requests that are produced in a reliable and safe manner. Medcom is your specialist for laboratory orders. With the WEBRrequest software, paperless laboratory requests are created reliably and securely. Nothing stands in the way of efficient and resource-saving communication between doctors and laboratories.",Vienna,"Digital Laboratory, Software",Between €1-€100K,2021,https://medcom.at/,,,AT,
MIM.365,https://www.eu-startups.com/directory/mim-365/,Austria,"MIM.365 Manufacturing Benchmark Cockpit Know production data, offers a SaaS manufacturing benchmark platform, for manufacturing companies. We know connectivity is often the key to making a project successful. That's why we're making it very easy for you. The production data point (cycle, malfunction, measured value, vibration ...) is always automatically included in the production dashboard.
As soon as a message is recognized, it is automatically transferred, the data point is created in the database and assigned in the production dashboard.",Bad Voslau,"Industrial Automation, Manufacturing, SaaS",Between €1-€100K,2021,https://www.mim-365.com/,,,AT,
mlxar,https://www.eu-startups.com/directory/mlxar/,Austria,machine learning extended architecture. Generate creative virtual cities in minutes. mlxar is a new breed of content creation tool that uses AI to creatively generate architecture and urban assets for video games. mlxar is capable of designing virtual structures 50x faster than current state-of-the-art architecture design tools.,Vienna,"Machine Learning, Software, Video Games",Between €1-€100K,2021,https://www.mlxar.com,,,AT,
Noreja,https://www.eu-startups.com/directory/noreja/,Austria,"At Noreja we rethink process mining and place the business objects along the process at the center of attention. Therefore, we focus on target- and user-oriented visualizations which provide direct implications for action. A new way to conduct data integration combines domain knowledge of process experts with process data. An approach we call Causal Process Mining. Our software solution enables companies to leverage existing data from e.g., ERP, SCM, CRM, PLM or BPMS in order to transfer Business Process Management from subjective and time-consuming to data-driven and automated. Our solution differentiates itself from other offerings because it is tailored to avoid spaghetti-like diagrams. Instead, the focus is on the causal relationships between events and actionable insights that provide opportunities for process optimization. To this end, we provide a workflow-like procedure for analysts to identify anomalies and optimization potential without the need to understand process modeling notations or process mining specialties. We also support management with business critical Process Performance Indicators and decision-supporting visualizations.",Vienna,"Data Mining, Information Technology, SaaS, Software",Between €100K-€500K,2021,https://noreja.com/,,,AT,
OPEN social audio,https://www.eu-startups.com/directory/open-social-audio/,Austria,"OPEN is an audio only tool that connects people in one-on-one conversations, based on their mood and only by voice. No profile pictures, no likes, no followers, no superficialities. OPEN creates meaningful relationships for those people actively searching for the social in social media. In order to begin a conversation with someone, you first choose from a variety of moods – one that reflects how you are currently feeling. Then you will be connected with someone who is feeling the same way.",Vienna,"Apps, Software",No funding announced yet,2021,https://joinopen.app/,Active,,AT,
PROPUP,https://www.eu-startups.com/directory/propup/,Austria,"PROPUP is a real estate transaction management platform. We are simplifying real estate transactions. We simplify real estate transactions. PROPUP is a B2B2C Real Estate Transaction Management Platform, that provides real estate agents and their customer a fully digital journey.",Vienna,"Real Estate, SaaS, Software",Between €1-€100K,2021,https://propup.at/,,,AT,
DeepLYNX,https://www.eu-startups.com/directory/deeplynx/,Austria,"We aim to serve thousands of businesses go global via eCommerce by helping them overcome the obstacles they face. Our platform simplifies how you run multiple marketplace stores in Southeast Asia from listing, translation, marketing and shipping. We go heads up against obstacles from language, culture and even how to ship a box from Germany to a remote island in Indonesia. We get excited when undertaking the myriad of challenges by pragmatically applying technology to solve them. Along the way, we will build new experiences and improve our current ones, and you can help influence both what and how.",Vienna,"E-Commerce, Information Technology, Software",No funding announced yet,2020,https://deeplynx.com,,,AT,
BugBattle,https://www.eu-startups.com/directory/bugbattle/,Austria,"BugBattle is a bug reporting tool made explicitly for developers highlighting the bugs present in websites, apps & industrial applications.",Dornbirn,"Apps, Productivity Tools, Software",No funding announced yet,2020,https://www.bugbattle.io/,,,AT,
Algonist Biotechnologies,https://www.eu-startups.com/directory/algonist-biotechnologies/,Austria,"Algonist Biotechnologies is a pre-clinical stage biotechnology company, developing novel small molecule therapeutics for chronic pain. Our mission is to develop drugs with similar potency to opioids but without leading to addiction. Algonist is a privately owned pre-clinical stage biotechnology company founded by an experienced team of drug developers, business professionals and scientists, developing novel small molecule drugs to treat chronic pain.",Vienna,"Biotechnology, Pharmaceutical",No funding announced yet,2020,http://www.algonist.com,,,AT,
506.ai,https://www.eu-startups.com/directory/506-ai/,Austria,"506 is a First-Party data-driven digital marketing and customer data company. We specialize in creating and delivering unique, personalized customer experiences that drive our customers' business success. Our main services are Performance Marketing, Lead Management, Big Data Management and Product Development.",Oberosterreich,"Advertising, Analytics, Artificial Intelligence, Data Visualization",No funding announced yet,2020,http://www.506.ai,,,AT,
Shopstory,https://www.eu-startups.com/directory/shopstory/,Austria,Shopstory is a SaaS that helps eCommerce companies grow automatically with help of a powerful AI and the creation of an immense data hub.,Vienna,"Artificial Intelligence, E-Commerce, Marketing Automation, SaaS",Between €2.5 million-5 million,2020,https://www.shopstory.ai,,,AT,
25superstars,https://www.eu-startups.com/directory/25superstars/,Austria,25superstars is providing the most affordable content by working with emerging content creators. Our creators have a high following on social media and are experts in creating engaging content.,Vienna,"content creator, social media",Between €100K-€500K,2020,25superstars.com,,,AT,
CoCo,https://www.eu-startups.com/directory/coco-2/,Austria,Check key data and compare different Instagram pages to create more efficient content for your company's own social media. Find influencers and check their history and compare them before campaigns. Drive strategic decision-making with CoCo.,Vienna,"Analytics,Instagram,Marketing",Between €100K-€500K,2020,CoCo.gl,,,AT,"Data can change everything forever and can be a powerful tool in the digital world for unexpected and surprising results. CoCo's work started in 2020 with this point of view; Transforming detailed data into the information that can answer all your questions, right at the moment when you've spent a lot of money and time yet still don't know what to do. Therefore, regardless of your marketing knowledge, you can analyze any Instagram page (influencers' pages, business competitors' pages, etc.) according to CoCo's data and charts. We help to increase the effectiveness of advertising campaigns on social networks, provide accurate and up-to-date information about the behavior of your audience on Instagram, and utilize data mining algorithms to increase your business sales.  What are the obstacles stopping your business from achieving its goals? Trust the value CoCo creates."
Gamble-Verluste TS,https://www.eu-startups.com/directory/gamble-verluste-ts-prozessfinanzierungs-gmbh/,Austria,"Gamble-Verluste gehört zu den größten Prozessfinanzierer in Österreich zum Thema Rückforderung von Spieleinsätzen bei illegalen Online-Casinos. Dabei wird Klientinnen und Klienten ein umfassendes Service und eine transparente Abwicklung mit sehr hohen Erfolgschancen angeboten.

Im Rahmen der Klagen wird mit führenden österreichischen Rechtsanwaltskanzleien im Bereich Online-Glücksspiel zusammengearbeitet.",Vienna,"casino-klage, online-casino, geld zurück, spielsucht",No funding announced yet,2020,https://www.gamble-verluste.at,,,AT,
Revo Foods,https://www.eu-startups.com/directory/revo-foods/,Austria,"Revo Foods offers seafood made of plants. The food-tech startup has developed a new technology based on 3D Food Printing that recreates the texture and appearance of seafood. In the 3D Printing process, natural and healthy ingredients such as pea proteins, algae extracts, and dietary fibers are combined for excellent nutritional value and taste, giving the products a realistic look.",Vienna,"Food, FoodTech, 3D",No funding announced yet,2020,https://revo-foods.com/,,,AT,
Helu.io,https://www.eu-startups.com/directory/helu-io/,Austria,"Helu.io offers modern financial analyzes and maximum data security. Helu gives customers easy access to their accounting data (like DATEV data).  Helu automatically creates a BWA and balance sheet, which clients can personalize as they wish. All reports are updated automatically with each new booking record.",Vienna,"Data, Financial, Analysis",Between €2.5 million-5 million,2020,http://helu.io/,,,AT,
TRUENDO Technologies,https://www.eu-startups.com/directory/truendo-technologies/,Austria,"TRUENDO Technologies is a software company specializing in website compliance solutions. It was founded by Joshua Dippenaar and Fredrik Gustafsson in Vienna in 2020. The TRUENDO consent management platform first came into the market in 2017, just before the General Data Protection Regulation (GDPR) came into effect. Together with its integrated and automated privacy and cookie policies - TRUENDO aims to provide a well round website privacy solution that is easy to understand, always pragmatic, and within the frame of law. TRUENDO cooperates with legal partners, external DPOs, and other experts in the field of data privacy to help ensure users' compliance.",Wien,"GDPR compliance, website compliance",No funding announced yet,2020,http://www.truendo.com,,,AT,
blackshark.ai,https://www.eu-startups.com/directory/blackshark-ai-2/,Austria,creating a digital twin of planet earth I powered by satellite data & artificial intelligence,Graz,"Artificial intelligence, Earth observation, Computer vision, Autonomous driving",No funding announced yet,2020,blackshark.ai,,,AT,"blackshark.ai provides powerful insights into the world by extracting information from satellite imagery fully automatically. A scalable artificial intelligence builds the core of the blackshark platform, detecting features with incredible precision and speed. A novel machine learning approach was developed to train a neural network for new features rapidly, enabling blackshark to serve various use cases in many different industries.
Input sources supported:
- satellite imagery
- 2D photographs (aerial, street level, ...)
- point clouds (photogrammetry or lidar)
- HD map data
- OSM
- & more
Examples for feature detection:
- buildings (footprint, height, type, roof, orientation, facade)
- vegetation
- streets
- land classification
- flood detection
- & more
blackshark.ai can also fully automatically and semantically reconstruct detected features in 3D, using a patented technology for efficiently storing and streaming petabytes of data.
blackshark.ai is a team of 50+ data scientists, geospatial engineers, 3D rendering programmers and developers, self-funded and based in San Francisco, US, and Graz, Austria, Europe's computer vision hub.
We are on a mission to answer questions such as:
- Can my drone land in this backyard?
- How many solar panels are installed in India?
- How many tents does a certain refugee camp have?
- How many cars are parked in a specific parking lot?
What would you like to know?"
Blue Monday Project,https://www.eu-startups.com/directory/blue-monday-project/,Austria,"At Blue Monday Project we are developing a „Miles&More“ for sustainable actions. We assess the carbon footprint of products & services and put it into a reward system where users get rewarded for sustainable purchases. The user collects „Blue Points“ and can use them to redeem discounts at the stores or donate them to support sustainable projects. We believe, connecting existing solutions, ensuring transparency along the supply chain is the only way to motivate companies as well as individuals to a more sustainable lifestyle.",Vienna,"Big Data, Mobile Apps, Sustainability",No funding announced yet,2020,www.bluemondayproject.com,,,AT,
recordee,https://www.eu-startups.com/directory/recordee/,Austria,"Recordee operates at the intersection between communication and content creation. We provide an AI-enabled solution helping businesses and organizations record video conferences in HD, regardless of the number of participants or the quality of the internet connection. Our easy and reliable interface can be either cloud-based or installed locally and produces a video recording of the highest quality, thanks to our proprietary frame enhancement AI solution, in a secure environment.

Recordee was founded in 2020 by an Austrian full stack developer with a track record in founding several scale-ups in the big data, cloud, and communication space.

Our mission is to develop a people-centric service that transforms the real-time video recording experience and improves the quality and effectiveness of live recording forever.",Vienna,"video, conference, highest quality",No funding announced yet,2020,www.recordee.io/,,,AT,
Seasy GmbH,https://www.eu-startups.com/directory/seasy-gmbh/,Austria,"Marina berth reservation and booking platform with sailing assistant. Seasy is the first to offer a total solution that not only eases everyday life for sailors and motorboaters, but also for marinas and yachting harbours as they can simplify their processes to gain more time to spend on their biggest passion – sailing.",Graz,"marina,berth,reservation,booking",No funding announced yet,2020,https://www.seasy.at,,,AT,
Ordito,https://www.eu-startups.com/directory/ordito/,Austria,"Machine Learning based Prediction System for the retail sector to forecast the demand in order to avoid food waste, out of stocks and overstock. Other benefits include insights into customer segments and groups, product trends, the possibility of dynamic pricing and marketing!",Vienna,"Artificial Intelligence, Machine Learning, Predictive Analytics ,Retail ,SaaS",No funding announced yet,2020,www.ordito.at,,,AT,
enspired,https://www.eu-startups.com/directory/enspired/,Austria,"enspired is an AI-driven trading house that offers groundbreaking energy trading services on short-term power markets. In our world, there is no room for trading screens and traditional optimisation - we provide energy trading as a service based on data, self-learning models and cutting-edge technology.",Vienna,"Energy, Renewable Energy",No funding announced yet,2020,www.enspired-trading.com/,,,AT,
Similio Media,https://www.eu-startups.com/directory/similio-media/,Austria,"Similio is a multilingual Austrian internet platform that combines geography, topics and points of interest. All information is presented in various granularities and visualized by means of maps.",Vienna,"Internet, platforms",No funding announced yet,2020,simil.io/,,,AT,
ReloPilot,https://www.eu-startups.com/directory/relopilot/,Austria,"ReloPilot helps businesses get their international hires faster onboard & integrate them in their new teams & city.

Our app provides guideance, a self-service work-flow & service marketplace with pre-selected pool of freelance experts covering all relocation steps from visa, home search to intercultural training & more.",Vienna,"Human Resources, Marketplace, Software",No funding announced yet,2020,relopilot.io/,,,AT,
Guestia,https://www.eu-startups.com/directory/guestia/,Austria,"Guestia is a short-term rental service that is independent of Airbnb.As soon as the keys are handed over to Guestia, the rental and marketing takes place from a single source. Completely carefree and fully automated. Make use of our years of experience and benefit from the flourishing tourism.",Vienna,"Hospitality, travel",No funding announced yet,2020,www.guestia.at/,,,AT,
Return on Art,https://www.eu-startups.com/directory/return-on-art/,Austria,Return on Art is the one platform that makes discovering and collecting art exciting and effortless. We leverage the latest technology and art market expertise to create value for global artists and an effortless buying experience for our collectors.,Vienna,"Art, Augmented Reality, E-Commerce",Between €100K-€500K,2020,www.returnonart.com/,,,AT,
HelloBello,https://www.eu-startups.com/directory/hellobello/,Austria,HelloBello offers fresh produced and cooled delivered customized dog food operating in the German speaking markets.,Vienna,"Food Delivery, Pet",Between €1-€100K,2020,www.hellobello.de,,,AT,
DrainBot,https://www.eu-startups.com/directory/drainbot/,Austria,"DrainBot provides railway and road operators with intelligent, autonomous tunnel drainage maintenance systems that improve economic efficiency and safety of their tunnels. Their novel system aims at completely removing locking times for tunnels, while reducing resource consumption, environmental impact and cost of tunnel drainage maintenance. Data-based approach to maintenance planning enables better efficiency and longer lifecycle of the infrastructure.",Graz,maintenance systems,Between €100K-€500K,2020,www.drainbot.at,,,AT,
blackshark.ai,https://www.eu-startups.com/directory/blackshark-ai/,Austria,"blackshark.ai provides powerful insights into the world by extracting information from satellite imagery fully automatically. A scalable artificial intelligence builds the core of the blackshark platform, detecting features with incredible precision and speed. A novel machine learning approach was developed to train a neural network for new features rapidly, enabling blackshark to serve various use cases in many different industries.",Graz,"Artificial Intelligence ,Autonomous Vehicles, Computer Vision, Geospatial",No funding announced yet,2020,blackshark.ai/,,,AT,
enlivio,https://www.eu-startups.com/directory/enlivio/,Austria,"Digital physiotherapy anywhere and anytime. We combine AI, motivational elements and evidence-based therapy to offer clinics & physiotherapeutics a new way to treat their patients.",Vienna,"digital health, online physiotherapy, gamification",Between €500K-€ 1 million,2020,https://enlivio.com,,,AT,
Campstar,https://www.eu-startups.com/directory/campstar-2/,Austria,International online reservation portal with the focus on campervan rentals.,Wien,"camper, worldwide, Travel",Between €500K-€ 1 million,2020,www.campstar.com,,,AT,
Mursall Active Coating,https://www.eu-startups.com/directory/mursall-active-coating-gmbh/,Austria,"Mursall Active Coating developed PUR-AIR - an invisible protective coating sprayed on thinly and combined
with window glass, which cleans the air of pollutants and lets us breathe again.",Oberalm,"health, house, technology",No funding announced yet,2020,https://www.active-coating.com/en/#home,,,AT,"In 2008 the team of Mursall Active Coating learnt about photo catalysis from its discoverer during a stay in Japan. The Austrian development team attempted to find a way to use photo catalysis in a coating system for glass surfaces. This system can erase fine and ultrafine dust from the air. Managing Director Robert Kummerer was joined by Daniel Mursall, from the traditional company ""Mursall"" in 2020. Their mission is to create healthy indoor air for their customers.
ACTIVE COATING is odorless and colorless and works only with the help
of light. This means that both artificial and natural light activates window panes to attract and dissolve
viruses and bacteria so that they can then simply be wiped away or vacuumed off.
."
Venturify,https://www.eu-startups.com/directory/venturify/,Austria,"Venturify offers free startup consulting and free tools for businesses and startups. They also provide session tracking, recruiting, social proof, and site building services. Additionally, they offer tools for clients startup completely for free.",Linz,"Advice, Consulting, Software",No funding announced yet,2020,https://venturify.at,Active,https://www.linkedin.com/showcase/venturify-tools/about/,AT,
TradersYard,https://www.eu-startups.com/directory/tradersyard/,Austria,"Building the evolution of social trading. Explore the TradersYard Community Hub with information of top authors, most discussed symbols, publications, upcoming events and latest signals. Describe business best are Financial Services, trading platform, investment, software.",Vienna,"Financial Services, trading platform, investment, software",Between €100K-€500K,2020,https://tradersyard.com,Active,https://www.linkedin.com/company/tradersyard/about/,AT,
Tech2impact,https://www.eu-startups.com/directory/tech2impact/,Austria,"Tech2impact is a digital hub for impact tech, with fundraising for impact tech startups and a network of founders, investors, and mentors. Tech2impact is the global digital hub for impact tech, with a fundraising-focused accelerator for impact tech startups and a network of 800+ founders, investors, mentors, and accelerators on a mission of making impact tech the new norm. 

We work with founders, who build solutions to real global problems, using technology or science with a business model in place.",Vienna,"Think Tanks, Startup Mentorship, Impact Tech, Consulting",No funding announced yet,2020,https://tech2impact.com/,Active,https://www.linkedin.com/company/tech2impact/,AT,
Taxtastic,https://www.eu-startups.com/directory/taxtastic/,Austria,"Taxtastic provides an application programming interface software that is able to understand tax-relevant expenses and assign them context-based vision API, context API, and classifier API. Links the individual products to the profession and assesses the tax relevance of each product. Taxtastic is a software application that provides tax-relevant expenses.",Atzgersdorf,"IT Services, IT Consulting, Apps, Taxi Service",No funding announced yet,2020,https://taxtastic.at,Active,https://www.linkedin.com/company/taxtastic-ml/about/,AT,
Splitbee,https://www.eu-startups.com/directory/splitbee/,Austria,All-in-one analytics & conversion platform. Your friendly all-in-one analytics & conversion tool. Optimize and track your website.,Vienna,"Analytics, Conversions, Software Development, Advertisingg",No funding announced yet,2020,https://splitbee.io/,Active,https://www.linkedin.com/company/splitbee/about/,AT,
Splex,https://www.eu-startups.com/directory/splex/,Austria,"Splex is a software development company that creates applications for both businesses and consumers. Splex is headquartered in Vienna, Wien and was founded in 2020. Developing magical technology Original since 2020.",Vienna,"Java, Spring Boot, Angular, ThreeJS",No funding announced yet,2020,https://Splex.net,Active,https://www.linkedin.com/company/splex/about/,AT,
SHION,https://www.eu-startups.com/directory/shion/,Austria,"Established in 2020, Austrian engineering company Shion produces exquisite interior product with deep tech AI algorithm which is integrated into wood composites that optimises the sound in ANY space. The journey began at Zaha Hadid Studio and other offices with Luxury architecture where founders saw a big gap in audio & home equipment to work with acoustic issues. No system before could cover both issues: acoustics and aesthetics. The biggest challenge usually is in big spaces with reflective surfaces, panoramic glazing, home theaters, minimalistic design approach and lack of performance of conventional systems.",Vienna,"Digital Sound Processing (DSP), AI Software, Active Acoustic Hardware",Between €100K-€500K,2020,https://www.shion.at,Active,https://www.linkedin.com/company/shion/about/,AT,
SanusX,https://www.eu-startups.com/directory/sanusx/,Austria,"SanusX is a corporate startup that provides health and wellbeing solutions for individuals, companies, and a healthier society. SanusX is a Corporate Startup, funded and owned by UNIQA Insurance Group. SanusX ideates, incubates and scales health and wellbeing solutions in close collaboration with partners spread across the health ecosystem.",Vienna,"Wellness, Fitness Services, healthcare, consulting",No funding announced yet,2020,https://www.sanusx.com/en/,Active,https://www.linkedin.com/company/sanusx/about/,AT,
SAN Group,https://www.eu-startups.com/directory/san-group/,Austria,"SAN Group is a multinational corporation that offers goods and services to manage investments. SAN Group is a globally operating biotechnology company headquartered in Austria with employees on four continents. We are represented by subsidiaries and distribution partners in Europe, North- and South-America, Asia, and Australia.",Herzogenburg,"Real State, Service Industry, Biotechnology Research, Animal health",No funding announced yet,2020,https://www.san-group.com,Active,https://www.linkedin.com/company/sangroup/about/,AT,
rotable technologies,https://www.eu-startups.com/directory/rotable-technologies/,Austria,rotable is an innovative & ambitious digital-health-startup based in beautiful Vienna. In line with our slogan â€œsimplifying medical careers we aim to optimize and streamline the administration of doctors in training and simplify the complexity of clinical-rotation-scheduling. We enable hospitals and doctors to minimize time spent on admin and gain more time for patient-related tasks.,Vienna,"SaaS, Hospitals, Health Care, Software",No funding announced yet,2020,https://rotable.at,Active,https://www.linkedin.com/company/rotable,AT,
Rare Earth Games,https://www.eu-startups.com/directory/rare-earth-games/,Austria,"Formed in June 2020, Rare Earth is an inclusive triple-indie game developer headquartered in Vienna, Austria, founded by former members of Rockstar Games, Socialspiel Entertainment (Nexon Korea), Deep Silver, and Iron Mountain Interactive. Rare Earth creates online multiplayer games that take players on exciting adventures. Rare Earth is a creator of extraordinary co-op adventure games for next-gen PC, console, and cloud-gaming platforms.",Vienna,"Game Design, Game Development, Publishing, Computer Game",No funding announced yet,2020,https://www.rareearth.io/,Active,https://www.linkedin.com/company/rare-earth-games,AT,
Quantics GmbH,https://www.eu-startups.com/directory/quantics-gmbh/,Austria,Quantics GmbH develops and distributes innovative supply chain planning software for large manufacturing and logistics companies. The experts in data science and supply chain management also render consulting services. They provide assistance to operate solutions in a production environment.,Vienna,"Software, Forecasting, Planning, Supply Chain",Between €100K-€500K,2020,https://quantics.io/,Active,https://www.linkedin.com/company/quantics-io/,AT,
Proxygen,https://www.eu-startups.com/directory/proxygen/,Austria,"Proxygen is reshaping the druggable space. Their company harnesses technology and know-how to exploit this potential, thereby redefining the borders of the druggable target space. They developed rational discovery assays that, for the first time, enabled the identification and development of novel glue degraders at scale, putting them at the forefront of charting this unexplored chemical space.",Vienna,"Biotechnology Research, Life Science, Therapeutics",No funding announced yet,2020,https://proxygen.com/,Active,https://www.linkedin.com/company/proxygen/,AT,
Posedio,https://www.eu-startups.com/directory/posedio/,Austria,"We are a reliable and competent partner's from design and implementation, through maintenance and administration of your services. At Posedio, we support you in transforming your IT into the cloud. We accompany you as a reliable and competent partner - from the draft through design and implementation to the maintenance of your applications.",Vienna,"Consulting, IT, Services",No funding announced yet,2020,https://posedio.com/,Active,https://www.linkedin.com/company/posedio,AT,
ParityQC,https://www.eu-startups.com/directory/parityqc/,Austria,"ParityQC is the world's first quantum architecture company, founded in January 2020 as a spin-off from the University of Innsbruck. ParityQC introduces a completely new paradigm on how to build scalable and fully programmable quantum computers to solve optimization problems. We develop blueprints for quantum computers based on our patented ParityQC Architecture, as well as the appertaining operating system ParityOS.",Innsbruck,"quantum computing, IT Services, IT Consulting",No funding announced yet,2020,https://parityqc.com,Active,https://www.linkedin.com/company/parityqc/,AT,
nista.io,https://www.eu-startups.com/directory/nista-io/,Austria,"Nista.io is a real estate classifieds website. They provide services for site selling, buying, and renting. A Their customers' inquiries are addressed through phone, email, and online applications, ad website that provides sell and buy services.",Vienna,"IoT, Energy Efficiency, Manufacturing, Knowledge Management",No funding announced yet,2020,https://www.nista.io/,Active,https://www.linkedin.com/company/nistaio/,AT,
Nexyo,https://www.eu-startups.com/directory/nexyo/,Austria,"Nexyo enables data ecosystems and contributes to the success of data-driven businesses by offering solutions for data sharing. It provides software technology that enables companies to manage, govern and share decentralized data. It also provides tools for data management, sharing and contracting and data network, data ecosystem, data hub managing, and monitoring datasets virtually.",Vienna,"Data Market, Software Development, analytics, Dataecosystem",No funding announced yet,2020,https://nexyo.io,Active,https://www.linkedin.com/company/nexyogmbh/,AT,
MXR Tactics,https://www.eu-startups.com/directory/mxr-tactics/,Austria,"MXR Tactics helps in field of education and training for military and police special forces by using the Mixed Reality technologies. At MXR, our goal is to help tacticians save lives, both theirs and ours, and we know that they risk everything to do this. We are pushing the boundaries of technology to increase their chance of success no matter what they face. MXR aim to be the leading provider of AI – based AR-XR training to SDI and security operators.",Kufstein,"Software Development, Tech, Training",No funding announced yet,2020,https://mxr-tactics.com/,Active,https://www.linkedin.com/company/mxr-tactics/,AT,
Mazing,https://www.eu-startups.com/directory/mazing/,Austria,"Mazing offers end-to-end 3D modelling, AR-centric e-commerce platform development, web integration, and VR tours to various businesses. We lead e-commerce companies in immersive reality. Transform boring 2D images into new interactive shopping experiences with web-based augmented reality.",Vienna,"Augmented Reality, E-Commerce Platforms, Information Technology, Virtual Reality",No funding announced yet,2020,https://mazingxr.com/en/,Active,https://www.linkedin.com/company/mazingxr/,AT,
Marswalk,https://www.eu-startups.com/directory/marswalk/,Austria,"Marswalk specializes in offering viral ad campaigns and advertising services. Our premium service - sit back and relax! We build your TikTok channels and help you to gain new employees, customers or more brand awareness. We find the perfect brand face, take over the strategy and conception, produce and post content.",Atzgersdorf,"Advertising, Consulting, Content, Marketing",No funding announced yet,2020,https://www.marswalk.media/,Active,https://www.linkedin.com/company/marswalk/,AT,
Kickscale,https://www.eu-startups.com/directory/kickscale/,Austria,"Kickscale offers playbooks that help sales teams to improve businesses, especially in the area of lead and opportunity development. The Kickscale platform enables B2B Business Development Teams with Playbooks. Choose Training Playbooks from our Marketplace and build your own Playbooks to speed up your team's learning curve.",Vienna,"Software Development, Consulting, IT",No funding announced yet,2020,https://www.kickscale.com/,Active,https://www.linkedin.com/company/kickscale/,AT,
Jongerius ecoduna,https://www.eu-startups.com/directory/jongerius-ecoduna/,Austria,Jongerius ecoduna combines its knowledge in science and technology to create solutions and products for customers. Their microalgae help reduce fatigue and support the body with natural antioxidants. They respond to customer inquiries by phone and email.,Bruck An Der Leitha,"Algae, Microalgae, Biotechnology, Environment",No funding announced yet,2020,https://jongerius-ecoduna.at,Active,,AT,
Instigo,https://www.eu-startups.com/directory/instigo/,Austria,"Instigo is a digital marketing tool for Facebook and Instagram Ads. Instigo Audiences helps create better audiences using AI modules. Instigo is an all-in-one social media advertising tool, providing an easy, fast, and more efficient way to create, track & optimize your campaign performances from one platform.",Vienna,"Advertising Services, Digital Marketing, Machine Learning",No funding announced yet,2020,https://instigo.io,Active,https://www.linkedin.com/company/instigoio/,AT,
influData,https://www.eu-startups.com/directory/infludata/,Austria,influData enables the detailed search and analysis of over 20 million influencers and their audiences. There are more than 50 graph-based scores and analyses available for each creator and audience. These scores and analyses display an influencer's value for advertising campaigns and deliver precise follower insights.,Vienna,"Advertising Services, Brand Marketing, Consulting, Digital Marketing",No funding announced yet,2020,https://www.infludata.com/,Active,https://www.linkedin.com/company/infludata,AT,
