name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
Peas&Love,https://www.eu-startups.com/directory/peaslove/,Belgium,"Peas & Love is a French urban farming startup rents out gardening parcels for €38/month. The best part? You don’t have to maintain it yourself – the garden parcels are maintained by an on-site community farmer. Peas & Love offers a selection of over 60 fruits and vegetables to grow in your community garden and use in your meals for a healthier diet. The startup’s app will alert you to the harvest plan and schedule of your vegetable farm, and the upcoming urban farming events that are hosted by the startup.",,Brussels,"Farming, FarmTech, AgriTech, FoodTech",,2017,www.peasandlove.com,,BE,
Keyrock,https://www.eu-startups.com/directory/keyrock/,Belgium,"Keyrock are cryptocurrency market makers building scalable, self-adaptive algorithmic technologies to support efficient digital asset markets. 

Through a combination of in-house algorithmic trading tools, high-frequency trading infrastructure and industry expertise, Keyrock provides unparalleled liquidity services to tokens, exchanges and brokerages within the cryptocurrency ecosystem. 

Keyrock operates with the vision of democratizing cryptocurrency liquidity through a strict dedication to transparency, operational integrity and regulatory compliance.",,Brussels,"FinTech, Cryptocurrency, Trading Tools",,2017,www.keyrock.eu,,BE,
Find.me,https://www.eu-startups.com/directory/find-me/,Belgium,"Find.me helps you to find without searching, resulting in a personalised offer, based on a proprietary developed matching algorithm.

The internet gives us access to an unlimited amount of information, services and people. Yet there's so much information, so many products, that it takes lots of time and effort to find exactly what you’re looking for.",,Vilvoorde,"Marketplace, Product Matching, Recommendations, Predictive Analytics",,2017,www.find.me,,BE,
Smartbeam,https://www.eu-startups.com/directory/smartbeam/,Belgium,Smartbeam is a construction-tech startup solving construction problems with technology solutions.,,Brussels,"construtech, construction, price transparency, SaaS, software",,2017,www.smartbeam.co,,BE,
Calltic,https://www.eu-startups.com/directory/calltic/,Belgium,"Calltic offers a radical new approach in telco fraud fighting. 
Go where no one has gone before with this revolutionary solution. 
- Fast, very very fast! Making SIMbox fraud unprofitable.
- Complete! Calltic detects on-net and off-net SIMBoxes, all of them, with one single tool. 
- Accurate! We deliver true positives, no false positives. No more complaints from real customers.
- Effortless! Your fraud team has time to focus on other things. We will find the SIMBox fraud for you!
- Tackle IRSF with an optional feature on our same solution.",,Ghent,"Telecom, Fraud Detection, Fraud Prevention, Calltic, Ghent",,2017,https://www.calltic.com,,BE,
Yields.io,https://www.eu-startups.com/directory/yields-io-2/,Belgium,"Yields.io is the only company that has developed a technology solution leveraging AI for automated model risk management on an enterprise-wide scale. Our award-winning platform, Chiron, is primarily designed to support the full model lifecycle with the purpose to improve model risk management. This means that Chiron provides dedicated analytical support for all three lines of defence, while simultaneously fostering collaboration between various teams, organization of the work through model and data inventories and integration with workflow engines.",,Brussels,"AI, analytics, data",,2017,https://www.yields.io/,,BE,
Digiboard.io,https://www.eu-startups.com/directory/digiboard-io/,Belgium,Digiboard is a web and mobile solution dedicated to modernize and optimize boards of management.,"Digiboard is a web and mobile solution dedicated to modernize and optimize boards of management. It's a fully secured app that aims at digitalizing processes, centralizing documents, mastering governance... thus to be your virtual assistant!",Charleroi,"Digiboard, solution, digital, management",Between €100K-€500K,2017,https://www.digiboard.io/,,BE,
Neterium,https://www.eu-startups.com/directory/neterium/,Belgium,"Neterium is a visionary API-native company that is reinventing financial crime prevention. Neterium innovative SaaS solutions combine the benefits of the latest technologies (e.g., Parallel Computing, Machine Learning) with in-depth financial crime compliance knowledge.
Neterium unique offer enables partners and clients to build best-in-class solutions by quickly integrating our watchlist screening APIs.","FOCUS:
Neterium concentrates exclusively on screening technology, with all its resources and expertise focused on solving the challenges of this domain. Neterium aims to wrap the complexities of identity matching, extreme scalability and high efficiency into a simple, easy to consume service. It can be easily integrated through standardised APIs in a matter of days to add the screening capability to any solution or environment.
APPROACH:
Neterium approach is to be embedded in its clients’ and partners’ solutions and ecosystems. Therefore Neterium only provides its screening capability through an API. Neterium partners with other vendors of the FCC market (e.g., data providers, KYC Platforms, Identity Solutions) to offer its clients the greatest flexibility in selecting the most appropriate components to build the best-of-breed solution for their needs.
TEAM:
The Neterium team is composed of experts having a unique experience in financial crime compliance technology. Over a period of 20 years, the engine powering our solutions is the 4th screening engine developed and marketed by Neterium team.",Louvain-la-Neuve,"fintech, fcc, aml, sanctionsscreening",Between €1 million-€ 2.5 million,2017,https://neterium.io,,BE,
VEX Solutions,https://www.eu-startups.com/directory/vex-solutions/,Belgium,"We started as operators in 2017 with our own VR arcade. Now, VEX owns multiple franchises and has become a global manufacturer of top of the line turnkey VR attractions around the world. We learned many valuable lessons in the location-based virtual reality space, and we’ll share some of them below.","VEX Solutions built its experience by running its own VR arcade in Belgium. We learned that the key to a successful attraction is the automation of all the processes involved while keeping it highly appealing for customers. That is why we created VEX Solutions: a set of easy-to-use attractions that only one person will manage with a single touchscreen and software. They will boost revenue while saving money on operation.
Our mission is to deliver the best possible customer experience, to make businesses grow with new and returning customers every day. To achieve this goal, all our products are tested in our own arcade so we know exactly what people want and how to deliver it.",Brussels,"Virtual Reality, VR, Entertainment,",Between €100K-€500K,2017,https://www.vex-solutions.com/,,BE,
Afriwise NV,https://www.eu-startups.com/directory/afriwise-nv/,Belgium,"Afriwise offers organisations an accessible, reliable and affordable solution to source local legal and regulatory information about African countries, thanks to a collaborative model with top local firms and enabled by proprietary, state-of-the-art technology.","More than 80% of foreign companies doing business in Africa consider finding legal information as well as the right legal expert a real challenge. It is often time-consuming, expensive and unreliable.
This is where Afriwise comes in. As an online platform, Afriwise offers businesses direct access to critical and up-to-date legal knowledge about African countries as well as a comprehensive database of vetted legal experts.
Based on a collaborative model with local firms and a proprietary technological platform, Afriwise manages to reduce the price, increase the accessibility and improve the reliability of information compared to current alternatives.",Brussels,"legal, information, services",,2017,http://www.afriwise.com,,BE,
Shippr,https://www.eu-startups.com/directory/shippr/,Belgium,"Shippr is an on-demand logistics-focused web platform. We connect merchants, enterprises, and other local businesses to Shippr's local community of professional couriers using our technology. We handle all types of deliveries by providing an on-demand service that allows us to ship anything, wherever in the city where we operate.
Professionals can use Shippr to get on-demand delivery. Do you need to make a delivery appointment? Is it possible to arrange an express transfer? Do you want to take a tour? Is it better to keep it refrigerated or to keep it fragile? We've delivered food and groceries, flowers, artwork, pharmaceuticals, and construction materials, among other things. We can transport little or large packages.",,Brussels,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Between €1 million-€ 2.5 million,2017,https://shippr.io,,BE,
BeInfluence,https://www.eu-startups.com/directory/beinfluence/,Belgium,"BeInfluence is a fast-growing content creation company in Europe. With offices in Brussels, Paris, and Antwerp, as well as 20+ excellent team members, we are active in 12 countries!
With over 7,000 content creators in its community, between 1.000 and 10 million followers, and 300+ campaigns for clients like Carrefour, Nestlé, the European Commission, Warner Bros., Stabilo, Sony, Longchamp, the Belgian Rail, the French Government, the Belgian Federal Government, Médecins Sans Frontières, UNICEF, and many others, we're pushing influencer marketing and the creator economy to new heights.",,Brussels,Marketing,Between €100K-€500K,2017,https://www.beinfluence.eu/,,BE,
Dog Chef,https://www.eu-startups.com/directory/dog-chef/,Belgium,Dog Chef is an exhibit supplier of homemade and natural food for dogs across the region.,,Huldenberg,"Food and Beverage, Food Delivery, Pet",Between €10 million-€25 million,2017,https://www.dogchef.com/,,BE,
PaxFamilia,https://www.eu-startups.com/directory/paxfamilia/,Belgium,"PaxFamilia is a wealth platform that transforms how people engage with their money and their advisors. PaxFamilia is a digital wealth management platform that offers advisers that work with high-net-worth clients innovative solutions and advising tools. Every day, our team of 20 experts is dedicated to providing a safe and simple-to-use platform that gathers and contextualises all types of wealth data, provides cutting-edge advising tools, and allows users to save documents and generate visually appealing reports. Advisors have access to a structured data base with PaxFamilia that allows them to acquire a comprehensive view of their clients' financial status.",,Brussels,"Financial Services, FinTech, Software, Wealth Management",Between €1 million-€ 2.5 million,2017,https://www.paxfamilia.com,,BE,
HEYARU Engineering,https://www.eu-startups.com/directory/heyaru-engineering-nv/,Belgium,"Heyaru Engineering NV is a start up company engaged in the engineering for creating sub atmospheric environments for manufacturing of single crystal super advance material, which are utilized for a wide range of applications, including mechanical, optical, electrical and luxury.",,Lommel,"Innovative, environment friendly, future product",Between €2.5 million-5 million,2016,https://www.heyaru.com/,,BE,
Tribu News,https://www.eu-startups.com/directory/tribu-news/,Belgium,"is a web platform for families and friends to keep in touch with their elderly friends and family members who are not used to social network on internet. Allows users to send an album to their (grand)parents each month, including all the news of the family.",,Brussels,"family app, social news, publishing",Between €500K-€ 1 million,2016,www.mytribunews.com,,BE,
Azumuta,https://www.eu-startups.com/directory/azumuta/,Belgium,"Azumuta assists manufacturing companies with driving performance by enabling factory workers to learn, solve issues and offer information progressively on the factory floor.

Our software connects operators, supervisors and managers to every single manufacturing aspect, and supports a culture of constant improvement.

Azumuta is a modular online platform that helps people in a factory environment to increase productivity and quality of production by better communication and technological support.","Azumuta assists manufacturing companies with driving performance by enabling factory workers to learn, solve issues and offer information progressively on the factory floor.
Our software connects operators, supervisors and managers to every single manufacturing aspect, and supports a culture of constant improvement.
Azumuta is a modular online platform that helps people in a factory environment to increase productivity and quality of production by better communication and technological support.
The origin of the word ""Azumuta"" is unclear, some think its origin lies in the Japanese word (始めた) for ""I started"" and resembles several values: An action, a fresh beginning, a personal commitment and responsibility, self assurance, and hope. Others think it comes from the Flemish word (Azo moeta, zo moet dat / aha, zo moet dat).",Ghent,"manufacturing software, industrial IoT, MES, SaaS",No funding announced yet,2016,https://www.azumuta.com,,BE,
Cikisi WMT,https://www.eu-startups.com/directory/cikisi-wmt/,Belgium,"Cikisi will help Innovation managers, Marketing managers, business developers and market intelligence managers to know better their environment on which they evolve and will deliver them insights that will help them to take Smarter Decisions Faster.","CIKISI, the most complete and business-oriented strategic tool on the market. Collect, process and visualize key information for your company easily.
Our integrated search engine helps you find critical business information, quickly.
‍Get instant notifications when new content is available.
Anticipate trends in your market and stay one step ahead of your competitors.
‍View your data in real-time and never miss any information that is critical to the health of your business.
Set up alerts and automate your requests. Facilitate the sharing of information with your collaborators in personalized newsletters.","Gosselies, Belgium","saas, web, market intelligence",Between €1 million-€ 2.5 million,2016,www.cikisi.com,,BE,
ALMA.care,https://www.eu-startups.com/directory/alma-care/,Belgium,"ALMA.care is a Health as a Service IT company headquartered in Belgium that focuses on telehealth to empower customers in the healthcare process. By monitoring and analyzing your health 24/7 we can provide you with insights and give you alerts to tackle problems before they even appear. 
Founded by Kris Sienaert, an experienced medical doctor, and Stijn Coolbrandt, an experienced health IT professional, the company is about to hack healthcare.",,Antwerp,"health, telehealth, tracking",,2016,http://www.alma.care,,BE,
Elite,https://www.eu-startups.com/directory/elite/,Belgium,A global marketplace to source the best creative talent.,"Elite is a design platform that searches the best designers on the market to fulfil your design needs and shape your future. After one sprint, you do not get one, but three design proposals. Then, it is up to you to choose the one of your preference & continue the design process.
Matching you with the best Creatives.
Elite is a network of internationally selected professionals - outsourced & crowdsourced - to deliver the best design work.
Professional  Design Managers.
By continuous communication, Elite ensures rapid concession of your customised projects. No matter the budget, time scope or difficulty of your challenge.
Newest Technology.
Professional management and messaging system to ensure an easy and smooth online collaboration.’",Antwerp,"creative talent, marketplace, designers",No funding announced yet,2016,elite.creative-network.org,,BE,
Husky,https://www.eu-startups.com/directory/husky/,Belgium,Husky is a project management tool for marketers,"Husky is a project management tool designed to make marketers' life easier. It lets you keep all marketing data in one place: budget, strategy, tasks, projects, results. It brings a lot of structure and makes communication with colleagues run smoother.",Ghent,"project management, tool, marketing, communication",,2016,https://www.huskymarketingplanner.com,,BE,
Neuroteg AI,https://www.eu-startups.com/directory/neuroteg-ai/,Belgium,"AI for neurodegenerative diseases like Alzheimer's disease, Parkinson and TBI (traumatic brain injury).","AI for neurodegenerative diseases. Diagnosis of Alzheimer's disease takes about 2,5-3 years to make a diagnosis. At that moment if the first neurological symptoms appears it is already too late too many brain cells are already death. There is no cure but if we can make a diagnose 5-10 years before symptoms appears there is a possibility to prevent and to treat the disease. The problem is that we can make brain scan only in a hospital and there is no possibility to track the patient. With digital biomarkers we can track the patient POC (point-of-care) on a non-invasive way and cheap.",Houthalen-Hechteren,"AI, diagnosis, brain scan, biomarkers",,2016,http://www.neuroteg.com,,BE,
etheclo,https://www.eu-startups.com/directory/etheclo-2/,Belgium,"etheclo offers a safe, sustainable & smart concept for first- & last mile of temperature sensitive goods - packaging & monitoring","etheclo offers a safe, sustainable & smart concept for first- & last mile of temperature sensitive goods - packaging & monitoring
a reusable, recyclable transport packaging - the etheclobox - combined with the appropriate eutectic plates to maintain the temperature - chilled, frozen - even hot
     combined/combinable with
etheclomonitor - our E2E, cloud based monitoring , App oriented and API-connectable",Leefdaal,"coldchain, last mile, sustainable, monitoring",Between €100K-€500K,2016,etheclo.com,,BE,
etheclo,https://www.eu-startups.com/directory/etheclo/,Belgium,the missing link for thermo sensitive first- & last mile logistics - packaging & monitoring,"Everyone on the globe deserves access to healthy food & medication
Etheclo contributes by offering a safe, sustainable & smart concept 
A reusable transport packaging for first- & last mile of temperature sensitive goods
     &
An E2E (temperature) monitoring platform
Both can work separately but of course fits perfectly together",Leefdaal,"coldchain, logistics, lastmile, sustainable",Between €100K-€500K,2016,etheclo.com,,BE,
Kwarts,https://www.eu-startups.com/directory/kwarts/,Belgium,"Kwarts has recently developed ‘A-Inside’, an AI-driven customer data platform which helps companies to centralise and analyse data streams and thus map out the customer journey. Kwarts has already completed projects in Europe and Asia, and has a trade mission to the US planned.",,Hasselt,"CRM, Data, Artificial Intelligence",Between €1 million-€ 2.5 million,2016,https://www.kwarts.be/,,BE,
Wado,https://www.eu-startups.com/directory/wado/,Belgium,"Wado is an app aimed to bringing people together through sports & games.

It's all about challenge!",,"Ghent, Belgium","sports, game, social",,2016,https://wadoapp.com,,BE,
Tequinity,https://www.eu-startups.com/directory/tequinity/,Belgium,"Watcherr provides SaaS and AI to nursing homes, hospitals and people at home through an integrated system of software and hardware. The system continuously monitors the user to identify irregular (health) patterns to predict, notify and prevent emergency situations. Watcherr has a nurse call system which is integrated with data insights in order to prevent and detect health emergencies. Some features of the advanced tech solution include: fall detection, indoor and outdoor location tracking, heart rate monitoring, data insights such as eating and sleeping patterns and voice communication. Our monitoring and distress system makes use of data algorithms to be able to predict and prevent health irregularities. The system is proactive rather than reactive and this provides peace-of-mind to both residents and staff that potential critical incidents can be preempted.",,Gent,"Hospitals, Health Care, SaaS",Between €500K-€ 1 million,2016,https://watcherr.com/,,BE,
MoodMe,https://www.eu-startups.com/directory/moodme/,Belgium,MoodMe analyzes the emotions & attention of video calls participants with edge AI and provides an Engagement Insights SaaS. MoodMe provides insights and experiences for the emotion economy with face AI & AR.,,Nivelles,"Augmented Reality, Artificial Intelligence, Virtual Reality",No funding announced yet,2016,https://www.mood-me.com/,,BE,
SweepBright,https://www.eu-startups.com/directory/sweepbright/,Belgium,"SweepBright empowers real estate agencies to deliver exceptional customer experiences and become significantly more efficient.
SweepBrights features save valuable time and costs by reducing manual data input and by making the entire sales process manageable on the go.
SweepBright has been designed from the onset with a mobile usage in mind and integrates seamlessly with third-party applications. This enables agencies large or small to transform their sales flow into a fully digital journey and to deliver exceptional customer experiences.",,Antwerp Area,"real estate, properties, agencies, customer",,2016,www.sweepbright.com,,BE,
MySkillCamp,https://www.eu-startups.com/directory/myskillcamp/,Belgium,"MySkillCamp is a user-friendly LCMS that works with your organisation to train your employees, customers and partners.  It's a one-stop Learning hub that focuses on your product and your learning pedagogy - so you not only get your courses up and running in no time, but you also have a back-end team of experts to lend a helping hand when you need it.","MySkillCamp is a user-friendly LCMS that works with your organisation to train your employees, customers and partners. It's a one-stop Learning hub that focuses on your product and your learning pedagogy - so you not only get your courses up and running in no time, but you also have a back-end team of experts to lend a helping hand when you need it.
Develop your community, build your content and distribute your free or paid training in the marketplace quickly and effectively. Start month-to-month or pay annually, it's up to you! Visit our website for a demo to find out why companies such as Volkswagen, Haygrove, Solvay and Loterie Nationale use MySkillCamp today.",Tournai,"employees, training, learning",,2016,http://www.myskillcamp.com,,BE,
Qover,https://www.eu-startups.com/directory/qover/,Belgium,"We are Qover, we rock the status quo of insurance. 

We build our own insurance products and make them available in real-time through open API's. Any digital business model can embed or sell our products within minutes. Frictionless, transparent and relevant at the right moment. 

As tech pioneers we execute hard and fast to build the new insurance stack for the Digital Revolution.",,Brussels,"insurance, insurtech, API, business, digital",,2016,https://www.qover.com/,,BE,
Sensifai,https://www.eu-startups.com/directory/sensifai-2/,Belgium,"Sensifai offers the world's most comprehensive video recognition system(1) on the cloud ,and also (2) embedded in the device.we develop a deep learning platform which incorporates both audio data and visual data of videos interactively and simultaneously to recognize video content. the software is available live on Amazon web service market place and everybody can subscribe and use it.","Assistive technologies such as Amazon Alexa, Apple Siri or Google Lens have revolutionized the way we interact with computers and truly assist us in our daily life. However, they are not still perfect because users data has to travel out from their smartphone to providers cloud and this may cause a response delay, requires high-speed internet connections, and last but not least increases the risk of getting hacked, scandalized or abused. All these are because these advanced artificial intelligence systems work based on deep-learning, which is computationally very heavy and normally requires Graphical Processing Unit (GPU) servers.
But, is there any way to run deep-learning locally on smartphones without sending the data to the cloud?
Recently, a Belgium-based startup namely Sensifai launched a smartphone app that runs deep-learning for real-time video recognition on Kirin980 chipsets. This video recognition app understands over 3000 different concepts including objects, scene, human actions, and different environmental attributes with a processing speed of over 30 frames per second on a live video feed from the smartphone camera. The power consumption of the app is less than 150mA, which is only 10% of what Google map uses. This lets users run the app for hours and hours without any battery concerns. Some examples of the app results are shown in this screen recording video.
Sensifai says that the next generation of the app will be running on all smartphones with recent chipsets from Qualcomm and MediTek as well and will be able to recognize up to 10,000 different real-world concepts with a processing speech of over 50 frames per second.
Compared to conventional cloud-based video/image recognition apps, this new technology is truly realtime since it removes the time delays due to a lousy internet connection for uploading/downloading data to/from the cloud or delays caused by cueing the simultaneous queries of millions of users in the central cloud-based processors. Because the new app processes the data locally on the smartphone without any need to the internet and each query is processed right in the users smartphone.
This app also shows that many other apps such as Alexa or Siri can also run offline on users devices and not only deliver more performance but also attract users who fear to share their personal data with service-providers and get exposed to modern cyber threats.
Since the new technology is highly energy efficient, small and light as compared to their GPU-based counterparts, it can be a breakthrough enabling many industries to run real-time image, audio and video processing tasks in the device. For example, the automobile industry can use this technology in their driver assistant or self-driving cars, robots can interact with the surrounding environment and human in a natural way, drones can perform visual pattern recognition, and assistants such as Alexa or Siri can do the speech recognition right on the device instead of transmitting user data to the cloud",Bruxelles,"video, recognition, cloud",,2016,https://sensifai.com,,BE,
ArtAssistant,https://www.eu-startups.com/directory/artassistant/,Belgium,"Cloud based platform to connect art lovers with art dealers, museums and fellow collectors.
Inventory system with unique features to discover more about your artworks, inventory, lend out and trade with independent experienced support.",,Brussels,"art, cloud, inventory",,2016,https://www.artassistant.com,,BE,
"QuidProJobs, the Reference Club",https://www.eu-startups.com/directory/quidprojobs-the-reference-club/,Belgium,Find a job via a recommendation of a trusted contact | refer someone & earn a commission | find undiscovered talent via referrals,QuidProJobs is a trusted community marketplace for people to find jobs and for companies to find talent through the power of referrals. Whether for a freelance assignment or a payroll position QuidProJobs matches companies with career owners and pays the successful peer connector a referral fee. QuidProJobs is the easiest way for people to earn money and recognition by capitalizing on their network.,Antwerp,"marketplace, jobs, recruitment, talent",,2016,www.quidprojobs.com,,BE,
Ulobby,https://www.eu-startups.com/directory/ulobby/,Belgium,"Ulobby is a SaaS-platform for Public Affairs & Stakeholder Relations Management. The platform can be accessed online and provides you with an intuitive and easy-to-use dashboard to monitor and track your political campaigns. The platform collects and analyses data via machine learning from politicians, print media, social media and your own individual activities as well. The platform can be used as a plug-and-play tool by experienced professionals as well as companies & organisations with no experience at all.",,Brussels,"SaaS, Lobby platform, Public Affairs, Machine learning, Political Intelligence",,2016,www.ulobby.eu,,BE,
Itinari,https://www.eu-startups.com/directory/itinari/,Belgium,"A travel-tech startup, itinari is the emerging reference platform for travelers looking for the best kept spots and hidden gems around the world. Its global network of several dozen local editors write articles that provide inspiration and travel ideas to an exponentially growing base of users.",,Etterbeek,"Travel Tech, Travel, Plan, Platform",,2016,https://www.itinari.com,,BE,
Spencer,https://www.eu-startups.com/directory/spencer/,Belgium,"Described as Google Now for big companies, Spencer’s the digital workplace assistant for employees aims to make employees’ lives easier, by centralizing and synchronizing information from different enterprise tools into a single digital interface. A spin-off of innovative Antwerp company November Five, Spencer is already building a modern workforce with Telenet, Proximus, and DEME.",,Antwerp,"HR Tech, Digital Workplace Assistant, Enterprise Integration",,2016,www.spencer.co,,BE,
Beeple,https://www.eu-startups.com/directory/beeple/,Belgium,"Beeple is an online staff management tool. We make an intensive & complex staff management an easy and delightful experience. 

Beeple was founded in 2016 and is a fast growing company. Our strength is our multi-disciplinary team, we have both brilliant developers as experience people from the HR and people business. So we don’t only listen to clients, we understand them. Together with our clients we have built an online tool to manage flex staff in easy and revolutionary way.",,Antwerp,"HR Tech, Staffing Software, Staff management",,2016,www.beeple.eu,,BE,
ViViDoctor,https://www.eu-startups.com/directory/vividoctor/,Belgium,"ViViDoctor is a video based telemedicine company that lets a patient connect to a certified local doctor within minutes. 

When you need medical help no more calling for an appointment during your work, spending on gas, finding parking only then to wait in the waiting room.  Pull your mobile out of your mobile phone and within a few taps you can connect a doctor that's online - or schedule an online visit.",,Etterbeek,"Telemedicine, HealthTech, eHealth, Doctors Appointments",,2016,www.vividoctor.com,,BE,
StoryChief,https://www.eu-startups.com/directory/storychief/,Belgium,"Content creation and distribution tool for marketers, publishers and bloggers. Create, Publish, Analyze Stats and manage your stories. www.storychief.io

StoryChief lets you create and push your articles to different publishing channels like Your Website, Accelerated Mobile Pages (Apple News, Facebook Instant Articles, Google AMP, ...), Medium, Emailing, Print to Mobile through your own distribution App, etc.  

It has a universal editor that lets you create beautiful stories with ease, making them look as they should on those channels and measure your impact and ROI in one place.",,Ghent,"SaaS, Content Creation, Analytics, StoryChief, Ghent, Gent",,2016,https://storychief.io,,BE,
Zoovu,https://www.eu-startups.com/directory/zoovu/,Belgium,Zoovu is the ultimate AI-driven conversational search platform helping customers find the things they’re looking for by having a conversation - not by typing or talking keywords!,"In February'20 Zoovu announced that it has acquired Belgium-based startup Clever. This move enhances Zoovu’s current offering by adding neuro-linguistic programming (NLP) and a sophisticated Intent Engine. Clever, founded in 2016, is a conversational search company that specialises in unstructured search. The addition of these capabilities to the Zoovu platform increases the lead conversion rate that Zoovu can deliver.",Gent,"AI, Conversational Search Platform, Clever, Zoovu, Gent",,2016,https://zoovu.com,,BE,
Sofitto,https://www.eu-startups.com/directory/sofitto/,Belgium,"Sofitto aims to merge blockchain technology into traditional banking products. Our solution utilizes blockchain technology to enable instant and tamper-proof money transfers (fiat and cryptocurrency). At the same time, it integrates seamlessly with all aspects of legacy systems, including ATMs and POS terminals, which means that physical infrastructure costs are negligible. Our secure and user-friendly blockchain wallet on a banking card is the Last Mile Solution bridging digital and conventional banking products. 

Sofitto brings banking infrastructure into the future - it decentralizes payment systems and digitizes cash, creating a next-generation money ecosystem.",,Leuven,"Blockchain, Fintech, Cryptocurrency, Banking, Sofitto, Leuven",,2016,https://sofitto.com,,BE,
Sweepatic,https://www.eu-startups.com/directory/sweepatic/,Belgium,"The Sweepatic reconnaissance capability stands for friendly real-time data exploration and state-of the art reconnaissance techniques showing you the outside-in view about the level of information different actors gather about your company.
By centralizing, quantifying and visualizing these publicly available artifacts into actionable information, you are enabled in a proactive way to further reduce your attack surface (and exposure) to an acceptable level, preventing your adversaries in achieving their objectives.
Take control now and support your business to thrive forward with a secure sweep!",,Leuven,"Cybersecurity, Digital Risk, Fraud, Sweepatic, Leuven",,2016,https://www.sweepatic.com,,BE,
Sitemark,https://www.eu-startups.com/directory/sitemark/,Belgium,"Sitemark (f.k.a DroneGrid) is a world-leading Aerial Data Analytics company active in +30 countries within the Energy, Mining, Agriculture and Construction industries. Sitemark enables enterprises to deploy drones and aerial data at scale while enabling their digital transformation strategy.",,Leuven,"AI, Aerial Data Intelligence, digital transformation, DroneGrid, Sitemark, Leuven",,2016,https://www.sitemark.com,,BE,
NodalView,https://www.eu-startups.com/directory/nodalview/,Belgium,"Nodalview is used by 2.300+ real estate agencies and is the European leading mobile-based photography solution that transforms smartphones into the ultimate toolkit for real estate agents. Nodalview leverages smartphone technology, AI and cloud computing into an all-in-one cutting edge visual marketing tool. With Nodalview, real estate agents can create high definition perfectly exposed HDR Photos, 10k 360° automatically assembled virtual tours and full HD videos.",,Brussels,"Real Estate, AI, Virtual Tours, Photography, 360, NodalView, Brussels",,2016,https://www.nodalview.com,,BE,
Settlemint,https://www.eu-startups.com/directory/settlemint/,Belgium,"SettleMint is a Blockchain-Platform-as-a-Service company (with offices in Belgium, United Arab Emirates, Saudi Arabia, India and Singapore) & was incorporated in 2016 by Matthew Van Niekerk & Roderik van der Veer.

With the realisation that Blockchain technology will benefit organisations large and small, unlock incredible opportunities for society and move from a nascent to prevalent technology over the next 5 to 10 years, Matthew and Roderik set up SettleMint with a simple purpose: to make it easy for developers to integrate blockchain technologies into their applications. This product vision addresses the single biggest inhibitor to adoption; developer capabilities.","Why business leaders trust us
SettleMint offers companies the shortest path to your blockchain business case realisation, making it easy for any organisation to build business solutions with Blockchain. Our platform radically takes away the complexity of the blockchain technology, making it easy to turn a business concept into a working Blockchain application in no time. This way, SettleMint's low code BPaaS​ solution accelerates the path to leveraging the benefits of blockchain technology: whether those enterprises are looking to improve efficiency, to extend their current products to a new client segment or to completely reinvent an existing business model.
Why IT teams love us
Our chain-agnostic node-wrapping platform includes a suite of APIs, developer tools and frameworks that enable any software developer to build new Blockchain based applications or integrate Blockchain functionalities into existing solutions. Our platform encapsulates years of R&D on the technical, operational & organisational aspects of Blockchain technology & packages this in fully documented APIs, micro-services, browser components and templates that strips away complexity and providing developers with the building blocks required to build full stack applications.",Leuven,"Blockchain, PaaS, BPaaS, Settlemint, Leuven",,2016,https://settlemint.com,,BE,
Loop Earplugs,https://www.eu-startups.com/directory/loop-earplugs/,Belgium,"Loop is a new earplug for music that reduces decibels and looks fantastic. By combining an acoustic channel and filter for natural sound in eight hot colors, Loop lets wearers avoid hearing loss without looking like a dork.

Our mission: to prevent hearing loss by making earplugs amazing!",,Antwerp,"Wearables, Accessory, Wellness, Loop, Earplugs, Antwerp",,2016,https://eu.loopearplugs.com,,BE,
Hackages,https://www.eu-startups.com/directory/hackages/,Belgium,"Hackages is on a mission to assist developers and other technical profiles in their long-life learning process, to help them reinforcing their existing skills while providing them with new ones.","Hackages is a company focusing on tech education and web development expertise. Our mission is to improve the skills of web and software developers by sharing our knowledge and craftsmanship, at this moment mainly in JavaScript and its ecosystem. We do this by providing high-quality training and coaching to companies and individuals. Our team is a group of highly motivated software engineers, passionate about new technologies & education. We’re open source fans and highly driven by the community and that’s why we love to organise community workshops & events and contribute to open source software projects. Brussels and Amsterdam are our base camps but we have an international scope and feel at home around Europe in cities like Paris, Dublin, Luxembourg and Berlin.",Brussels,"developers, learning, edtech",No funding announced yet,2016,https://hackages.io/,,BE,
