name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
Unuaondo,https://www.eu-startups.com/directory/unuaondo/,Slovenia,"Unuaondo is a digital studio and consultancy. We build honest and authentic digital products and nurture them into sustainable growth and success. With over 18 years of digital experience, our team can provide a full-stack service to our clients as well as support them through consulting and mentorship.",,Ljubljana,"Digital Studio, Web Development, Marketing Consulting, Subscription, YugoBo, GewdGam,",,2018,www.yugobox.eu,,,SI
SmartCargo,https://www.eu-startups.com/directory/smartcargo/,Slovenia,"SmartCargo offers a solution for the cargo industry that ensures transparency and gives everyone overview over the logistics process. Their goal is to connect producers, importers, suppliers, distributors, carriers, freight forwarders and all the other stakeholders into an organised and balanced ecosystem by giving them a way to fully manage and control their cargo 24/7.",,Ljubljana,"transportation, logistics, cargo",,2018,https://smart-cargo.org/,,,SI
Geton Global,https://www.eu-startups.com/directory/geton-global/,Slovenia,"Geton Global is a startup based in  Ljubljana, Slovenia. They offer an online platform  that provides a secure and transparent environment for web applications that use cryptocurrencies for their operations. The company was founded in 2018.",,Ljubljana,"Blockchain, Cyber Security, Technology, Cryptocurrency",No funding announced yet,2018,geton.global/,,,SI
BC Vault,https://www.eu-startups.com/directory/bc-vault/,Slovenia,"BC Vault is a a hardware cryptocurrency wallet that guarantee security, free backup, and free control of your private keys. BC Vault One supports over 2000 concurrent wallets to be used at the same time, with the support of all major currencies.",,Maribor,"Cryptocurrency, Hardware, Information Technology",No funding announced yet,2018,bc-vault.com,,,SI
0xcert,https://www.eu-startups.com/directory/0xcert/,Slovenia,"0xcert is an open source, permissionless protocol that deals with validation of the existence, authenticity and ownership of digital assets on the blockchain. The project enables you to link a real asset with a record in the blockchain. In short, Oxcert is a protocol that permits you to save on the platform and confirm ownership of your assets (property). The 0xcert protocol makes it possible for a seamless interaction between numerous parties.",,Ljubljana,"Blockchain, Software,",No funding announced yet,2018,https://0xcert.org/,,,SI
TAIA,https://www.eu-startups.com/directory/taia/,Slovenia,"TAIA Translations LTD is a modern translation platform which aims to enhance the capabilities of businesses who require multi-lingual platforms, content and legal documentation.",,Ljubljana,"artificial intelligence, machine learning, information technology",Between €1 million-€ 2.5 million,2017,https://taia.io/,,,SI
GoCrypto,https://www.eu-startups.com/directory/gocrypto/,Slovenia,GoCrypto is the global facilitator of seamless and secure crypto payments at local and online stores. We utilize blockchain technology to establish communication standards for crypto payment networks. Our mission is to make crypto part of daily life and commerce.,,Ljubljana,"Blockchain, Cryptocurrency, Mobile Payments",,2017,https://gocrypto.com/en,,,SI
Typless,https://www.eu-startups.com/directory/typless/,Slovenia,"Typless is an API first AI data extraction company, offering the world an easy to use and accurate document data extraction platform. We extract data from all documents, regardless of their structure. We are primarily here to support software system companies in helping their clients reduce the time and costs of manual data entry. reated in 2017, what first started as a winning hackathon solution, we grew into a reliable and secure partner for many software system companies.  What was first, an AI invoice extraction tool has since then grown into a global document extraction platform. We are serving hundreds of customers daily, helping them successfully solve the problem of manual data entry. Our fundamentals are Accuracy and Simplicity.  We provide our clients with accurate results achieved through AI with one line integration.",,Ljubljana,"Artificial Intelligence, Cloud Computing, Image Recognition, Information Technology, Machine Learning, Natural Language Processing, Software, Text Analytics",No funding announced yet,2017,https://typless.com/,,,SI
Phore,https://www.eu-startups.com/directory/phore/,Slovenia,"Phore Blockchain enables the transfer of value across an accessible, standardized ecosystem that is secure, flexible and scalable. The platform supports a variety of applications that support a growing range of capabilities including Reliable and Fast Transactions, Rewards for Network Participants with our Proof of Stake blockchain network, a Decentralized Marketplace to buy and sell goods and services, Decentralized Applications (dAAPs), and Blockchain Services serving the B2B space.",,Globel,"Blockchain, Financial Services, Internet, Marketplace",No funding announced yet,2017,https://phore.io/,,,SI
SnapGuest,https://www.eu-startups.com/directory/snapguest/,Slovenia,"SnapGuest is a hospitality startup that introduces a new B2B all-in-one mobile app solution. The app simplifies the background management processes, eliminates the need for expensive hardware and software equipment and speeds up the guest check-in process using an intelligent optical document recognition straight off a phone, while still keeping guest book data legally compliant and up to date. The solution is designed for all tourist accommodation providers that would like to stay organized by keeping all guest details securely in SnapGuest cloud server and need to get their reports anytime, anywhere.",,Bled,"Apps, Hospitality, Information Technology, Mobile Apps",No funding announced yet,2017,https://www.snapguest.pro/,,,SI
Planet Care,https://www.eu-startups.com/directory/planet-care/,Slovenia,"PlanetCare is a small, yet passionate group of enthusiasts, coming from very different backgrounds and united through the same cause – caring about our planet. Lawyers, engineers, economists, tax accountants,…  – what keeps us together is our firm belief that we must actively look for solutions for a better and healthier environment. Once a solution is found, our ultimate goal is to bring it to life. Be it through investors, producers, legislative propositions,… Our PlanetCare filter is a solution that can massively improve the quality or our waters and so far the only built-in system that prevents the microfibres to be released into washing machine waste water and enter our environment.",,Ljubljana,"CleanTech, Electronics, Sustainability",No funding announced yet,2017,https://planetcare.org/,,,SI
Vibeit,https://www.eu-startups.com/directory/vibeit/,Slovenia,"We are a team of creative and life-loving millennials who strongly believe in a positive vibe. But we don't mean music by that. We’re talking about the emotion you feel deep inside, about your inner environment, about the spark that burns within you. We are talking about a positive vibe and you should too!
‍ 
We are a company that develops products for creators and brands, equipped with graphics of your choice - such a product is called vibe Our mission is to give every creator a chance to shine, to build up an additional source of income and extend their reach within their own fan base. We want to give all creators, big or small, the opportunity to do what they love and spread their vibe.",,Ptuj,"Accounting, Delivery, Information Technology",No funding announced yet,2017,https://vibeit.co/,,,SI
Maestro Amadeus,https://www.eu-startups.com/directory/maestro-amadeus/,Slovenia,"The Maestro Amadeus platform is a solution that helps musicians simply organize their materials by using advanced algorithms, which save musicians time when they’re digitalizing and managing their musical materials. By using the platform, the users can simply share the materials with each other, which is especially important for bigger music groups and music school. 

Because the way you manage and interact with music materials, be it on stage, during practice or in other circumstances, is crucially important for musicians, a part of the platform is also a mobile solution, which enables advanced interaction with materials by using tools to automatically turn the page and establishing an advanced connection with other mobile and music devices. Based on an analysis of the added materials, the platform automatically determines the meta information of individual songs such as the title and author. Musicians can enrich individual materials with additional information, such as default metronome settings, sound files, and automatic page-turning.",,Maribor,"Information Technology, Music, Software",No funding announced yet,2017,https://maestroamadeus.com/,,,SI
MyCol,https://www.eu-startups.com/directory/mycol/,Slovenia,"We are provider of innovative solutions for visual control of temperature and for registration of their changes in the past. In general, our product is a smart label with temperature-sensitive chromogenic material, printed in an arbitrary form which change colour if passing the defined temperature. The changes are seen by naked eye or registered by video camera, thus no electric supply or IT network is required. 
The products in MyCol’s portfolio are unique and have plenty of freedom on including design- and visual messages and assure control of different temperatures. With this we are able to assist in situations where overheating above the prescribed temperature should be noted in repeatable (reversible) or single (irreversible) way. Mystera Colorum transmits high-tech knowledge from materials science directly into high added value products. Our research of thermochromic materials belongs to the world top in this field, which gives the team a strong reference and recognition.",,Ljubljana,"Computer, Consumer Electronics, Manufacturing",No funding announced yet,2017,http://www.mycol.si,,,SI
ID.Conference d.o.o.,https://www.eu-startups.com/directory/id-conference-d-o-o/,Slovenia,"Organizing an event with a complex agenda and many participants is easy with the IDConference solution. IDConference consists of three components. The EventID web platform enables quick and easy setup of the event landing page with user-friendly registration, the possibility of online payment, monitoring the visit of individual participants in the event and preparing final reports. EventIDtrack allows fast registration at the event and records the movement of participants in the event. EventIDmat is intended for basic segmentation of contacts within the CRM system, personalized communication and automation of marketing processes for more successful sales of your services or products. Together, they form an integrated solution for the best management of your event attendees.",,Ljubljana,"Consumer Goods, RFID",Between €1-€100K,2017,https://www.IDConference.eu,,,SI
Melon and Lime,https://www.eu-startups.com/directory/melon-and-lime/,Slovenia,"Melon and Lime is a business startup that offers colorful stretch mats for successful stress management. Melon & Lime is a two-girl band consisting of Rebeka & Jelena. We're so happy to have you! 

When we first got the idea for Melon & Lime, we simply wanted to create beautiful yoga mats that would motivate people to practice and stretch. But we soon realized that we can - and should - do more. We want our mats to provide comfortable grounding for your practice but also to inspire.

That is why we decided to connect our mats to an app. Thanks to the app, you'll always have everything you need for a cozy home yoga practice right at your fingertips - a mat & a bunch of guided yoga and meditation videos for inspiration. 

Above all, we want our mats to feel like your private feel-good space, and our community like a Self Love Club, that you can always turn to.",,Ljubljana,"Information Technology,",No funding announced yet,2017,https://melonandlime.com/,,,SI
Lightmass Dynamics,https://www.eu-startups.com/directory/lightmass-dynamics/,Slovenia,"Lightmass Dynamics specializes in building a foundation for simulation. It combines deep learning with ray tracing into a general method for sampling vast amounts of data to simplify the complexity of physics.

Trying to simulate the chaotic complexity of physical forces in real-time is nearly impossible without massive computing power. In large part this is because the computational data is represented in a fundamentally inefficient way for modern technologies. It is based on a 50-year old technological foundation and ideas which were never meant nor designed to be used at todays scale. They demand calculations of many separate system configurations for the same object usually multiple times per frame.",,Lasko,"Real Time, Simulation, Software",No funding announced yet,2017,http://lightmass-dynamics.com/,,,SI
Monna,https://www.eu-startups.com/directory/monna/,Slovenia,"All of our cosmetic products, soaps and candles are hand made. All are manufactured with love and care in our own factories where we use unique aromas and ingredients, gift from Nature. Monna is against animal testing and use of animal ingredients. Nowadays after years of hard work and research we believe that we have finally created the winning formula of Your Own Private Space. Your skin deserves the best moisturizing ingredients throughout the day. All ingredients in our products are carefully and precisely selected. Each body care product you choose in our collection is filled with a unique natural formula.",,Ljubljana,"Cosmetics, Organic, Wellness",No funding announced yet,2017,https://www.monna.si/,,,SI
CodeBrainer,https://www.eu-startups.com/directory/codebrainer/,Slovenia,"CodeBrainer is a platform with intelligent online courses where one can learn how to code. Its methodology keeps students highly motivated and engaged while working on examples from real projects. As a team of full stack developers we noticed a huge lack of developers in the EU. Through mentoring we also got to work with many of the eLearning platforms out there, and after a couple of tests and finished courses, we decided that we can develop our own unique approach. We decided to attract a different type of audience ""complete beginners"". Why is this important? Because working with complete beginners means that we have to base our courses around motivational techniques.",,Ljubljana,"Education, E-Learning Providers, EdTech",No funding announced yet,2017,https://www.codebrainer.com/,,,SI
Carbonsec,https://www.eu-startups.com/directory/carbonsec/,Slovenia,"Carbonsec provides cybersecurity consulting services. Cyber security testing, consulting, training, and executing security tests and audits of corporate and industrial environments, web and mobile apps, and IoT and cloud services are all areas of focus. Carbonsec is a team of experienced cybersecurity experts who help you deal with everyday cybersecurity challenges, so you can focus on what matters most: your business.

United in our love for technology and our passionate commitment to improve security flaws, our mission is to make our customers' business environments resistant to cyber attacks. Our experience has grown over the last two decades, in the era of evolving digitalization and ever more complex information environments. Ensuring cyber security in such environments has become more challenging than ever, while hackers are gradually becoming invincible due to increased funding. We are the ones who fight cyber criminals!",,Ljubljana,"Computer, Consulting, Cyber Security, Information Services",No funding announced yet,2017,https://www.carbonsec.com,,,SI
Medenka,https://www.eu-startups.com/directory/medenka/,Slovenia,"MEDENKA - ALL NATURAL SWEET MADE OF
HONEY AND FRUIT","With Medenka we would like to offer
all children and their parents the
possibility of healthy and modern
snacking. At the same time, we will
also strive to promote and raise
awareness for a healthy nutrition,
which is based on purchasing socalled
Clean Label products. These
are food products that contain only
well-known ingredients and no E-s
or complicated formulations that
usually stand for additives,
preservatives and various
supplements to improve the taste.",Ljubljana,"Snacks, Fruits, Natural",,2017,www.medenka.eu,,,SI
MoneyRebel,https://www.eu-startups.com/directory/moneyrebel/,Slovenia,"MoneyRebel: Entrance to crypto powered by marketplace of advisors

MoneyRebel is a financial platform that acts as a marketplace. It brings together crypto-skilled advisors and newcomers who want to explore the world of crypto. Ratings of advisors are maintained on blockchain which eliminates the problem of trust between counterparties.",,Ljubljana,"Marketplace, Cryptocurrency, FinTech, Blockchain",,2017,www.moneyrebel.com,,,SI
Modelur,https://www.eu-startups.com/directory/modelur/,Slovenia,"Modelur is an easy-to-use, parametric urban design software tool, developed to help users quickly create conceptual urban massing. It calculates key urban control parameters on the fly, delivering important information while the design is still evolving.",,Ljubljana,"Software, Software, Urban Design",No funding announced yet,2017,https://modelur.com/,,,SI
Motres,https://www.eu-startups.com/directory/motres/,Slovenia,"Motres helps customers design a custom motor according to their requirements and specifications, using both standard single rotor technology and advanced dual rotor technology. They can offer a full cycle of electric motor development from idea to prototype.",,Ljubljana,"Electronics, Manufacturing",No funding announced yet,2017,https://sites.google.com/motresres.com/motres/,,,SI
Kosip Media,https://www.eu-startups.com/directory/kosip-media/,Slovenia,"Kosip Media is a social video distribution company. Kosip Media is  the publisher of Earth Wonders, Peaceful Century and Science & Engineering. It also produces videos, animations, storytelling among others. The company helps brands and creators in creating, distributing and monetizing their videos and provide them production services for media as well.",,Ljubljana,"Content Delivery Network, Digital Media, Social, Video",No funding announced yet,2017,https://kosipmedia.com/,,,SI
Iryo Network,https://www.eu-startups.com/directory/iryo-network/,Slovenia,"Iryo Network is based in  Kranj, Slovenia and offers a CRM and clinical software for private healthcare providers. It was founded in 2017.",,Kranj,"Invoicing, appointment management, CRM",No funding announced yet,2017,iryo.io/,,,SI
Hiveterminal,https://www.eu-startups.com/directory/hiveterminal/,Slovenia,"Hiveterminal is a blockchain based invoice financing platform that offers a peer-to-peer bridge between small businesses and liquidity. Founded in 2017, the company launched its liquidity-providing platform in their native Slovenia in 2019 and has already convinced more than 3000 Slovenian SMEs and 1500 individual investors from 52 countries, and partnered with some largest domestic corporations. Hiveterminal offers businesses quick, easy, and free access to fresh capital, enabling invoice buyers to purchase invoices from trusted companies and turn them into tradeable assets.",,Ljubljana,"Blockchain, Financial Services, FinTech",No funding announced yet,2017,https://hiveterminal.com/,,,SI
Event Registry,https://www.eu-startups.com/directory/event-registry/,Slovenia,"Event Registry is the world’s leading news intelligence platform, empowering organizations to keep track of world events and analyze their impact. The AI platform helps to find, summarize, and visualize news content and events of your interest.",,Ljubljana,"Big Data, Text Analytics, software",No funding announced yet,2017,http://eventregistry.org/,,,SI
Eligma,https://www.eu-startups.com/directory/eligma-2/,Slovenia,Eligma is a global facilitator of seamless and secure crypto payments. Eligma creates payment infrastructures for accepting instant crypto payments at local and online stores. The company utilizes blockchain technology to establish communication standards for crypto payment networks.,,Ljubljana,"Bitcoin, Blockchain, Cryptocurrency, Mobile Payments",Between €10 million-€25 million,2017,https://www.eligma.com/,,,SI
Space invoices,https://www.eu-startups.com/directory/space-invoices/,Slovenia,"Helps developers integrate compliant invoicing with just 10 lines of code. Also enables software companies like e-commerce, marketplaces, platforms, and SaaS to reliably issue thousands or even tens of thousands of invoices per month, from multiple legal entities and across borders. Space Invoices helps developers focus on building software instead of dealing with financial calculations and invoicing legislation. Nailing financial calculations, international legislation and taxes can be time-consuming, we know because we've been integrating them for 3+ years. Our mission is to eliminate unnecessary complexity and provide simple integrations to get you started in minutes.",,Ljubljana,"invoicing, SaaS, complexity, software",Between €100K-€500K,2017,https://spaceinvoices.com/,,,SI
Kosip Group,https://www.eu-startups.com/directory/kosip-group/,Slovenia,Kosip Media is a social video company with a community of more than 50 Million followers.,,Ljubljana,"media, travel, slovenia",No funding announced yet,2017,www.earthwonders.co,,,SI
Surfnow.eu,https://www.eu-startups.com/directory/surfnow-eu/,Slovenia,"We launched the first set of kites on our own in the season of 2002. Just a group of friends like a small gang, aiming to have a great time together, enjoying their first few steps into the fresh and exciting sport - kiteboarding - before we got completely hooked (literally). Since then, chasing wind every free day and weekend along with the border countries: Italy, Croatia, Hungary became a much-needed life sweetener.  Then came the year 2010 and we decided it was time to finally update our passion for the beach, water & wind.
We started with our online store for surf apparel and kite gear. With widening our skylines, we focused on high-quality products that professional riders bet on, from wetsuits down to the smallest spare parts for kitesurfing, stand-up paddling, and biking.",,Maribor,"kites, sport kite boarding, beach, water, wind",No funding announced yet,2017,https://www.surfnow.eu/,,,SI
CoinCodex,https://www.eu-startups.com/directory/coincodex/,Slovenia,"CoinCodex offers crytocurrency information to consumers. They provide cryptocurrency market coverage with real-time coin prices, news, guides, and more. They are based in Koper, Slovenia.",,Koper,"Bitcoin, Blockchain, Cryptocurrency, News",No funding announced yet,2017,coincodex.com,,,SI
TAIA Translations,https://www.eu-startups.com/directory/taia-translations/,Slovenia,"Your new favorite translation partner
Translated as if
by magic. 97 languages, affordable and super fast.
Taia translation platform delivers quality translations made by A.I. technology and experienced translators. 
TAIA Translations LTD is a modern translation platform, where we help companies translate their documents, websites, and other content with AI-assisted, human-perfected translations.

If advanced neural machine translation is good enough, you can get your files translated, with formatting intact, in just a few seconds.

But when you need a professional touch, you can order from a range of services, right inside the app.
Our app was created to make the ordering process as seamless as possible, as we are aware that ordering translations can be a bit time-consuming. You drag 'n' drop your document into the uploader, select the right parameters for your needs, and just a few moments later your project is being reviewed by TAIA's project management.

Based on your chosen parameters, you'll be assigned the perfect translator for your project.

Give it a spin at https://app.taia.io and let us know what you think!",,Ljubljana,"translation, languages, translation platform, technology",Between €1 million-€ 2.5 million,2017,https://taia.io/,,,SI
Blocksquare,https://www.eu-startups.com/directory/blocksquare/,Slovenia,"Blocksquare is a developer of blockchain-based tokenization system for commercial real estate properties. Its vision is to provide real estate businesses the world's leading blockchain-based real estate tokenization system with all required tools and modules for creation, issuance, sale, distribution, management, tracking, and trade of tokenized properties.",,Ljubljana,"Blockchain, Cryptocurrency, FinTech, Real Estate",Between €100K-€500K,2017,https://blocksquare.io/,,,SI
Tobiar,https://www.eu-startups.com/directory/tobiar/,Slovenia,"Tobiar is a healthcare company that develops, produces, and sells therapeutic massage devices, primarily for Carpal tunnel syndrome. It works with local vibration therapy - a technique that works by using vibrational stimuli to a specific muscle or other injured parts of the body.

The company's massage device is suitable for both healthy and those who suffer from pain because it enables optimal cell regeneration. An additional benefit of the Tobiar massage device is the ergonomic shape of the device. This means that the device provides its hands with optimal support while working with the computer. This makes the Tobiar massage device preventive.",,Trbovlje,"healthcare, therapeutic massage devices, Carpal tunnel syndrome",Between €1-€100K,2017,https://www.tobiar.com/,,,SI
Tolar HashNET,https://www.eu-startups.com/directory/tolar-hashnet/,Slovenia,"Tolar is a community governed crypto-currency featuring scalable, fast, secure, and fair transactions. HashNET main net is alive and kicking, featuring scalable, fast, secure, and fair transactions. It employs Distributed Ledger Technology (DLT) and a consensus algorithm that keeps all positive characteristics of blockchain technology while increasing throughput to more than 200,000 transactions per second.",,Ljubljana,"crypto-currency, Distributed Ledger Technology, algorithm",No funding announced yet,2017,https://www.tolar.io/,,,SI
Bignest,https://www.eu-startups.com/directory/bignest/,Slovenia,"Bignest is a dedicated first page for the browser, built on the principles of privacy and personalization. It is a gateway to your personalized internet.",,Ljubljana,"Browser Extensions, Content Discovery, Productivity Tools, Software",Between €100K-€500K,2017,https://bignest.com/,,,SI
AV Living Lab,https://www.eu-startups.com/directory/av-living-lab/,Slovenia,"AV Living Lab is a Mobility Consulting & Workplace Mobility plans startup that seeks to help transform mobility and commuting habits of people while making the process inexpensive and environmental friendly. Their mission is to connect numerous industries, cutting-edge technologies, data, and content and people-rich environment, physical and digital infrastructure to come up with new innovations for the future of mobility.",,Ljubljana,"Consultancy, consumer research, Market Research, Public Transportation,",No funding announced yet,2017,www.avlivinglab.com,,,SI
Apella,https://www.eu-startups.com/directory/apella/,Slovenia,"Apella is a blockchain enabled electoral system which changes the current view on e-voting raising the level of security and transparency to a new height. The end-to-end solution has maximum auditability and is able to manage any type of elections with more efficiency, increased trust and reduced costs.",,Maribor,"Blockchain, Cryptocurrency, Information Technology, Software",No funding announced yet,2017,http://apella.vote/,,,SI
AgiliCity,https://www.eu-startups.com/directory/agilicity/,Slovenia,"AgiliCity is is a parametric urban design software which helps users in designing with confidence.  The company's product, Modelur is an easy-to-use, yet very powerful parametric urban design software tool, developed to help users quickly create conceptual urban massing. It calculates key urban control parameters on the fly, delivering important information while design is still evolving.",,Ljubljana,"Architecture, CAD, Property Development, Real Estate, Smart Cities, Software",Between €100K-€500K,2017,https://modelur.com/,,,SI
Eligma,https://www.eu-startups.com/directory/eligma/,Slovenia,"We create payment infrastructures for accepting instant crypto payments at local and online stores. Our aim is to become a global facilitator of seamless and secure crypto payments has made Eligma one of the hottest high-tech firms right now, and resulted in investments such as that of Bitcoin.com and the Pangea Blockchain Fund.","Founded in 2017, Eligma creates payment infrastructures for accepting instant crypto payments at local and online stores, through its crypto payment network called Go Crypto. The company’s aim is to become a global facilitator of seamless and secure crypto payments, and wants to make an impact on how the world perceives value.",Ljubljana,"Crypto Payments, Blockchain, AI, FinTech, E-commerce",Between €2.5 million-5 million,2017,www.gocrypto.com,,,SI
MAG-LEV Audio,https://www.eu-startups.com/directory/mag-lev-audio/,Slovenia,"The biggest brands in music were always different. They pushed the boundaries of what was possible in order to create something truly remarkable. Creators of MAG-LEV Audio took the same step with the turntable. They’ve created the world’s first levitating turntable to flawlessly play vinyl records while bringing the feeling of zero gravity into your living room. MAG-LEV Audio’s ML1 Turntable visually enhances the experience of listening to vinyl records by levitating the platter. By joining our love for music with careful integration of technology and high-range audio components, we’ve created a turntable of the future for the medium of the past.",,Nova Gorica,"Consumer Electronics, Music, technology",,2016,https://maglevaudio.com/,,,SI
ICONOMI,https://www.eu-startups.com/directory/iconomi/,Slovenia,"The ICONOMI Digital Assets Management Platform is a new and unique technical service that allows anyone from beginners to blockchain experts to invest in and manage digital assets. ICONOMI is more than just a marketplace for digital assets. We provide the best experience and simplest method for entering the growing distributed economy. With a broad set of unique and intuitive tools for people of any skill level, ICONOMI enables users to invest in and manage various digital assets and combinations of digital assets called Digital Asset Arrays™.",,Ljubljana,"Finance, Financial Services, FinTech",,2016,www.iconomi.net/,,,SI
easy.bi,https://www.eu-startups.com/directory/easy-bi/,Slovenia,"We're developing intelligent SaaS solutions for businesses, making their internal processes and day-to-day decision-making easier. 

As a German-Slovenian software development company with a fast-growing team, we take care of optimization, digitalization and business simplification for our clients. We specialize in SaaS development on high-availability and enterprise platforms. Our focus is to develop high-quality digital solutions that help optimize business processes in a faster and more efficient way. With the right technology, we can provide your company with custom-made products for even more successful business.",,Ljubljana,"IT Services, IT Consulting, SaaS",No funding announced yet,2016,https://easy.bi/,,,SI
Second Coach,https://www.eu-startups.com/directory/second-coach/,Slovenia,Second Coach is gamification based aplication for training kids soccer. Coach is using APP to conduct drills on training where kids are collecting points for successful drill completition. APP helps coaches conducting trainings faster and with better quality. Your kids will be motivated more than ever! Parents and trainees to monitor their progress as time goes bye.,,Ljubljana,"Education, Sports",No funding announced yet,2016,http://www.second-coach.com/,,,SI
Audibook,https://www.eu-startups.com/directory/audibook/,Slovenia,"Audible is a mobile app for streaming and renting audiobooks. It offers a range of fiction and non-fiction titles. Mobile application for renting, downloading and listening to audio books. A selection of professional books and literature. Mobile application for selecting and listening to audio books - anywhere, anytime. Audio books are a response to the needs of readers who, due to the fast pace of life, do not have enough time left to read printed books.",,Ljubljana,"Mobile Apps, Publishing, Software",No funding announced yet,2016,https://audibook.si/,,,SI
Hempika,https://www.eu-startups.com/directory/hempika/,Slovenia,"Hempika comprises experts who have spent years studying the beneficial effects of industrial hemp and continue to admire its enormous potential. We strive to provide superior products with a high concentration of cannabinoids so that each product represents the fruit of our combined knowledge, hard work and enthusiasm. In developing our products, we complement and upgrade traditional practice with the latest findings and a cutting edge approach that allows us to obtain superior plant extracts in line with the highest standards. Hempika is proud to use only organically grown industrial hemp and modern extraction methods. But the path from seed to final product takes quite a bit of thought and foresight. It is only by taking careful steps that we can guarantee the purity, safety and best possible consumer choice in our final product line.",,Nova Gorica,"Biotechnology, Cannabis, Cosmetics, Food and Beverage, Health Care, Manufacturing",No funding announced yet,2016,https://hempika.com/,,,SI
SmartIScity,https://www.eu-startups.com/directory/smartiscity/,Slovenia,"SmartCity Platform is a digital platform for managing cities. Cities could create new value by using data and involving people. Our solution connects all the core elements of a successfully managed city. City leaders can exploit full potential of city assets and create new value in cooperation with people. City leaders can use our Smart Dashboard to efficiently measure and monitor city's projects, performance and budget. Citizens can use Smart Voice to create ideas and report problems. Businesses can use Smart Data Bank with the aim to boost API, APP and Data market economy.",,Ljubljana,"Information Technology, SaaS",No funding announced yet,2016,https://www.smartiscity.eu/,,,SI
optifarm,https://www.eu-startups.com/directory/optifarm/,Slovenia,"Optifarm platform provides complete solution for optimising execution of short food supply chains. Optifarm is a marketplace that connects key participants in short food supply chains buyers, distributors and producers.The Optifarm Smart Online Marketplace is a short-chain optimization application that connects all stakeholders in this market: Farmers and producers of agricultural products in Slovenia and in other countries with similar geographical and socio-economic position as well are facing the problem with selling their products on the market.",,Begunje,"Farmers Market, Information Technology, Logistics, Marketplace",No funding announced yet,2016,https://optifarm.net/,,,SI
Noordung,https://www.eu-startups.com/directory/noordung/,Slovenia,"Noordung is a company that solves the issues of urban cycling with a commitment to excellence of design, user experience and service design. Noordung core product is a luxury, smart urban electric superbicycle of the best quality. The heart of Noordung electric bicycle is the Boombox a multifunctional device which brings together Li-ion batteries, two high quality speakers, a USB charger and an air quality sensor. The sensor enables the bicycle's rider to constantly monitor air pollution on his route while also suggesting cleaner, healthier alternative routes. With this global innovation, Noordung is entering into the fields of environmental care and crowdsourcing data on urban area pollution levels.",,Ljubljana,"Electric Vehicle, Electronics, Music",No funding announced yet,2016,https://noordung.com/,,,SI
MeetPoint,https://www.eu-startups.com/directory/meetpoint/,Slovenia,"MeetPoint is platform that empowers you to plan events, increase attendance and measure your success. Creating an event has never been so easy. Developed with companies, individuals and event agencies in mind, MeetPoint offers full support from website set up, database design, registration management, event promotions via mobile devices and the best possible experience by using a friendly interface. Powerful Online Event Management Software.",,Ljubljana,"Events, Software, Email Marketing",No funding announced yet,2016,https://meetpt.com/,,,SI
Circular Change,https://www.eu-startups.com/directory/circular-change/,Slovenia,"Circular Change is a stakeholder engagement platform focusing on the circular economy. They are a purpose-driven team, passionate about connecting people who can jointly drive sustainable change. Their existing economic system is not transforming fast enough to ensure the well-being of everyone on their planet. The UN Sustainable Development Goals cannot be reached without true collaboration. This is where they see their contribution â€“ in nourishing dialogue between different stakeholders, promoting new narratives, orchestrating interests, exchanging knowledge and enabling innovation. An open-minded and creative spirit is their compass when addressing the problems they meet along this exciting, cooperative, circular journey. They love what they do, and their enthusiasm seems to be contagious!",,Ljubljana,"Sharing Economy, Think Tanks, Circular Economy",No funding announced yet,2016,https://www.circularchange.com/,,,SI
YOOTREE,https://www.eu-startups.com/directory/yootree/,Slovenia,"Helping brands & organizations strategically create, design & develop communications & innovations for a bright future. Yootree is a creative agency for integrated marketing communication, which combines comprehensive brand management with TV, radio and ambient advertising, advanced digital communications and experiential and content marketing under one roof. Creative and digital agency specializing in strategic marketing communicating, content marketing, brand management and multimedia content production.",,Ljubljana,"Advertising, Content Marketing, Creative Agency, Marketing",No funding announced yet,2016,https://www.yootree.net/,,,SI
Team Red Panda,https://www.eu-startups.com/directory/team-red-panda/,Slovenia,"An independent game development studio based in Ljubljana, Slovenia. We're currently working on a game called Fur Fight. It's a real-time multi-player game optimized for mobile devices. T We're a game development company focusing on 3D multiplayer games for mobile platforms.",,Ljubljana,"Gaming, Non Profit",Between €1-€100K,2016,http://teamredpanda.com/,,,SI
Semaforum,https://www.eu-startups.com/directory/semaforum/,Slovenia,"Semaforum is a social network that connects people for activities. On it you can find a company for sports, travel and culture. It connects individuals with similar interests and interests. Of course, you can also edit or delete your activities after publishing. You do this by clicking on the 'Edit' button or the 'Delete' button. The purpose of keywords is to make it easier to search for activities. Enter the words that best describe your activity. For example: name of the activity, type of activity, location.",,Ljubljana,"Apps, Communities, Internet of Things, Mobile Apps, Social Media",No funding announced yet,2016,https://www.semaforum.si/,,,SI
