name,link,category,businessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country,longBusinessDescription
Quantastica,https://www.eu-startups.com/directory/quantastica/,Finland,"Quantum computing is the use of quantum-mechanical phenomena found in elementary particles to perform computation. It is a new way of computation which will allow us to solve problems that are unsolvable for classical computers. Solutions to those problems could change the way the world uses energy, revolutionize drug research and development, lead to discovery of new materials, optimize supply chain logistics and more - in short: it will change the world.",Helsinki,"Information Technology, Quantum Computing, Software",Between €100K-€500K,2019,https://quantastica.com,,,FI,
Renexe,https://www.eu-startups.com/directory/renexe/,Finland,"We are emerging Finnish R&D Fintech startup (not incorporated). Our mission is to make available modern portfolio optimization algorithms for everybody who is interested in investing in public stock markets or related financial instruments. We code optimization, Monte Carlo simulation solutions in open-source Python environment and customize them for the specific needs of the client. Modern quantitative portfolio optimization methods are available only to a limited number of large players such as Hedge Funds and Investment Banks. Such methods require specialized knowledge and skills from the Statistics, Applied Mathematics areas as well as understanding of the financial markets and the related business processes.",Espoo,"Analytics, SaaS, Software",No funding announced yet,2019,https://www.renexe.io,,,FI,
ReOrbit,https://www.eu-startups.com/directory/reorbit/,Finland,"ReOrbit is bringing technology together to shape the future of space exploration. Our vision is to enable the next generation of space applications by adopting an approach that transforms the traditional thought of making rigid and single-use satellites into reusable, flexible, and low-cost space systems. For this, we develop a set of technologies to make spacecraft platforms modular and configurable to accommodate different types of payloads, and equipped with built-in autonomous orbital capabilities and a software-defined architecture.ReOrbit’s management team has extensive years of experience within satellite manufacturing on both LEO and GEO constellations.",Helsinki,"Aerospace, Satellite Communication, Space Travel",No funding announced yet,2019,http://www.reorbit.space,,,FI,
Riverrecycle,https://www.eu-startups.com/directory/riverrecycle/,Finland,"RiverRecycle has created a unique business model to offer problem owners – national and local governments – a sustainable river cleaning service without the need for constant funding.
RiverRecycle has invented technology which effectively cleans the rivers from plastic pollution. This will be conducted as a commercial operation, turning plastic waste into marketable products through collection and pyrolysis.",Helsinki,"Plastics and Rubber Manufacturing, Recycling, Waste Management",No funding announced yet,2019,https://www.riverrecycle.com/,,,FI,
Digital Nature,https://www.eu-startups.com/directory/digital-nature/,Finland,"Digital Nature creates digital attractions and interactive experiences for the hospitality industry. Digital Nature designs and develops content that transforms spaces via a digital art and entertainment delivery platform. During next spring Digital Nature will open a digital art space in the Citycenter shopping mall in central Helsinki.
 
A large number of projectors will be installed in the space for a series of exhibitions. The first exhibition is a magical world which will give multisensorial immersive experiences to both adults and children alike.",Helsinki,"Digital Entertainment, Hospitality, Projection Art",Between €1 million-€ 2.5 million,2019,http://www.digitalnature.fi,,,FI,
Sees North,https://www.eu-startups.com/directory/sees-north/,Finland,"We offer you a broad understanding of the design and concrete implementation of people- and data-driven strategies, operating models, services and businesses from idea to production. We have solid hands-on experience in dozens of projects, organizations and organizations in the areas of service design, human data utilization, analytics (Data, Algorithms & AI), architecture and business development, and multi-skilled team management. We are united by uncompromising and interested in solving the complex challenges of the future by acting sustainably and responsibly. Moral courage, honesty, openness and expediency always go hand in hand with our work.",Oulu,"Business Development, Consulting, Management Consulting",No funding announced yet,2019,https://seesnorth.com,,,FI,
Serge Energy,https://www.eu-startups.com/directory/serge-energy/,Finland,"Serge Energy is a European based Green, Renewable and Sustainable Energy Production Company. We specialise in providing clients with access to clean-energy investments, in geographically safe, and politically secure, locations in Europe. The returns that we find for clients, from renewable-energy investments, are towards the top of the scale but are reassuringly realistic due to the strong pressure in Europe to replace fossil fuel use with renewable energy. Serge Energy main focus is the production and sale of renewable energy within the growing European market. Our strategy to position the company and its operations in Finland have successfully put us and our clients investments right in the heart of the demand for sustainable energy in Europe. This model allows us to deliver value to our clients via the leveraging of the ever-growing European demand for renewable energy.",Helsinki,"Biofuel, Bioinformatics, Biomass Energy, Energy, Renewable Energy, Solar, Wind Energy",No funding announced yet,2019,https://www.serge-energy.com,,,FI,
Siqni,https://www.eu-startups.com/directory/siqni/,Finland,"Siqni is an employee survey in which an employee first selects the five things that are most relevant to them and then tells them how they will materialize and how they should materialize. With the answers, you will understand what is most relevant about employees and the work community and prioritize development measures correctly - and lead better.",Helsinki,"Human Resources, Information Services, Software",No funding announced yet,2019,https://www.siqni.fi,,,FI,
CrediNord,https://www.eu-startups.com/directory/credinord/,Finland,"CrediNord is the AISP licensed online platform for business lending aimed at SMEs and Micro-Enterprises. We are on the mission to reinvent business lending in Europe. CrediNord is designed to solve business owners cash flow challenges allowing them to focus more on their core business. Today, CrediNord offers more clever business lending solutions than traditional banks & lenders. These lending solutions can be approved online in minutes via our website - www.credinord.com. CrediNord's story rises from the stories of deep frustrations among business owners with inadequate lending services from traditional lenders. Our founders all thought that getting a business loan for one's company should not be hard, complicated and time consuming. Inspired by that, since early 2019, the founders have been on a journey to re-invent lending services for small businesses.",Helsinki,"B2B, Banking, Finance, Financial Services",Between €1 million-€ 2.5 million,2019,https://credinord.com/,,,FI,
Chipmetrics,https://www.eu-startups.com/directory/chipmetrics/,Finland,"Test chip, test elements and test wafer business concept builder for advanced materials and microelectronics manufacturing. Expert in thin film conformality characterization. Mission is to accelerate applications of conformal 3D thin films. Main product line: PillarHall test chips. Chipmetrics is a forerunner in productizing test structures, test chips and wafer concepts for advanced materials and microelectronics manufacturing.",Joensuu,"Electronics, Manufacturing, Nanotechnology Research",No funding announced yet,2019,https://chipmetrics.com/,,,FI,
TeamSuccess,https://www.eu-startups.com/directory/teamsuccess/,Finland,"TeamSuccess is a goal-setting tool for remote teams, based on the OKR goal system used by Google. It helps Agile software development teams become more effective. Each project and team is unique, and each team's maturity level is different. Try to find root causes, iterate, and experiment. Adopt a mindset of continuous improvement. Build a Successful Software Development Team. Each project and team is unique. Try to find root causes, iterate, and experiment. Adopt a mindset of continuous improvement.",Helsinki,"Information Technology, Risk Management, Software Engineering",No funding announced yet,2019,https://teamsuccess.io,,,FI,
The Human Touch Robotics,https://www.eu-startups.com/directory/the-human-touch-robotics/,Finland,"The Littery is an environmental services company that recycles plastic pollution into e-lottery tickets. The company uses IoT and Computer vision to reframe litter into e-lottery tickets that cause an instant change of attitude due to the innate human optimism bias resulting in an immediate and lasting behavioral change. Its breakthrough idea has the potential to revolutionize the littering and household packaging collection markets with its superior solution by motivating citizens to keep their cities clean by themselves. Cities that partner with The Littery experience cleaner communities with less litter and happier citizens at a lower cost. The Riga, Riga-located company was founded by Michael Manniche in 2019.",Lappeenranta,"Artificial Intelligence, Industrial Automation, Robotics, Software",Between €100K-€500K,2019,https://www.thtrobotics.com/,,,FI,
Bonus Stage,https://www.eu-startups.com/directory/bonus-stage/,Finland,"The best damn game agents, period. (+ no bullshit, we make only good deals). No bs. Just good publishing. Our mission in a nutshell: We business, you games! We publish video games on PC and consoles. What makes us different? We are the good guys, and we have the skin in the game as well.",Oulu,"Console Games, Mobile Apps, PC Games, Video Games",No funding announced yet,2019,https://www.bonusstage.co,,,FI,
Axinoss,https://www.eu-startups.com/directory/axinoss/,Finland,Axinoss is a privately held proprietary algorithmic trading company focused on researching and utilising automated strategies and mathematical risk-taking profiles for optimal capital growth. Our self-learning deep neural decision making system profits from micro- and macro-scale structural fragilities in market dynamics without human intervention. Algorithmic trading company with artificial intelligence based tail risk hedging strategies for optimal capital growth. Axinoss is a privately held proprietary algorithmic trading company focused on researching and utilising automated strategies and mathematical risk-taking profiles for optimal capital growth. Our self-learning deep neural decision making system profits from micro- and macro-scale structural fragilities in market dynamics without human intervention.,Helsinki,"Artificial Intelligence, Finance, FinTech, Machine Learning",No funding announced yet,2019,https://www.axinoss.com/,,,FI,
Uute Scientific,https://www.eu-startups.com/directory/uute-scientific/,Finland,"Uute Scientific Oy is the company that drives towards a “Life without immune-mediated diseases”, such as diabetes 1, allergies and asthma. These immune-mediated diseases have become a large problem worldwide. They are caused by our modern and urban lifestyle. Us drifting away from nature with its microbial diversity has made our immune-system weaker. Especially during childhood, when it is being developed. Uute Scientific Oy owns the trademark called Re-Connecting Nature™. It is the microbial extract, which brings that microbial diversity of natural environments back to children and helps them in the development of a strong immune system. We as Uute Scientific Oy are making the Re-Connecting Nature™ extract available for families with young children through several standard consumer products. We co-operate with consumer goods- as well as substance production companies. Our science shows that the Re-Connecting Nature™ extract works and is safe.",Helsinki,"Biotechnology, Health Care",Between €1 million-€ 2.5 million,2019,http://www.uutescientific.com,,,FI,
Vibemetrics,https://www.eu-startups.com/directory/vibemetrics/,Finland,"We empower employee wellbeing by giving them ability to express emotions at work. Companies can success just by embracing the power of employee motivation and thoughts. Our methodology pushes companies to learn, change into much more faster pace and keep their top employees motivated.",Helsinki,"Human Resources, SaaS",No funding announced yet,2019,https://vibemetrics.com,,,FI,
Virtnumber,https://www.eu-startups.com/directory/virtnumber/,Finland,SMS receive service. Receive sms online. Dedicated virtual and Real mobile numbers for SMS receiving. 34+ countries. Additional: Shared temporal mobile numbers. Pay per received SMS only. New phone numbers every week. Make your social media account and accounts for online services verified with VirtNumber paid and free sms verification services.,Helsinki,Telecommunications,Between €1-€100K,2019,https://www.virtnumber.com,,,FI,
Wastebook,https://www.eu-startups.com/directory/wastebook/,Finland,"Wastebook sets a new standard for waste collection. We wanted to allow everyone, from households to larger operators, to save environment, money and time. Our aim is to have the waste collected precisely when it needs to, eliminating the overflowing waste bins and empty runs for good. During the course of the year, the need for waste management can vary a lot due to holidays, purchases or festivities. On a busy day, a waste bin can be filled in a day, sometimes one collection a month is enough. Wastebook has made waste management timely with cloud and IoT technology. Jaete is a sensor measuring waste container surface. It is attached to the lid of a waste container or septic tank. The sensor sends information about the fill level to the Wastebook Jaete cloud and enables waste collection when the container is full. The system also produces accurate waste data for future insights and to be used for decision-making and responsibility reporting. Thanks to our cloud service and API, waste service providers can optimize their operations and reduce costs and environmental impact.",Oulu,Waste Management,No funding announced yet,2019,https://www.wastebook.fi,,,FI,
Algonomi,https://www.eu-startups.com/directory/algonomi/,Finland,"We are a clean biotech firm, meaning we absorb CO2 at industry clients, thus reducing their carbon footprint, while producing high value bioactive ingredients from algae for clients in various industries. Bioactive ingredients from microalgae, while capturing and re-using CO2 of others. We are a clean biotech company based on expertise in algae. Algae, as the oldest and the most potent organisms on earth, provide many opportunities for improving human and animal health as well as for improving human impact on the climate and the rest of environment. As a consequence, they are also a solid basis for a profitable business.",Hollola,"Biotechnology, Bioactive, CO2",No funding announced yet,2019,https://www.algonomi.fi,,,FI,
Acoustic Extra Freezing,https://www.eu-startups.com/directory/acoustic-extra-freezing/,Finland,"AEF creates the technology to make frozen food testing fresh! Food cells are intact in the AEF freezing process. Acoustic Extra Freezing modules are installed into industrial freezing chambers. The unique Individual Freezing Algorithms for different kinds of food. AEF technology is based on developments of scientists from USSR in ice nano-crystallisation for long-time storage of food. The result of these developments is the Acoustic freezing process, during which the structure of cells is preserved.",Helsinki,"Aquaculture, Food and Beverage, Food Processing",No funding announced yet,2019,http://aefrus.com,,,FI,
Adaptio.io,https://www.eu-startups.com/directory/adaptio-io/,Finland,"Adaptio.io is a regulatory tech company, providing compliance as a service for its customers in online gaming. The company's system provides secure access to multiple regulatory services for just one integration, saving time and resources, allowing operators to concentrate on what they do best, serving their customers. Adaptio.io was founded in 2019 and is headquartered in Helsinki, Southern Finland. Adapt is a global B2B account intelligence provider with 500,000+ users and 61M+ high-quality business contacts. Adapt is a unified sales acceleration that helps you discover and enrich critical sales and marketing data accurately.",Helsinki,"Information Technology, Internet, Software",Between €100K-€500K,2019,https://www.adapt.io/,,,FI,
HiSlide.io,https://www.eu-startups.com/directory/hislide-io/,Finland,"HiSlide.io marketplace - Free and Premium Templates for Business, Marketing and Education.",Espoo,"presentation, powerpoint, keynote, google slides",,2019,https://hislide.io/,,,FI,"HiSlide.io marketplace - Free and Premium Templates for Business, Marketing and Education. Support 24/7/365. Free Tutorial for beginners."
AISTI,https://www.eu-startups.com/directory/aisti/,Finland,"Tackling the climate crisis, making greener choices and moving towards a more sustainable economy is now part of every market and industry. The construction industry, while perhaps slower to join this shift, is no exception. Founded in 2019, AISTI is developing wood fiber-based acoustic tiles that are carbon negative, easy to recycle and plastic-free – bringing sustainability to construction tile by tile. 

The Finnish startup is bringing a viable option to the construction industry to help the goal of attaining a reduced carbon footprint and greener choices. By using AISTI tiles instead of existing (stone and glass wool) products, construction companies can reduce their carbon footprint without any cost impact. In addition, the Aisti tiles cause no irritation during installation or use.",Jyväskylä,"Construction, contrutech, fiber",Between €1 million-€ 2.5 million,2019,https://aisticorporation.fi/,,,FI,
WonderBee,https://www.eu-startups.com/directory/wonderbee/,Finland,"WonderBee is a new probiotic pollen substitute with a high nutrient composition for honeybees.  WonderBee helps the beekeepers especially on the growth of the bee colony during spring & dry summer.  It has a prebiotic effect to increase the honeybee's immune system. It is providing essential amino acids specific for the honeybees, minerals, vitamins, and helps in the better development of the bee colony.",Kuopio,"Sustainability, Alternative, Animals",No funding announced yet,2019,https://wonderbeeonline.com/,,,FI,
Shareway,https://www.eu-startups.com/directory/shareway/,Finland,"Shareway enables easy, on-demand parking spot P2P rental. They provide easy and instructed parking wherever it's needed- under the public price of parking - simultaneously making you money by renting out your spot. You can see the price of parking in the application. Shareway's price is set lower than other public-paid parking in the same area. Parking will be charged directly to the card you provide.",Jyväskylä,"Mobility, Vehicles, Parking, P2P",No funding announced yet,2019,https://www.shareway.fi/,,,FI,
Aico,https://www.eu-startups.com/directory/aico/,Finland,"Aico developed an intelligent automation platform for financial close. Aico provides deep real-time integration into multiple ERP systems at the same time, giving you unmatched visibility into, and the ability to standardize the Financial Close across all your group companies.",Espoo,"Accounting, Enterprise, Software, Finance Software",No funding announced yet,2019,https://www.aico.ai,,,FI,
DroppX,https://www.eu-startups.com/directory/droppx/,Finland,"DroppX is a startup focusing on same-day last-mile delivery for e-commerce and platforms. DroppX aims to optimize the way goods are transported in cities by connecting businesses, customers, and couriers.",Helsinki,"Delivery, E-Commerce, Last Mile Transportation, Logistics, Same Day Delivery",Between €100K-€500K,2019,https://droppx.com/,,,FI,
Attractive.ai,https://www.eu-startups.com/directory/attractive-ai/,Finland,"Attractive's virtual assistant aims to improve the user experience of the web. It simulates human interaction and constantly and tirelessly analyses the online experience of websites, e-commerce shops, SaaS products and anything else that can be accessed by a web browser. This allows both small and large companies to attract customers who love them, and remain loyal to them.",Helsinki,"Artificial Intelligence, Software, Consumer",Between €500K-€ 1 million,2019,https://attractive.ai/,,,FI,
Front AI,https://www.eu-startups.com/directory/front-ai-2/,Finland,Front AI is a conversational AI and 2nd Generation Service Bot startup developing a solution that harnesses advanced chatbot and AI technology to enable the automation of customer service interactions. Front AI's mission is to revolutionize the market by offering services that greatly enhance customer service performance and enable companies to serve their clients 24/7/365.,Helsinki,"Artificial Intelligence, Customer Service, Machine Learning, Natural Language Processing",Between €1 million-€ 2.5 million,2019,https://front.ai/,,,FI,
Fiberwood,https://www.eu-startups.com/directory/fiberwood/,Finland,"Fiberwood is a new eco-friendly wood fiber insulation that can be used for a variety of purposes. Fiberwood has excellent insulating properties, is entirely bio-based, and thus contains no plastic or other fossil-based materials.",Järvenpää,"Manufacturing, Wood Processing",Between €2.5 million-5 million,2019,https://www.fiberwood.fi,,,FI,
Language Clubhouse,https://www.eu-startups.com/directory/language-clubhouse/,Finland,"Our solution is an online program for teaching and motivating children to learn English as a second language. We can help scale play-based high quality English language education and learning in early childhood education, at school and home. Our business model is subscription based and highly scalable because it is a web platform.",Seinäjoki,"E-Learning Providers, School, Online Courses",Between €100K-€500K,2019,https://language-clubhouse.com,,,FI,
NordicNinja VC,https://www.eu-startups.com/directory/nordicninja-vc/,Finland,A new venture capital fund supporting scale-up goals in the New Nordics.,Helsinki,"VC, Funding, Invest, Nordics",,2019,www.nordicninja.vc,,,FI,
Marple,https://www.eu-startups.com/directory/marple/,Finland,Get notified about new Google results for your name or any chosen keyword,Helsinki,"monitoring, google results, keywords",,2019,https://marple.app,,,FI,"Marple is an app, which automatically googles your name or any other search phrase you choose and sends a notification when new content about you is available on Google.
Your reputation's front page isn't your CV or social media profiles - it's what pops up in a Google search. Can you afford not to know what others see when they search for you? Google Alerts won't help you with this.
Follow your name or name variants like ""firstname lastname city"", your company name or any other search phrases. Google's regular search, image search, and video search included.
Claim results, mark them positive or negative and report malicious ones directly to Google for removal."
Promomatic,https://www.eu-startups.com/directory/promomatic/,Finland,"Easily create beautiful app store assets
Combine screenshots and captions to easily create promo graphics for the App Store, Play Store, Product Hunt and more

Hundreds of device and template combos
Select the best predesigned templates & devices for iOS & Android to build your own standout Google Play & App Store images.

Thousands of font and color combos
Add your copy, customize the colors, choose a standard background or upload your own to generate your awesome Google Play & App Store screenshots.

Various export sizes
Need a promotional image for Product Hunt, a Medium article or a Facebook post? You can export to different device formats on larger background images.",Helsinki,"app store, play store, product hunt",,2019,https://www.promomatic.com/,,,FI,
SÃ¤hkÃ¶soppari,https://www.eu-startups.com/directory/sahkosoppari/,Finland,The Sähkösoppari.fi service regularly looks for the best possible electricity contract on its website. We just want to provide you with green energy so you can reduce your carbon footprint!,Vihti,"electricity, price comparison, green energy",,2019,https://sahkosoppari.fi,,,FI,
Sustain Online,https://www.eu-startups.com/directory/sustain-online/,Finland,The most affordable sustainability platform for SMEs,Helsinki,"sustainability, b2b, education",,2019,https://www.sustainonline.com/,,,FI,"SustainOnline is the first sustainability platform offering both education and reporting for millions of SMEs, corporates and cities to an affordable price.
We educate your whole organization and get your ESG proposition right."
Superflash,https://www.eu-startups.com/directory/superflash/,Finland,Superflash mission is to create fun and meaningful experiences for our customers with our autonomous robotic solutions.,Helsinki,robotic,,2019,https://www.superflash.io,,,FI,
Sonant,https://www.eu-startups.com/directory/sonant/,Finland,"We're developing an app to help children with communication and language disorders. At the moment there are no smart digital solutions to help young children with everyday communication. Early support is critical to a child's long term development but there rarely are enough resources to do that. Our app is available for a monthly subscription, available directly to families, so they have an option to support their child's speech, as soon as they get worried of their child not reaching the speech milestones. Speech delays and difficulties affect 1 in 5 children (2-6 year olds). Our solution is approved by speech therapists and special education teachers.",Helsinki,"digital, app, language, communication, speech delays",,2019,https://www.sonant.fi,,,FI,
Oyama,https://www.eu-startups.com/directory/oyama/,Finland,"Oyama is a healthcare technology company on a journey to prevent depression through evidence-based self-care. 

We have developed an evidence-based self-care app, Oyama, for preventing depression. We do this by translating two decades of psychological self-care research into a game-like experience with short exercises packaged in mobile learning modules. 

The Oyama app will walk you through a game-like self-care experience with short 5-10 min exercises to help you reflect on your thoughts, emotions, relationships, etc. On top of that, you’ll be given tools to strengthen your healthy or change your unhealthy behaviors in different areas of your life.",Helsinki,"mental health, app, health tech",,2019,https://getoyama.com/,,,FI,
bloft design lab,https://www.eu-startups.com/directory/bloft-design-lab/,Finland,bloft design lab is strongly focusing on the possibilities of large-scale 3D-printing and design for 3D-printing. We are also the leading finnish developer of large-scale 3D-printers and pellet extruders for waste plastic printing.,Helsinki,"3D-printing, large-scale, recycling, circular economy",,2019,www.bloft.fi,,,FI,
Cooler Future,https://www.eu-startups.com/directory/cooler-future/,Finland,Climate-conscious fintech startup developing transparent and effective impact investment solutions.,Helsinki,"fintech, climate change, ecofriendly",Between €1 million-€ 2.5 million,2019,https://coolerfuture.com/,,,FI,
KARAAT Jewelry Oy,https://www.eu-startups.com/directory/karaat-jewelry-oy/,Finland,Fine diamond jewelry with recycled gold and sustainably created diamonds,Helsinki,"Fashion, luxury goods, sustainable manufacturing",No funding announced yet,2019,www.karaatjewelry.com,,,FI,"KARAAT Jewelry was born in Finland out of a love for diamonds and fine jewelry. What began as a thought of designing dainty, sustainable, and timeless pieces quickly developed into the creation of jewelry that is more affordable and sustainable without any compromises.
Designed in the Nordics - Diamonds created in India - Pieces hand made in Italy."
uppsala university/finlandiabiosciences,https://www.eu-startups.com/directory/uppsala-university-finlandiabiosciences/,Finland,We combine nature and nurture in order to Achieve agenda2030 goals. We are all about sustainability,turku,Agenda2030 sustainable,Between €1-€100K,2019,https://www.finlandiabiosciences.com/450950467/category/1595698/webbutik,,,FI,
Aallto,https://www.eu-startups.com/directory/aallto/,Finland,"We are living in the greatest transformation of working life since the Industrial Revolution. Leisure and working time merge and it poses challenges for all of us. Employers can no longer count on employees to take care of their well-being only in their spare time. Aallto provides a B-2-B service that benefits both businesses and individuals. Aallto makes it easy to measure, monitor and improve wellness. Aallto Wellness Method is derived from the ideas of positive psychology. Together with our customers, we aim to find the strengths and resources in both individuals and organizations and by improving them we improve wellness as a whole.",Helsinki,"Management Consulting, Advertising, Computer,",Between €1-€100K,2019,https://www.aallto.com/,,,FI,
Baia,https://www.eu-startups.com/directory/baia/,Finland,Baia enables trusted and transparent commerce by optimizing and coordinating cash transactions across informal supply chains. BaiaNet is the first crowd sourced  collaborative commerce platform designed exclusively for emerging markets and informal economies. BaiaNet removes barriers of entry with simple messaging and transaction tools that work on any connected device.,Turku,"Information Technology, Software, Transforming",Between €100K-€500K,2019,https://baia.group/,,,FI,
ReceiptHero,https://www.eu-startups.com/directory/receipthero/,Finland,"ReceiptHero is an open digital receipt system that sends digital receipts from point of sale (POS) systems to various applications, such as expense tracking and accounting software. ReceiptHero delivers receipts automatically from merchants to your banking & accounting apps.",Helsinki,"Advertising Platforms, Big Data, Digital Marketing, FinTech",Between €1 million-€ 2.5 million,2018,https://getreceipthero.com/,,,FI,
SaaShop.fi,https://www.eu-startups.com/directory/saashop-fi/,Finland,SaaShop is a B2B SaaS marketplace and open to all SaaS companies.,Espoo,,,2018,www.saashop.fi,,,FI,"SaaShop is a B2B SaaS marketplace and open to all SaaS companies. It is a trusted advisor for SMB in their software purchase process. And it is the easiest way to try, buy & manage multiple SaaS-products in one place and anonymously."
Magic Automation Oy,https://www.eu-startups.com/directory/magic-automation-oy/,Finland,Magic Automation is a RPA - Robotic Process Automation company. We are specialized in providing RPA as a service (RaaS) in a high-secure private cloud.,Tampere,"RPA, SaaS, RaaS, automation",Between €100K-€500K,2018,www.magicautomation.fi,,,FI,Our robot is called Marppa (Magic Automation - RPA) that can be tailored various automation tasks and processes. Marppa is a technology independent service that is provided as a service. We select the underlying robot technology to best fit the automation task at hand. There won't be any hardware installations on the customer premises as Marppa operates from a high-secure private cloud. Magic Automation Oy is a UIPath partner.
Surrogate.tv,https://www.eu-startups.com/directory/surrogate-tv/,Finland,"We are the pioneers of gaming surrogacy. Never before has a gaming company blurred the lines between reality and a game, offering an experience that combines real-world physics and consequences. This new world of gaming launches 2019.",Espoo,"maging, AR, games, surrogacy",,2018,https://www.surrogate.tv/,,,FI,
IQM Finland,https://www.eu-startups.com/directory/iqm-finland/,Finland,"IQM Finland, We build quantum computers.",Espoo,"quantum computers, quantum computing",,2018,https://www.meetiqm.com/,,,FI,
SeeTrue Technologies,https://www.eu-startups.com/directory/seetrue-technologies/,Finland,World’s most-advanced robust eye-tracking solutions,Joensuu,"eye tracking, medtech, sensors, AR",Between €500K-€ 1 million,2018,https://www.seetruetechnologies.com/,,,FI,"World’s most-advanced robust eye-tracking solutions built on custom sensors and a unique computer vision approach. Our solution is based on a decade of research and experience in computational optics and applied eye-tracking, leading to the most robust eye-tracking ever."
aito.ai,https://www.eu-startups.com/directory/aito-ai/,Finland,Aito.ai is a predictive database for developers who value quick time to market. Aito replaces the current machine learning tools that have a steep learning curve and generate single-purpose models.,Helsinki,"AI, machine learning, artificial intelligence",,2018,aito.ai,,,FI,
GlucoModicum,https://www.eu-startups.com/directory/glucomodicum/,Finland,GlucoModicum is developing technology and products for needle-free health and biomarker monitoring. Their Continuous Glucose Monitoring (CGM) wristwatch makes it comfortable and affordable for patients to have control over their glucose levels. All GlucoModicum products are connected devices. Data and insights are continuously synced with smartphones and can be uploaded to the cloud.,Helsinki,"Health Care, Glucose Monitoring, Medical Device",No funding announced yet,2018,https://glucomodicum.com/,,,FI,
Reworks,https://www.eu-startups.com/directory/reworks/,Finland,"Reworks specializes in developing uplifting game experiences that spark creativity and imagination. Redecor aims to become the #1 playground for home decor. It is a place to play, explore designs, find inspiration, and connect with others who share a passion for home decor. Users can play design challenges, mix and match thousands of home decor items, choose the winning combos and share their creativity with millions of fellow Redecorators.",Helsinki,"Gaming, Design, Software",Between €5 million-€10 million,2018,https://www.reworksgames.com/,,,FI,
Boksi,https://www.eu-startups.com/directory/boksi/,Finland,"Boksi is a content sourcing and influencer marketing platform. The startup makes sourcing custom content and influencers effortless and efficient for brands. Businesses can get curated photos based on their brand’s unique needs, and source personalized content at scale from creators who engage with their audience.",Helsinki,"Influencer, Marketing, Content Creators",Between €1 million-€ 2.5 million,2018,https://boksi.com/,,,FI,
Spacent,https://www.eu-startups.com/directory/spacent/,Finland,"Spacent is a prop-tech startup specializing in creating more efficient and sustainable use of the space we have already built. Spacent’s platform combines office resources and on-demand workspaces, supporting productivity and freedom of choice. Teams get flexible space for their organisation’s hybrid workplace needs and planning future space use.",Helsinki,"Proptech, Sustainability, Hybrid Workspaces",Between €1 million-€ 2.5 million,2018,https://www.spacent.com/,,,FI,
IPRally,https://www.eu-startups.com/directory/iprally/,Finland,"IPRally is developing AI that thinks like a patent professional, increasing the productivity of inventors and patent people with its patent search. IPRally is using the latest machine learning and natural language processing techniques to harness the vast amounts of human patent intelligence stored in public databases to serve the IPR field.",Helsinki,"Artificial Intelligence, Machine Learning, Patent Technologies",Between €1 million-€ 2.5 million,2018,https://www.iprally.com/,,,FI,
Neuroflux Oy,https://www.eu-startups.com/directory/neuroflux-oy/,Finland,"B2B SaaS, data analytics for water utilities. Our go-to-market product detects leaks in wastewater networks based on measurements from pumping stations and flow meters, meaning it's purely software solution. From very first days we have had paying customers and concrete results.
Neuroflux combines, visualizes, and analyzes wastewater pumping station data, reducing the need for manual work. With machine learning, Neuroflux detects pipe blockages and leaks immediately, without any human input or added hardware. Real-time alarms and trend analysis help you to optimize the operations of your water network.",Helsinki,"B2B, SaaS, water utilities, data analytics",,2018,https://www.neuroflux.fi/,,,FI,
Resistomap,https://www.eu-startups.com/directory/resistomap/,Finland,"Resistomap is providing a complete laboratory and analysis service to help researchers, academics and health care professionals in preventing the outbreak of multidrug-resistant bacteria with comprehensive monitoring of antibiotic resistance genes using state of the art technology. Resistomap founders are postdoctoral research with nine years of research experience in bacterial genetics and antibiotic resistance in the environment and a master degree of computer science with eight years of experience as a software developer in startup companies. Resistomap targets three global market sectors in which antibiotic resistance monitoring is required: (1) environmental pollution in water and soil, $30 billion; (2) health care diagnostic, $23 billion; and (3) food safety testing, $13 billion. We pilot with six paying customers who are researchers from universities and research institutes in Finland, Sweden, UK and Japan monitoring antibiotic resistance pollution in the river, wastewater, soil and animal stools. In starting the company, Resistomap raised an initial 100K € in cash and an additional 750K € value of related business tools with Nordic Laboratories partnerships. Resistomap is opening a new market and competing with the status quo in the universities’ laboratory, we deliver fast and reliable results and provide complete and long term services, especially for customers in industry sectors.",Helsinki,,,2018,https://www.resistomap.com,,,FI,
Redhill Games,https://www.eu-startups.com/directory/redhill-games/,Finland,"Former Remedy CEO Matias Myllyrinne has collaborated with Wargaming and Remedy technical director Mikko Uromo and Wargaming development director Milos Jerabek to form a new Helsinki game studio, Redhill Games.

Redhill Games are a free to play PC game studio formed by a team of industry veterans.",Helsinki,"Gaming, Video Games",Between €5 million-€10 million,2018,www.redhillgames.com/,,,FI,
Bob W,https://www.eu-startups.com/directory/bob-w/,Finland,"Hotel-like quality standards and scalable, ecologically mindful operations to the world of short stay rentals. A place you can call home without too much intimacy or the dodginess of private renters. A shortcut into the neighbourhood’s culture. And all this with the best of the world and you at its core.",Helsinki,"Hospitality, travel",,2018,bobw.co/,,,FI,
