name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
BabyMo Ltd,https://www.eu-startups.com/directory/babymo-ltd/,Hungary,"BabyMO is a smart, comprehensive device family for elaborately monitoring the baby's development, daily life and life functions.",,Szeged,"healthtech, Medtech, sensors,",Between €100K-€500K,2018,Babymo.io,,,HU
Ethical Hacking Consultancy,https://www.eu-startups.com/directory/ethical-hacking-consultancy-ltd/,Hungary,"Providing Ethical hacking consultancy services
Also, specializing in car hacking
Pro in IT security services",,Tiszaujvaros,"ethical hacking, consultancy, IT security",,2018,https://www.ehco.company,,,HU
Value on Board,https://www.eu-startups.com/directory/value-on-board/,Hungary,"Value on Board is a cloud-based solution that guides startups through the problem solution fit phase. It helps them get to know their market, find their niche and their unique value proposition. The philosophy behind our solution is to spare users from knowing all the frameworks by heart. Instead, we just guide them with questions and a chat based survey so they can build their customer profiles and value maps without being bizdev experts.","According to a CBInsights study, most startups fail or go bankrupt in the first year because their product is not needed on its market. Value on Board aims to help these startups and those who are before pivoting to head in the right direction where their product can offer a real solution to their customers based on valid data collected from their target audience.
https://www.cbinsights.com/research/startup-failure-reasons-top/
We'd like to help startups to get the right product to the market more importantly to make products that solve real problems. First with a chat based survey they can explore their market. Based on the fills of the chat survey a customer profile is generated automatically which will show the most important pains, gains, and jobs. Startups can map their solution to the customer profile and see how valuable their product is and what to add.",Budapest,"startup platform, cloud-based, guidance",,2018,https://www.valueonboard.com/,,,HU
O3R3 KFT,https://www.eu-startups.com/directory/o3r3-kft/,Hungary,"O3R3 is engineering & technical consultancy services firm, established to fulfill the growing demands in the areas of Engineering Design, Management, Technical Supervision, Inspections and Audits.

O3R3 provide resource managed solutions and highly skilled professionals on short and long-term basis globally. Our clients range from small single site companies to multinational organizations.

We provide managed services to a range of industrial sectors, with a particular focus on cement and minerals, oil & gas, petrochemicals, automotive, fertilizers, Food & Beverages and power sectors.  We also deliver services in IT, Telecom and Software sectors.

We have successfully provided services in the areas related to engineering design, project management, operation & maintenance, Product design and manufacturing, Resource development & QHSE",,Budapest,"engineering, consultancy, engineering design",,2018,www.o3r3sol.com,,,HU
INLOCK,https://www.eu-startups.com/directory/inlock/,Hungary,INLOCK (inlock.io) is a blockchain and smart contract based lending platform to enable crypto-assets to be used as a collateral. Inlock is founded by a technology and Fintech oriented team. Our goal to build up solutions for various use-cases between traditional and crypto-asset based financial world.,,Budapest,"FinTech, Blockchain, Smart Contract, Lending Platform",,2018,www.inlock.io,,,HU
Humen,https://www.eu-startups.com/directory/humen/,Hungary,Free online team holiday manager and planner,Humen is a free alternative to team holiday spreadsheets and holiday emails. It will allow your team to easily register leaves and see who is on holiday.,Godollo,"holiday planner, spreadsheets, calendar",,2018,https://humen.io,,,HU
H4 Customized Software,https://www.eu-startups.com/directory/h4-customized-software-zrt/,Hungary,We provide Software as a Service for Digital Transformation. Our focus industries are manufacturing and (digital) health care.,"Our company has German roots and a German management. We are based in Budapest and Miskolc and have an excellent team of senior developers.
Our Software addresses Audits (Internal process audits, VDA 6.3 audits, LPA audits, 5S audits and so on), Task Management and issue handling, Quality Management and KPI Monitoring.
Through our shareholder network we have very good access to the automotive, pharmaceutical and health care sector.
Digital collaboration and digitizing processes, which are currently done manually and or paper/excel based becomes ever more important. The business landscape will change, and efficiency and effective working will be key to recover from the Covid19 economical downswing.
Our tools are easy to use, run in the cloud or on premise, are multilingual and cover important daily tasks.",Budapest,"Digital Transformation, SaaS, IoT, Industry 4.0, Collaboration, Efficiency",,2018,www.h4-software.hu,,,HU
Sweet City,https://www.eu-startups.com/directory/sweet-city/,Hungary,"Sweet city is an online experience service that provides people with celebrating important moments by delivering high-quality sweets and associated products to their door.

We created a platform where we made it easy for you to organize an unforgettable celebration. You can order quickly, easily the finest cakes from the best patisseries, flowers, wines, accessories and we also deliver them to your door with refrigerated electric vehicles.","Long Business Description: We are a highly motivated startup that wants to change the online pastry market. We are successfully operating our service in Budapest, and in the next 6 months, we will enter Barcelona with our carbon-free services.
Cake shops in general, have a low online presence, and they don't have the capacity for delivery. Online food delivery platforms don't do refrigerated car delivery. So if you would like to organize a celebration, you have to go to order and pick up the cake, flower, wine, and other accessories which takes a lot of time and stress.
We created a platform where we made it easy for you to organize an unforgettable celebration. You can order quickly, easily the finest cakes from the best patisseries, flowers, wines, accessories and we also deliver them to your door with refrigerated electric vehicles. 
Our system is custom-made for pastry shops with amazing features like reminders for customers, video message delivery, integrated route optimizing system, etc.
Sweet City has raised a total of EUR 200k investment from Hiventures Venture Capital Fund in 2021.",Budapest,"marketplace, online cake delivery",Between €100K-€500K,2018,https://edesvaros.hu/,,,HU
YourAnastomosis,https://www.eu-startups.com/directory/youranastomosis/,Hungary,"YourAnastomosis makes the surgical education data-driven. Our vision is saving millions of lives by digitizing the surgical outcomes. We combine several disruptive technologies (3D-printing, Augmented Reality, CFD Analysis, AI) for reforming the surgical training. We provide a clear, objective, comprehensive and innovative training solution for cardiac,- vascular,- plastic surgeons, hospitals and university clinics.",,Pécs,"medical, health, medtech, edtech, data",,2018,https://youranastomosis.com/,,,HU
MITE-CHEM,https://www.eu-startups.com/directory/mite-chem/,Hungary,"MITE-CHEM aims to support crop safety to keep farmers competitive. Mite-Chem is preparing improved versions of Flumite 200 as part of R&D activities, with which the number of treatable crops can be increased and the efficiency of plant treatments can also be increased.",,Nádudvar,"Agriculture, AgTech, Farming",Between €2.5 million-5 million,2018,http://www.mite-chem.hu/,,,HU
MOOW,https://www.eu-startups.com/directory/moow/,Hungary,"MOOW is focusing on the development of an innovative optoelectric pH and temperature sensor combined with IT technologies in order to maintain dairy cattle health, improve feed efficiency and increase milk production and ultimately the business profitability.",,Budapest,"Agriculture, AgTech, Animal Feed, Farming",Between €500K-€ 1 million,2018,http://moow.farm/,,,HU
Motomoshi,https://www.eu-startups.com/directory/motomoshi/,Hungary,Motomoshi is a trusted global marketplace for automotive services. Their goal is to help people receive the best service for their vehicles around the world by tracking the expenses and service history for their vehicles.,,Budapest,"Automotive, Marketplace",No funding announced yet,2018,https://www.carspending.com/en,,,HU
My Soccer System,https://www.eu-startups.com/directory/my-soccer-system/,Hungary,My Soccer System Hungary is a software company that provides software to communicate with servers in a cloud and securely stores data.,,Pécs,"Software, Cloud",Between €100K-€500K,2018,https://mysoccersystem.com/,,,HU
Lokcheck,https://www.eu-startups.com/directory/lokcheck/,Hungary,"Lokcheck is a startup based in Csongrád, Hungary. It is a project management software for construction projects that focuses on improving efficient communication, ease analytics, improve quality, and facilitate api integration. It was founded in 2018.",,Csongrád,"Information Services, Information Technology, Project Management, Residential",No funding announced yet,2018,lokcheck.hu/en/,,,HU
Liverobe,https://www.eu-startups.com/directory/liverobe/,Hungary,"Liverobe is based in Karancsalja, Hungary. They operate an App for buying and selling pre-loved clothes. The startup was founded in 2018.",,Karancsalja,"eCommerce, Fashion, App",Between €100K-€500K,2018,liverobe.com/,,,HU
LifeTilt Food,https://www.eu-startups.com/directory/lifetilt-food/,Hungary,"LifeTilt Food offers  dietary meal and training program for consumers. It's a food delivery platform that is based in Budapest, Hungary.  It was founded on Jan 12, 2018.",,Budapest,"Food and Beverage, Food Delivery, Food Processing, E-Commerce",No funding announced yet,2018,www.lifetiltfood.hu,,,HU
Lead Connect,https://www.eu-startups.com/directory/lead-connect/,Hungary,"Lead Connect is a Linkedin outreach automation platform. The platform helps you automate your lead generation efforts with personalized multiple Followups. It is based in Bosta, Hungary and was founded on Jan 1, 2018.",,Bosta,"Lead Generation, Marketing Automation, Marketing, Software",No funding announced yet,2018,leadconnect.io/,,,HU
Darts Matek Kft.,https://www.eu-startups.com/directory/darts-matek-kft/,Hungary,"Darts Maths is an interactive educational software, which helps children to acquire basic mathematical knowledge and develop their abilities, through a digital dartboard. Our main customers are the educational institutions, schools. We are selling personal and institutional licences. Personal licences connected with small devices: laptops, tablets, PCs, and the institutional licences connected with the projectors and the interactive panels.",,Székesfehérvár,"edutech, edtech, maths, software, games",,2018,https://dartsmatek.hu/en/home-page/,,,HU
Omnicoach,https://www.eu-startups.com/directory/omnicoach/,Hungary,"Omnicoach is an esport coaching system, built to help gamers become better players.",,Budapest,"Education, eSports, Gaming, Information Technology, Machine Learning, Sports, Video Games",Between €1 million-€ 2.5 million,2018,http://omnicoach.gg/,,,HU
Insurwiz Technology,https://www.eu-startups.com/directory/insurwiz-technology/,Hungary,"Insurwiz Technology aims at delivering tailored solutions to real market needs through innovative data-driven- and blockchain technology. It seeks to simplify, speed up and secure business operations by utilizing big data, eliminating any error caused by manual performance, and building on the unalterable nature of blockchain technology. This will help Insurers providing a nuanced and valuable experience to their customers, improving customer relationship and increasing brand value.",,Budapest,"Blockchain, FinTech, Information Technology, InsurTech",Between €1 million-€ 2.5 million,2018,https://insurwiz.io/,,,HU
Plantcraft,https://www.eu-startups.com/directory/plantcraft/,Hungary,"We’re making the right choice easy, delicious, and affordable.
Leading a transformation to move people away from a reliance on animal products, and to awaken them to the impacts of their choices.
We empower our customers to choose change for the good of their health and the planet.
At Plantcraft, we offer a wide range of delicious, plant-based deli meats to enjoy with every meal. Our products are made with nutrient-rich ingredients and never have soy, gluten, or artificial additives.
Our plant-based deli range is clean-label and nutrient-dense – all developed using our unique food tech IP, based on 20 years of research.",,Budapest,"vegetarian, food tech, plant-based protein",Between €500K-€ 1 million,2018,https://plantcraft.com/,,,HU
Healhop,https://www.eu-startups.com/directory/healhop/,Hungary,"Healhop is the first marketplace, that brings you the comfort of online shopping in the field of medicine. It aims at bringing the services and practitioners available in private health to a single platform, helping to create more transparent relationships. With Healhopp, patients can reduce the time it takes to find the right treatment, as they can filter and choose between healthcare facilities and their services based on their individual needs.",,Debrecen,"E-Commerce, Health Care, online marketplace",Between €100K-€500K,2018,https://www.healhop.com/,,,HU
Growberry,https://www.eu-startups.com/directory/growberry/,Hungary,"Growberry is a Hungarian company that offers predictable farming solutions. The company's mission is to educate people about hydroponic indoor farming solutions and start the revolution of a more sustainable food production system. The startup is based in Szarvasgede, Hungary.",,Szarvasgede,"Predictable Farming, AgriTech, Hydroponics",Between €500K-€ 1 million,2018,www.growberry-research.com,,,HU
GRID Entertainment,https://www.eu-startups.com/directory/grid-entertainment/,Hungary,"GRID Entertainment is a startup based in Budapest, Hungary. The company offers HYPER REALITY Games for escape rooms & entertainment centers. It was founded on Sep 13, 2018.",,Budapest,"Digital Entertainment, Augmented Reality, Hyper Reality, Virtual Reality",No funding announced yet,2018,enterthegrid.io,,,HU
GOmontir,https://www.eu-startups.com/directory/gomontir/,Hungary,"GOmontir is an application providing vehicle workshops and riders with a professional platform for booking and client management. It also provides end users with fast and reliable vehicle service. With GOmontir, you just tap to request a mechanic who can repair your vehicle, and it’s easy to pay with credit or cash. Its goal is to solve the servicing of several tens of thousands of cars per day in Indonesia, save time for our clients, and ensure continuous work and a predictable future for the vehicle workshops.",,Debrecen,"Information Technology, InsurTech, Mobile Apps, Service Industry",Between €100K-€500K,2018,http://www.gomontir.com/,,,HU
Fundastik Kft,https://www.eu-startups.com/directory/fundastik-kft/,Hungary,"Fundastik is a revolutionary, broker-less, self-service, visual investment platform. It gives investors confidence by making the investment universe comprehensible and transparent. The self-service investment platform for individual investors together with IBM, gives back their authority over their investment activity.",,Veszprém,"Banking, Crowdfunding, Financial Services",Between €100K-€500K,2018,https://fundastik.com/,,,HU
FoldErGo,https://www.eu-startups.com/directory/foldergo/,Hungary,"Foldergo is a startup based in Esztergom, Hungary that manufactures kick scooters with large 16” wheels, luxurious design, safe construction, folding to small size and optional e-drive. The innovative folding design is patented.",,Esztergom,"Fleet Management, Manufacturing, Service Industry",Between €100K-€500K,2018,https://foldergo.com/,,,HU
Filipper Kft,https://www.eu-startups.com/directory/filipper-kft/,Hungary,"Filipper Kft is a Budapest, Hungary provides a product, to increase efficiency and eliminate the negative effects of the widely used timered shower faucets. The Filipper Grip can stick temporarily on matte, uneven, convex, concave. The 4-in-1 sporting accessory that can hold the self-closing shower button while you shower after a workout.",,Budapest,"Logistics,  faucets, Sports & Recreation",Between €100K-€500K,2018,http://www.filippergrip.com/,,,HU
E-Ventor Tech,https://www.eu-startups.com/directory/e-ventor-tech-kft/,Hungary,E-Ventor is the creator of the first IOT based marker-less object recognition solution for the unattended retail industry. The company develops a markerless product recognition solution for practically any space-size in order to provide full accountability combined with unlimited product and cabinet size. Its first challenge was to turn a regular glass door cooler into a controlled access cabinet.,,Eger,"Information Technology, Retail, IoT",Between €500K-€ 1 million,2018,http://www.e-ventor.com/,,,HU
Sineko Global,https://www.eu-startups.com/directory/sineko-global/,Hungary,"Sineko's main product is GRAID, which is a structured reporting software that helps radiologists create reports faster (avg. 20% but depends on the examination) in a standardized and translatable way. Instead of typing redundant sentences hundreds of times a day, the radiologist can easily select any lesion from our graph database or fill out questionnaires that generate fluent text automatically. Our approach has many advantages such as report conversion to another supported language at the click of a button. GRAID optimizes professional reporting by (1)​ ​ Decreasing reporting time for doctors (2) generating and then gathers as readily available data during the creation of the report, therefore providing highly structured, unified medical reports available for research and data science. Lastly, (3)​ by ​ boosting international teleradiology. Based on our test results GRAID enables easy and fast reporting for those doctors who don't speak the target country’s language. It can be offered as a platform for hospitals with research needs, and for AI companies, where the incorrectly generated texts by the built-in image analysis algorithms can be quickly modified and refined with GRAID.",,Budapest,"radiologists, platform, hospitals, AI",No funding announced yet,2018,https://www.graid.io/,,,HU
E-Med4All,https://www.eu-startups.com/directory/e-med4all/,Hungary,"E-Med4All supports medical decisions with new methodologies and remote diagnostic data in the spirit of data-based healing. The company's products and services include, PregnaScan, SCN4ALL and SFTY4ALL. Its first product PregnaScan monitors the pregnancy of pregnant women. SCN4ALL is the platform used for health insurers, hospitals, pharmaceutical companies and governments to support detailed, daily, population-level cardiovascular monitoring. SFTY4ALL, a version of the SCN4ALL telemedicine system allows remote monitoring of vulnerable members of the population and timely detection of possible patient deterioration with just 2 minutes of measurement per day, following more than 30 medical parameters.",,Budapest,"Health Care, medical device, pregnancy, cardiovascular",No funding announced yet,2018,https://emed4all.com/,,,HU
TagThing,https://www.eu-startups.com/directory/tagthing/,Hungary,"In our lifetime, we encounter a lot of devices that transmit signals over radio waves, such as. mobile phone or radio. RFID is nothing more than radio wave identification. The RFID reader emits and receives radio signals. From this, you can tell what objects are around him. Since not all objects can send signals to the reader, RFID tags (or tags) are needed to do just that. RFID tags come in many shapes, sizes, and types. Depending on what we want to mark, we can use different types of tags. RFID tags, when they receive signals from an RFID reader, can return their own unique identifier. Thus, if an RFID tag is affixed to an object and read by the reader, the reader will recognize that tag and thus the object assigned to it.

Scanning can be done from up to several meters without touching, and up to hundreds of members can be scanned at once in a matter of seconds.",,Budapest,"devices, radio waves, signals, RFID",Between €100K-€500K,2018,https://tagthing.io/hu/,,,HU
The WorkLife Company,https://www.eu-startups.com/directory/the-worklife-company/,Hungary,"Home office, hybrid work, or deteriorating mental health? With WorkLife employee wellbeing programs, you can find quick and professional help in any situation to strengthen resilience, overcome the challenges of alienation and general insecurity. Take a look around dozens of our online and on-site wellbeing services, add the cart you like and we'll send you a detailed quote. With us, you can find the most popular wellbeing services in one place, and you can also order them from one source.",,Budapest,"hybrid work, Home office, mental health",Between €100K-€500K,2018,https://worklifeco.com/,,,HU
Centipede Labs,https://www.eu-startups.com/directory/centipede-labs/,Hungary,Centipede Labs is a company created to develop medical devices and surgical operation designs based on our CT imaging reconstruction technology. The company helps doctors perform successful operations by enhancing and speeding up the creation of accurate 3D surgical plans. It offer ground-breaking solution in CT segmentation by minimizing manual processes in the creation of 3D operation plans. All parties concerned are set to gain significant benefits.,,Gyor,"Computer, Hardware, Health Care",Between €1-€100K,2018,https://centipedelabs.com/,,,HU
Campsule,https://www.eu-startups.com/directory/campsule/,Hungary,"Campsule Kft provides a weatherproof, compact and easily installable accommodation. It is a portable shelter, featuring tool-free, fast and easy installation with high modularity, that allows it to be used even as a mobile store or office. It is more comfortable and safer than a tent.",,Budapest,"Hospitality, Travel, Architecture & Planning",Between €100K-€500K,2018,http://campsule.com/,,,HU
BondWeaver,https://www.eu-startups.com/directory/bondweaver/,Hungary,"BondWeaver is an AI-based organisational analytics tool which maps the interactional network of companies and advises how to improve efficiency, innovation capabilities and reduce operational costs. It develops HRtech solutions to help companies tackle employee attrition thus help increasing employee retention and well-being.",,Budapest,"Analytics, Artificial Intelligence, Human Resources, Information Technology",No funding announced yet,2018,https://www.bondweaver.com/,,,HU
BIX Index,https://www.eu-startups.com/directory/bix-index/,Hungary,"Bix Index offers automated satisfaction measurement, verified experience, management report, and reviews. They help increase accountability and transparency, reduce risk and increase efficiency. The company is based in Budapest, Hungary.",,Budapest,"Asset Management, Innovation Management, CRM",Between €100K-€500K,2018,bixindex.hu,,,HU
Trekhunt,https://www.eu-startups.com/directory/trekhunt/,Hungary,"We love Outdoor Adventures and Nature. We often do Hiking, Biking, Skiing, Rafting, and many more invigorating Outdoor Adventures. These frequent activities made us realize a couple of years back that there is no search engine in existence where one could search, find and book any amazing Outdoor Adventure in the world. Hence we decided to build Trekhunt, the global search engine for outdoor adventure tours and activities. We made it our mission to help people all around the world to search and find amazing outdoor adventures.

We are not a travel agency nor we are a tour operator. We are a search engine, a tech company helping fellow adventurers. We are similar to Google, Bing, Yahoo! but we are only focused on outdoor adventures. We don't do restaurants. Not even wine tasting or hotels. We focus on adventures in Nature. We want to help people out there to experience all the wonders of Nature and really find themselves there. 

We believe that there's an inner adventurer in every person in the world. It's there in You too and we would like to help you unleash it! That's why we're spending night and day working on the best search engine for outdoor adventures in our Budapest office.",,Budapest,"Outdoor Adventures, nature, Hiking, biking, Skiing",Between €100K-€500K,2018,https://www.trekhunt.com/en,,,HU
Banding,https://www.eu-startups.com/directory/banding/,Hungary,Smart matchmaking app designed to empower bands and DJ's to discover their potential fans all over the world through exchange of gigs and collaborations. It helps bands to feel like they are playing for their hometown audience and forget the empty room wherever they go to play their music.,,Budapest,"Artificial Intelligence, Machine Learning, Media and Entertainment, Music",Between €1-€100K,2018,https://banding.app/,,,HU
VDS LOG,https://www.eu-startups.com/directory/vds-log/,Hungary,"VDS LOG Kft offers a modern freight monitoring and tracking solution for SMEs that meets global delivery standards. Our application is able to display the process and consolidated statements of the given shipping task on many hardware, to implement the new forms of state data provision (EKÁER, TAFA, online invoicing), in a time-stamped and secure way.",,Kecskemét,"modern freight, monitoring, tracking, solution",Between €100K-€500K,2018,https://www.vdslog.eu/,,,HU
Anvert Kft,https://www.eu-startups.com/directory/anvert-kft/,Hungary,"Anvert is a web-based app that helps businesses reduce the time spent on tracking email conversations. With Anvert, you can get a real-time, comprehensive view of your corporate email with its browser- and device-independent software that does not require training or time to use.",,Szeged,"Apps, Messaging, Mobile Apps",Between €100K-€500K,2018,https://www.anvert.com/,,,HU
ALZAGRO,https://www.eu-startups.com/directory/alzagro/,Hungary,"ALZAGRO offers smart technology that substantially simplifies grain sampling. Therefore, if you need accurate and fast grain sampling, their CROPPLER app makes the process a lot easier.",,Szolnok,"Agriculture, AgTech, Drones, Food Processing, Manufacturing",Between €100K-€500K,2018,www.alzagro.com,,,HU
YAW VR,https://www.eu-startups.com/directory/yaw-vr/,Hungary,"Yaw VR Ltd. is the inventor and producer of Yaw VR Motion simulator that is the world's most compact and affordable even portable 3DOF motion simulator for virtual reality gaming. Yaw VR Ltd. is the inventor and producer of Yaw VR Motion simulator, the world's most compact and affordable even portable 3DOF motion simulator for virtual reality gaming. The project was started in 2018 with a successful Kickstarter campaign. In 2019, we raised 800K Euros from Hiventures, a Hungarian venture capital company. The company finished the development and started the delivery in January of 2020.",,Tatabánya,"Motion simulator, virtual reality gaming, VR",Between €500K-€ 1 million,2018,https://www.yawvr.com/,,,HU
4D Interactive Anatomy,https://www.eu-startups.com/directory/4d-interactive-anatomy/,Hungary,"4D Interactive Anatomy is a photographic 4D interactive anatomy atlas. The platform allows you to effectively control and learn from real photographic anatomy on a screen of your choice. It enables learners to test their knowledge with numerous quiz questions, search for and explore more than 2000 anatomical structures, and so on.",,Biatorbágy,"Education, Health Care, Medical, Publishing, Software",Between €100K-€500K,2018,https://www.4danatomy.com/,,,HU
Like Locals,https://www.eu-startups.com/directory/like-locals/,Hungary,"Like Locals is a community-driven city exploration app that empowers curious minds to uncover the unique cultural sights and stories of a city, through powerful local insights and an intuitive recommendation engine for personalisation.","Like Locals is a travel media startup on a mission to inspire and empower curious explorers to uncover each city’s unique culture. We do this by blending invaluable community-driven local insights, immersive storytelling with innovative tech.
Our in-house editorial team and network of local insiders collaborate to create location-based content, which we currently deliver through our app and online channels. With a new functional online platform coming very soon.
Available for free on iOS and Android devices, the Like Locals app offers self-guided city trails called footprints, and insights into the best local hotspots. From quirky bars, rustic restaurants to unusual sculptures and historical buildings. Explorers can personalise the platform to match their needs through our intuitive recommendation engine and other in-app features.
Currently live in Budapest, London, Barcelona and Athens, with new cities expected to come by Spring 2020. We are also looking for content creators and local ambassadors to join our mission to break cultural boundaries and connect people.",Budapest,"travel, startup, traveltech",,2018,https://www.likelocals.co.uk/,,,HU
Stylehub,https://www.eu-startups.com/directory/stylehub/,Hungary,"Stylehub is the first truly global ecommerce platform designed to help fashion, design and lifestyle brands maximize sales, increase brand awareness, and connect with new customers.",,Budapest,"E-Commerce, E-Commerce Platforms, Fashion, SaaS, Software",Between €1 million-€ 2.5 million,2018,https://stylehub.com,,,HU
Battlejungle,https://www.eu-startups.com/directory/battlejungle/,Hungary,"Battlejungle offers an innovative way to conduct team building activities in companies. Battlejungle offers an easy to use tool for boosting the team spirit with in house gaming events, social activities, and sport tournaments. Battlejungle helps companies organize and manage these activities to make employees happier and healthier.",,Budapest,"Team building, Gaming, Events",,2017,www.battlejungle.com,,,HU
VermiGo,https://www.eu-startups.com/directory/vermigo/,Hungary,"VermiGo is a unique combination of a vermicomposter and vertical home garden. Through the process of vermicomposting (composting with earthworms), VermiGo transforms your organic waste into nutrient-rich vermicompost and tea. Unlike traditional vermicomposters, VermiGo allows for herbs, small fruits, vegetables or decorative plants to be grown directly in the built-in vertical garden beds. Plant roots are able to receive organic nutrients from the fresh vermicompost, which guarantee their health and rapid growth. VermiGo is made from high-quality stainless steel to ensure its longevity. Vermigos minimal design will beautifully complement your balcony, patio or kitchen and help you create your own oasis.",,Budapest,"Garden, Organic, Compost",,2017,https://www.vermigo.com,,,HU
V-Chiller,https://www.eu-startups.com/directory/v-chiller/,Hungary,"Chill your beer in a minute! Using a new cutting edge cooling technology called vacuum cooling. First time on the market rapid efficient cooling is possible.
V-Chiller is a fridge that provides, for the first time on the market, on-demand chilling for canned beverages with minimal waiting time, energy consumption and environmental impact. V-Chiller uses a revolutionary rapid vacuum cooling method with a proprietary, new environmentally-friendly refrigerant. V-Chiller is 3 times more efficient than the best of current solutions, leading to 50-70% energy efficiency and zero Global Warming Potential (GWP) & Ozone Depletion Potential (ODP) emissions. V-Chiller empowers sellers to consume resources only on what brings them a profit and supports the beverage industry meet upcoming greenhouse gas emissions and energy waste demands.",,Budapest,"cooling, tech, on-demand",,2017,https://vchiller.com,,,HU
Popit,https://www.eu-startups.com/directory/popit/,Hungary,"Smartphones opened a new era in the way we use information and interact with the world. I often found that the technologies that brought us to this new era are not able to keep up with the information hunger the people have. The combination of the local information and the up to dateness of it, its hardly ever a match. That was the driver that brought us to the Popit solution. 
A map based platform, where anyone can place up to date information on the desired location (mini website) in any topic in less than 1 minute. People can interact without limit across the globe. It is up to you what you make out of it!",,Hungary,"map, platform, location",,2017,www.popit.app,,,HU
Wherefor,https://www.eu-startups.com/directory/wherefor/,Hungary,"Wherefor is an International Research & Development and Innovation Advisory Firm with headquarters in Budapest (Hungary). It provides Innovation Advice and Technology Intermediation, while promoting collaborative R&D, knowledge / technology transfer and fostering Open Innovation.

Wherefor builds Entrepreneurial Ecosystems, through its E-nnovation Programs, and acts as an intermediary for all ecosystems stakeholders - including entrepreneurs, startups, SMEs, corporations, investors, universities, research institutions, NPOs and Governments.

Wherefor Venture Studios are new hybrid programs that combine and connect 2 distinct models - Venture Builders and Startup Studios - to build, scale and support innovative solution providers and seekers.",,Budapest,"Research, Development, Innovation",,2017,http://wherefor.xyz/,,,HU
Zyntern,https://www.eu-startups.com/directory/zyntern/,Hungary,Zyntern is the internship and fresh graduate career platform with a mission to help companies match their internship and job opportunities with Z and Y generation students and fresh graduate talents.,,Budapest,"HR Tech, Job Matching, Career Platform, Internships",,2017,www.zyntern.com,,,HU
SkillVersum,https://www.eu-startups.com/directory/skillversum/,Hungary,"SkillVersum is a career and knowledge development website based on community. 

Currently, most of the knowledge on the website is related to programming, but we designed SkillVersum in a way, that anybody can create learning materials. It makes sharing material for university courses or any kind of knowledge the user possesses possible. Users can collect points and skills by creating private courses, learning materials, tutoring sessions. Developing the application, we implemented gamification techniques to make studying more enjoyable.",,Pécs,"EdTech, Knowledge Development, e-Learning, Learning Materials",,2017,www.skillversum.com,,,HU
Risingstack,https://www.eu-startups.com/directory/risingstack/,Hungary,"We help companies succeed with Node.js, Microservices & Kubernetes to stay ahead of the competition.",,Budapest,"Programming, Digital Products, Node.js, React.js, Microservices, Javascript, Risingstack, Budapest",,2017,www.risingstack.com,,,HU
EVA,https://www.eu-startups.com/directory/eva/,Hungary,"EVA is a wearable assistive tool for the blind. More specifically, its a pair of smart-glasses that can give verbal guidance to it's blind wearers. It uses sensor fusion and machine vision to give precise position and orientation data both indoor and outdoor and it is able to detect specific architectural and aerial obstacles as well.",,Budapest,"eHealth, Disability, Assistive Technologies, Smart-Glasses, EVA, Budapest",,2017,https://www.eva.vision,,,HU
Medika Pro,https://www.eu-startups.com/directory/medika-pro/,Hungary,"Medika is based in Sopron, Hungary. They offer innovative medical device-family for measuring body-fluids pH-level. The company was founded in 2017.",,Sopron,"Developer Tools, Health Care, Industrial, Productivity Tools",Between €100K-€500K,2017,www.medika.company/,,,HU
Multiversum,https://www.eu-startups.com/directory/multiversum/,Hungary,"Multiversum is creating a new type of decentralized blockchain with the capability of managing complex data structures, with a new type of validation technique and many other features that are missing from the current blockchain solutions on the market.",,Budapest,"Blockchain, Cryptocurrency, Financial Services",Between €2.5 million-5 million,2017,https://www.multiversum.io/,,,HU
New Residency,https://www.eu-startups.com/directory/new-residency/,Hungary,"New Residency provides the most comprehensive, up-to-date information, consulting and project-management in the field of business immigration worldwide.","New Residency is based in Budapest, Hungary, with tried and trusted associates in every corner of the globe. The owners / managers of New Residency have over 12 years’ experience in this field, and our advisors, project-managers and legal team have all successfully handled countless cases of residency and citizenship applications.
We speak English, Arabic, Farsi, Russian, German, Serbo-Croatian and Hungarian. Contact us to find out how easy and convenient it is to work with a team who understands your requirements, speaks your language, and is ready to assist you with every step of this important procedure!",Budapest,"business immigration, consulting",No funding announced yet,2017,https://newresidency.com/,,,HU
Netflorista,https://www.eu-startups.com/directory/netflorista/,Hungary,"Netflorista is a flower and gift online marketplace. Product types include rose boxes, drink boxes, gifts, bouquets, and more.",,Gyor,"Delivery Service, Flowers, Gift",Between €500K-€ 1 million,2017,https://www.netflorista.com/,,,HU
Noah House,https://www.eu-startups.com/directory/noah-house/,Hungary,"Noah House is an active and autonomous house, self-sufficient and independent from public utilities. It is an active house with a lightweight, prefabricated, high-tech wood structure.",,Budapest,"Housing, Real Estate, Construction",No funding announced yet,2017,https://www.noahhouse.hu/,,,HU
Family Finances,https://www.eu-startups.com/directory/family-finances/,Hungary,"Family Finances offers design-driven mobile banking solutions for financial innovators with a special focus on younger customers, including off-the-shelf, boxed solutions that are all easy to integrate and white-label as well as an end-to-end service from UX research, through UX/UI design to implementation. These solutions enable banks to engage younger generations, Millennials & GenZ customers with design-oriented digital interfaces.",,Budapest,"Fintech, Payments, Mobile banking, UX, Family Finances, Budapest",,2017,https://www.familyfinances.hu,,,HU
