name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
Torus,https://www.eu-startups.com/directory/torus/,Lithuania,"""Torus is a B2B fintech startup, developing a predictive analytics SaaS for banks and payment service providers to improve their card payment business profitability, currently specifically focusing on controlling ang and optimizing their costs on the fees by Visa and Mastercard. Utilising the data already existing in banks our product helps them to:
 1. deeper understand what exactly they are paying for to card schemes
 2. find mistakes in the invoices 
 3. optimize these costs by up to 20%""",,Vilnius,"b2b, fintech, AI",Between €1-€100K,2020,https://torusadvisors.com,,LT,
tiltus,https://www.eu-startups.com/directory/tiltus/,Lithuania,tiltus simplifies your journey towards the perfect home,"Supercomputers in our pockets (our smartphones) will very soon change the way we buy and sell our homes.
Phone calls, advertising portals, emails, and requests on websites are the ineffective methods of the past two decades that unfortunately are still being used by home sellers.
tiltus is on a mission to digitalise the property transactions and simplify the process of buying and selling a home.
In other words, tiltus platform is based on an entirely new business model for mobile era. It simplifies property transactions and connects industry players to a single smart ecosystem.
We strive to empower people to live more comfortable and financially secure lives in a more sustainable and inspiring environment.
Smarter housing choices means less traffic, a greener planet, happier people, and thriving economies.",Vilnius,"app, proptech, real estate, homes",,2020,https://tiltus.app,,LT,
Mindletic,https://www.eu-startups.com/directory/mindletic/,Lithuania,Mindletic is a mental gym that offers an integrative holistic well-being program towards an emotionally balanced self.,,Kaunas,"Health Care, Mobile Apps, Psychology Wellness",Between €500K-€ 1 million,2020,https://www.mindletic.com,,LT,
Divaks,https://www.eu-startups.com/directory/divaks/,Lithuania,"Divaks is a fast-growing food-tech company that develops insect protein solutions for the food industry. They offer complete insect powder, insect oil, customized solutions, textured insect protein, and defatted insect powder. The company's mission is to develop high-quality insect-derived ingredients for the food sector that are nutritionallyand functionally superior.",,Vilnius,"AgTech, Biotechnology, Food and Beverage, Food Processing, Nutrition",Between €2.5 million-5 million,2020,https://www.divaks.com,,LT,
Teamhood,https://www.eu-startups.com/directory/teamhood/,Lithuania,Teamhood is a visual project management tool for high-performing teams.,"Teamhood is your one-stop solution for project management. Visualize tasks, track project progress, manage the team, track time, curate the project portfolio, apply Agile frameworks, and more.",Vilnius,"project management, task management",No funding announced yet,2020,https://teamhood.com,,LT,
MELP,https://www.eu-startups.com/directory/melp-2/,Lithuania,"a web-based platform to effectively manage and communicate your employee benefits. a self-service mobile application to give your team the benefits they want and the choice they deserve. online platform to manage and communicate employee benefits, analyse the costs and usage, saving time and money for Employers.",,Vilnius,"IT Services, IT Consulting, Human Resources, Mobile App",Between €500K-€ 1 million,2020,https://www.melp.com,,LT,
mathos,https://www.eu-startups.com/directory/mathos/,Lithuania,"Recent research shows that students learn most effectively when divided into small groups of students of similar abilities. The MATHOS team joined forces with the strongest tutors in their fields in Lithuania and created a platform offering to strengthen knowledge in group lessons prepared by our teachers. Helping students find their most suitable teachers based on their personality, motivation and knowledge levels.",,Vilnius,"Education, Professional tutors, Course",Between €100K-€500K,2020,https://mathos.lt/,,LT,
Act on Crisis,https://www.eu-startups.com/directory/act-on-crisis/,Lithuania,"AOC App is a safe place where you can share your thoughts anonymously with the community and take part in one-to-one meetings with certified professionals, wherever you happen to be. Give it a try.",,Vilnius,mentalhealth,,2020,https://www.actoncrisis.com,,LT,
Mom Cook,https://www.eu-startups.com/directory/mom-cook/,Lithuania,Momcook is a platform that enables people to purchase fresh home_cooked food prepared by professional or hobbyist cooks using the best quality ingredients with customers being able to select from a multitude of cuisines and chefs to enjoy home-cooked food.,,Vilnius,"Food and Beverage, Food Delivery, Delivery",No funding announced yet,2020,https://momcook.eu/,,LT,
Mr Wash,https://www.eu-startups.com/directory/mr-wash/,Lithuania,"Mr Wash is an online platform derived for the aggregate of society, willing to access handy clean dress, house, car, environment.",,Vilnius,"CleanTech, Laundry and Dry-cleaning",No funding announced yet,2020,https://mr-wash.eu/,,LT,
PROPERENTY,https://www.eu-startups.com/directory/properenty/,Lithuania,"ALL-IN-ONE LONG TERM RENT MANAGEMENT SOLUTION FOR LANDLORDS & TENANTS
The easiest way to manage long-term rent in one place from anywhere at any time. Manage leases, communicate with tenants, automatically collect rent and utility payments, manage properties, track financials, and much more. Automated rent payments collection
Automated monthly utilities and other services payments collection
Automated monthly invoices
Invoices archive and sharing
Multiple bank accounts for different properties",,Vilnius,"automated payment, collections, bank accounts, long-term rent",No funding announced yet,2020,https://properenty.com/,,LT,
Emotika,https://www.eu-startups.com/directory/emotika/,Lithuania,"EMOTICS is a start-up founded in Lithuania in 2020, who has created and introduced to the market an unprecedented soft skills training system and platform EMOTIKA. Its emotional competence (EQ) training system develops the ability to manage oneself - and build relationships with others.",,Kaunas,"E-Learning, Education, Internet",Between €1-€100K,2020,https://emotika.lt/,,LT,
1StopVAT,https://www.eu-startups.com/directory/1stopvat/,Lithuania,VAT experts for your tax compliance anywhere you go,"VAT experts anywhere you go. 1StopVAT is your single point of contact for tax compliance.
VAT/GST/sales tax rules are constantly changing and tax compliance complicated. 1StopVAT makes it easy and simple for businesses of all sizes. Our automated, cost-effective and time-saving solution can be integrated with your existing software.
This helps your company to be accurate in tax compliance, transparent in transactions, and provides easy administration, because we take care about all the issues for you.
1StopVAT offers full service: registration for VAT/GST/sales tax, filing tax return services for authorities, full management of tax complaince from single point of contact for your company.",Vilnius,"VAT compliance, eCommerce, SaaS, B2B",No funding announced yet,2020,https://1stopvat.com/,Active,LT,https://www.linkedin.com/company/1stopvat/
Billo,https://www.eu-startups.com/directory/billo/,Lithuania,Billo is the number 1 platform for custom-made eCom Video Ads that connects the dots between you and brand users so you can get the authentic video content that will drive sales.,,Kaunas,"Advertising, Marketing, Video Advertising",No funding announced yet,2020,https://billo.app/,,LT,
GetSnap,https://www.eu-startups.com/directory/getsnap/,Lithuania,"Visual search engine for e-commerce. GetSnap powerful ML technology allows your e-commerce site users easily to find visually most similar products in your store by uploading or taking a picture of the desired product. Increase sales, conversion and customer satisfaction by using GetSnap.","Why you e-commerce store needs GetSnap visual search engine?
Better experience
Forget about what do you need to type into the search field. One button click in your phone and GetSnap will show you the most similar products in your e-store.
Increase sales
GetSnap solution increases conversion, customer satisfaction and their loyalty. GetSnap also helps to increase average order value. 
Fast ROI
ROI of GetSnap visual search solution is as fast as a couple of months. Get competitive advantage and stand out from your competition.",Vilnius,"Visual search, e-commerce",No funding announced yet,2020,getsnap.eu,,LT,
Revolab,https://www.eu-startups.com/directory/revolab/,Lithuania,"Revolab is a remote blood testing and tracking platform. We are turning lab-grade blood test result data into health insights powered by AI. Vilnius-based HealthTech startup aiming to change the way people trail their medical care across Europe and beyond - without the need for users to leave their doorstep. What started as an ambitious idea to simplify the blood testing process a year ago, evolved into a startup with more that 100,000 € of revenues. We were a winner of the 2020 EIT Digital Venture Program and have closed a seed funding of 300,000 € in May 2021. We offer customers an at-home blood sample kit allowing for lab-grade results within 24 hours - reinforced with insights by general practitioners. Users collect a blood sample from their finger and ship it to our partner lab. Thereafter, they can access their data in their personal account and keep track of their results. Currently, there are more than 30 available health tests ranging from thyroid panels, STD tests to Covid-19 testing. Our blood collection kit is CE-certified as an in-vitro medical device and cleared for 27 EU markets and FDA-approved for the US. Furthermore, Revolab holds a medical license for Lithuania. As of now, our product is distributed mainly via our website and app. The current traction is solely in Lithuania, but we are close to launching in neighboring countries by the end of 2021. Furthermore, our service is reimbursed by Gjensidige and Compensa Group insurance partners.",,Vilnius,"Apps, Health Care, Health Diagnostics, Medical",Between €100K-€500K,2020,https://www.revolab.eu/,,LT,
IZI LOGISTICS,https://www.eu-startups.com/directory/izi-logistics/,Lithuania,Logistics Management Software,"Whether you’re in the logistics or the manufacturing business, we offer seamless communication and control through a full-service digital app that integrates supplies, transportation and customers across an all-in-one smart operational platform.",Vilnius,"Logistics, Management, Automation",No funding announced yet,2020,https://www.izi-logistics.com/,,LT,
Fleming,https://www.eu-startups.com/directory/fleming/,Lithuania,AI powered healthcare app,"Fleming app is a smart way to take care of your health. It helps you meet a doctor in 2 hours, from any place you are, anytime you need. It facilitates every healthcare process: from information search, symptom checking to digital a visit with a doctor, and treatment management. It saves all your medical information, prescriptions, and wearable data in one place. Fleming is patient-centric healthcare.",Vilnius,"healthcare, telemedicine, MedTech",No funding announced yet,2020,https://fleming.app,,LT,
ODIN platform,https://www.eu-startups.com/directory/odin-platform/,Lithuania,"ODIN platform is a digital platform that uses centralized and decentralized exchanges wallet. It was founded in the year 2020. With ODIN centralised exchange (CEX) and decentralised wallet (DEX) is automatically integrated via APIs to track every trade you make in one place. Moreover, an extensive trade history journal and performance reports are generated and updated. It is  a revolutionary financial education system that focuses on delivering high quality content, using mainstream educational methods and strategies. Our platform is tailored to provide a top-notch educational experience before stepping into the financial markets. Our courses and lessons have been created by our mentors who are also highly involved in keeping our students updated by providing daily videos on technical fundamental analysis, market insights, tips and strategies.",,Vilnius,"Finance, Financial Services, Trading Platform",No funding announced yet,2020,https://odinplatform.io/,,LT,
Lerio.io,https://www.eu-startups.com/directory/lerio-io/,Lithuania,"All-in-One HR Software Platform allowing you to Employ, Manage and Track your teams globally. Lerio.io is a platform providing HR services for companies that want to expand their business in different regions of the world. We offer the most efficient way to help clients develop business processes in new regions by hiring talents and managing teams where you need it. Established by professionals with years of experience working in IT and accounting sectors united by one simple idea - to help businesses and professionals work together more efficiently with minimum limits or borders! Company does all the work related to the employment of professionals in the region or country where our clients need them. Thus, we help our clients to save money on registration of new companies, recruiting and formal employment of professionals, as well as HR and finance services.",,Vilnius,"Human Resources, Information Technology, Software",No funding announced yet,2020,https://lerio.io/,,LT,
Zyro,https://www.eu-startups.com/directory/zyro/,Lithuania,"Zyro provides a powerful website builder that’s extremely simple to use. It is a powerful tool – think Swiss Army knife – that makes it easy for you to build a beautiful website or launch an online store. Look professional from the start and grow your brand or business, online and beyond.",,Kaunas,"Information Technology, SaaS, Web Design, Web Development",No funding announced yet,2019,https://zyro.com/,,LT,
Cargo stream,https://www.eu-startups.com/directory/cargo-stream/,Lithuania,Management of land transportation (SaaS),"The management platform for the whole logistics chain of land transportation (trucks).
We don’t want to disrupt logistics – just make it more efficient.
A single logistics management platform for better speed, costs saving and reliability.
Everything that existing/new SME logistics or cargo senders need in one place:
Cargo management + integrated telematics
Clients management (CRM)
Artificial intelligence (AI)
Marketplace
Invoicing + integrated factoring
Time and tasks management
Suitable for FSU countries
Custom integrations and business tools",Vilnius,"SaaS, logistics management, app, trucks",,2019,https://cargostream.co,,LT,
GETFIX,https://www.eu-startups.com/directory/getfix/,Lithuania,"GETFIX is a marketplace+ SAAS solution for SMEs in the home improvementand repair market.Customers can orderhigh-quality professionals: electricians, plumbers, handymans,furniture assemblers and many more. All service providers arebackground checked and verified.
For serviceproviders GETFIX offers a convenient tool to get and manage orders, buyproducts via GETFIX product marketplace.
For e-shops andretail stores GETFIX offers convenient tool, enabling them to sellproduct+ installation services.",,Siauliai,"marketplace, SAAS, proptech",Between €100K-€500K,2019,www.getfix.lt,,LT,
VSight,https://www.eu-startups.com/directory/vsight/,Lithuania,VSight helps manufacturing companies to do maintenance/service operations remotely with augmented reality.,"Manufacturing companies are losing up to €20.000 per minute because of industrial machinery downtime. This price consist of the stoppage of the production line, expenses for bringing experts to the field and being late on orders.
VSight Remote enables experts to connect to the field, which is the point of impact, instantaneously and solve the problems remotely. 2-way video and audio communication, PDFs, manuals, step by step instructions and 3-D models are represented into the real world with VSight Remote Augmented Reality (AR) support. Also, by integrating VSight with company’s existing PLM and other systems gives the power of the knowledge to the filed worker. Overall, problems are solved in shorter time with less expenses.",Vilnius,"augmented reality, smart glasses, remote connection",Between €1 million-€ 2.5 million,2019,https://www.vsight.io,,LT,
Ligence,https://www.eu-startups.com/directory/ligence/,Lithuania,"Ligence uses deep learning tech in its software, which is capable of automatic segmentation of the heart’s anatomical features, functional assessment and the production of a structured report for a physician.",,Kaunas,"artificial intelligence, machine learning, health care",Between €100K-€500K,2019,https://www.ligence.io/,,LT,
CAST AI,https://www.eu-startups.com/directory/cast-ai/,Lithuania,Multiple clouds. One cluster. All the benefits combined. CAST AI allows you to combine the benefits from multiple cloud providers in any way you want.,"Start with one or multiple clouds and CAST AI will create one cluster spanning them all. With auto-scaling, key metrics dashboard and management in vanilla Kubernetes out of the box.",Vilnius,"cloud, multicloud, kubernetes, devops",Between €5 million-€10 million,2019,cast.ai,,LT,
Kernolab,https://www.eu-startups.com/directory/kernolab/,Lithuania,Kernolab is creating a platform to help influence the financial services industry's future. They assist businesses in integrating bespoke banking and payment experiences into their products while avoiding the pitfalls of traditional banking.,,Vilnius,"Finance, Financial Services, FinTech, Payments",Between €500K-€ 1 million,2019,https://kernolab.com/,,LT,
Haslle,https://www.eu-startups.com/directory/haslle/,Lithuania,"Spending management solution for smart teams. Deploy cash to anyone at your team when you need it. Manage your employee and team budgets, purchases, subscriptions, payment cards and bank accounts. Connect and match document data and make sure you're always in the know on what your company is spending on how to choose the right vendor and save when possible.","Haslle is a spending management solution that helps companies to manage their company budgets, purchases, subscriptions, payment cards and accounts. in real-time. Haslle provides IBANS for EUR, GBP, USD as well as integrates with other local accounts. Haslle supports multiple approval flows on mobile and web and allows CFOs to budget easily between employees, teams and projects, ensuring that all spending is in control and all the purchase orders, invoices and receipts are collected and organized.",Vilnius,"spending management, corporate payment cards, expense tracker",Between €100K-€500K,2019,www.haslle.com,,LT,
Artexpert,https://www.eu-startups.com/directory/artexpert/,Lithuania,"Artexpert is a mobile app and platform for managing a portfolio of arts, antiques, and collectibles. It has a unique evaluation feature that can be used to determine the value of any item in the world.
Our team is passionate to transform the industry into a faster safer and more transparent place.","We are creating assets/wealth management SaaS for arts, antiques, and collectibles owners with b2c and b2b tools and decentralized database/registry of ownership. With our apps, users are able to unfreeze their assets and use them for financial operations. Our unique algorithm can evaluate any art, antique or collectible for further monetization. Our protocol-agnostic registry is tracking ownership and all events related to the item(evaluation/expertise, lab diagnostics, insurance, sale).
People have a lot of frozen assets(collectibles and arts and antiques) but they cannot easily use them in financial operations. In two words - you may have some valuable things in your garage but there is no simple way how to figure out if it worth trying to monetize it.
People get used to seeing their bank balance in the mobile app, the new generation also used to see digital currencies, what if you can also see your frozen assets from the garage as a value in your app. Our unique algorithm can evaluate any art or antique item for further monetization.",Vilnuis,"art, antiques,collectibles,portfolio,evaluation,saas",No funding announced yet,2019,https://artexpert.io,,LT,
Discontract,https://www.eu-startups.com/directory/discontract/,Lithuania,Discontract is a real-time task exchange platform where its participants buy/sell services conducting local physical short-term tasks.,,Vilnius,Information Technology,Between €100K-€500K,2019,discontract.com,,LT,
Baltic Freya,https://www.eu-startups.com/directory/baltic-freya/,Lithuania,Baltic Freya has perfected fogponics to reach full biological potential of plants and save resources.,"Baltic Freya is an indoor farming technology inventor. We specialize in water and nutrient delivery systems, advanced irrigation and solving problems that others can only mitigate. We design and build aeroponic/fogponic technology, control software and digital grow how to make sustainable farming a sustainable business.
Key innovation, which we have developed, that enables our clients to reach full biological plant potential, use the lowest possible amount of water, fertilizer, and electricity, while not having to worry about root disease or system failure(clogging or cracking), is Fogponics 2.0 fog generators that create fog with the correct physical properties.
Check out our website to know more https://www.balticfreya.com/",Kaunas,"vertical farming, fogponics, aeroponics, hardware",Between €100K-€500K,2019,https://www.balticfreya.com/,,LT,
Ondato,https://www.eu-startups.com/directory/ondato/,Lithuania,"Ondato provides a complete compliance management suite in regards to the know your customer procedure. Starting from both photo and live video Identity verification, data monitoring, screening, due-diligence, risk scoring and case management all in one place.",,Vilnius,"Ondato, compliance, KYC, AML, identity verification, identification",,2019,https://ondato.com/,,LT,
Envrion,https://www.eu-startups.com/directory/envrion/,Lithuania,Development digital and cloud platform for preparing online mode environmental impact assessment reports.,,Bishkek,"SAAS, B2B, SDG13, climatechange.",Between €1-€100K,2019,environ.com.kg,,LT,
Mark ID,https://www.eu-startups.com/directory/mark-id/,Lithuania,"Mark ID - universal identification and eSignature gateway. We help companies to fight fraud, reduce costs, comply with KYC, GDPR, and AML regulatory requirements, and enable digital channels via an easy-to-use e-signature platform.",,Vilnius,"Compliance, E-Signature, Financial Services, FinTech, Fraud Detection, Identity Management, Information Technology, Security",Between €100K-€500K,2019,https://markid.eu/,,LT,
Meazy,https://www.eu-startups.com/directory/meazy/,Lithuania,"Meazy offers you the most effective retargeting strategies designed to connect you with potential customers via relevant ads and draw them back to your website. Potential customers will see sleek, eye-catching ads that are individually generated for each user on the right site at the right time. All you need to do is simply connect your store to the platform and choose one of our recommended strategies, Meazy will do the rest.",,Vilnius,"E-Commerce, Internet",Between €1-€100K,2019,https://meazy.co,,LT,
Inion software,https://www.eu-startups.com/directory/inion-software/,Lithuania,"Renewable energy infrastructure provider (PV plant management, PV park SCADA racks, battery and EV charging integration and control). In Inion software we believe, that we can achieve more using the same resources. Monitoring is a key, to use more of your solar plant, production line or any other equipment. Discover our performance-boosting monitoring systems. It just might be the only monitoring solution you’ll ever need. Inion was started and is run by engineering pros with a solid academic background.

Our company is driven by an ambition for global presence and the idea of making things most efficient with existing resources.",,Vilnius,"Battery, Energy, Energy Efficiency, Information Technology",Between €500K-€ 1 million,2019,https://inionsoftware.com/,,LT,
Ignitis group,https://www.eu-startups.com/directory/ignitis-group/,Lithuania,"Ignitis Group is an international energy corporation that manufactures, distributes, supplies, and provides various energy-related services. Ignitis Group was founded in 2019 and is located in Vilnius, Lithuania. We are one of the largest groups of energy companies in the Baltic States and our activities aim to ensure the long-term progress of business and society. The development of green energy is a priority for Ignitis Group with an aim to become the region’s main competence center for new energy and a leader in distributed energy solutions in the Baltic Sea region and beyond.
Group companies operate in Lithuania, Latvia, Estonia, Poland and Finland. Group innovation fund invests in energy startups in the UK, Norway and France.",,Vilnius,"Energy, Energy Management, Manufacturing, Renewable Energy",No funding announced yet,2019,https://www.ignitisgrupe.lt,,LT,
Nikulipe,https://www.eu-startups.com/directory/nikulipe/,Lithuania,"Nikulipe is a Fintech company that creates and connects Local Payment Methods to access Fast-Growing and Emerging markets. Seeking to empower consumers from Fast-Growing and Emerging markets to take part in global e-commerce, the company solves cross-border payment complexities to make Local Payment Methods accessible to Fintechs, Payment Service Providers, and their merchants. By streamlining cross-border payment solutions, Nikulipe provides unified access to Local Payment Methods or creates payment solutions where there are none, unlocking the doors to new markets. banklinq is the latest product from Nikulipe â€“ a local payment option for the Baltic region, allowing consumers to pay for goods and services with their favorite bank on international Merchant sites. Nikulipe was founded by serial entrepreneurs and payments market experts that have vast experience in the Fintech industry, and direct expertise in payment technology and local payment solutions. With offices across the EU, the company is currently headquartered in Lithuania, which is ranked as the 4th leading Fintech hub in the world. Since 2021, Nikulipe has been a proud member of the Payments Association, which connects payments professionals globally to share ideas, work on innovation and collaboration.",,Vilnius,"Emerging Markets, Financial Services, FinTech, Payments",No funding announced yet,2019,https://www.nikulipe.com/,,LT,
Openface,https://www.eu-startups.com/directory/openface/,Lithuania,"AI-first SaaS for skin care *To diagnose skin type and condition and provide personal recommendation for customers *To prescribe right product from clientâ€™s product range * To predict a future outcome and to provide a tailored customer experience *To establish ongoing, closer dialog with customers and further increase customer satisfaction and loyalty and creates a framework to learn from feedback and respond quickly",,Vilnius,"E-Commerce, Health Care, Information Technology, Machine Learning, Retail, SaaS, Software",Between €500K-€ 1 million,2019,https://openface.io/,,LT,
Eta Media,https://www.eu-startups.com/directory/eta-media/,Lithuania,"Eta media was founded by Aiste — Jucevi— and Tomas Juceviciene a couple, who are experts in digital marketing and advertising. We want to share our knowledge to help businesses to grow and achieve amazing results. We are more than happy to meet you and get to know you. Let's say HI! Founded in November 2019 and based in Lithuania, Europe, Eta media is a Digital agency for people who are interested in growing and advertising their businesses around the world. Our office is in Telsiai, Lithuania, but everyone at Eta media is free to live and work wherever they want. Many of us love working remotely.",,Telsiai,"Advertising, Marketing, Social Media, Web Development",No funding announced yet,2019,https://www.etamedia.lt,,LT,
Retellect,https://www.eu-startups.com/directory/retellect/,Lithuania,"Retellect was started in 2019 with an idea to help retailers greatly improve their checkout efficiency through latest AI technologies. A focused team of retail checkout efficiency and computer vision experts. The picklist solution uses AI technology to recognize products placed in the self-checkout area, even they don't have any barcodes. This unlocks new possibilities for shopping experience improvement, staff productivity and loss prevention.",,Vilnius,"Artificial Intelligence, Computer Vision, Machine Learning, Retail Technology, Software",No funding announced yet,2019,http://www.retellect.com,,LT,
Dserve,https://www.eu-startups.com/directory/dserve/,Lithuania,"Dserve is a digital ordering solution that develops a self-service system in restaurants. It is a contactless ordering solution and increases modern technologies. Affordable solution to boost sales, improve customer experience and save time! Modern affordable self-checkout for fast food restaurants and convenience stores. Trusted by Circle K, iLunch, O'Learys. Everything you need in one place to boost sales, improve customer experience and cut labor costs!",,Vilnius,"Delivery Service, E-Commerce, Mobile Apps, Restaurants",Between €1-€100K,2019,https://www.dserve.app,,LT,
DoFasting,https://www.eu-startups.com/directory/dofasting/,Lithuania,"DoFasting is comprised of three integrated product lines: the DoFasting App, the DoFasting Supplements, and the DoFasting Smart Scale. DoFasting creates integrated intermittent fasting solutions for people looking to lose weight, boost immune responses, and improve their overall health. The DoFasting products offer continuous support, education, and guidance on intermittent fasting, nutrition, and training. Check out us at dofasting.com or get in touch with us at [email protected]",,Vilnius,"Dietary Supplements, Medical Device, Wellness",No funding announced yet,2019,https://dofasting.com/,,LT,
ClickMate,https://www.eu-startups.com/directory/clickmate/,Lithuania,"ClickMate is an exclusive community-based crypto affiliate network that is proudly delivering unprecedented returns and full-package solutions to its affiliates. Affiliates using ClickMate benefit from the best technical tools in the industry and full-package solutions including payment, account, tax and legal. Specialized in audience monetization, ClickMate is part of a reputable European company group which delivers high quality and fully transparent services to affiliates. With offices in multiple European locations, we are always within a short reach.",,Vilnius,"Affiliate Marketing, Blockchain, Cryptocurrency",No funding announced yet,2019,https://clickmate.io/en,,LT,
Teachers Lead Tech,https://www.eu-startups.com/directory/teachers-lead-tech/,Lithuania,"Teachers Lead Tech is a platform that provides teaching and learning tools for school teachers. They are technologists, creators and researchers, who create a guided learning space for primary school teachers and bring them a new pedagogical approach, confidence, and content to apply technology creativity in classes. We are very honored to work with our power squad – primary school teachers. By upskilling one teacher, technology creativity skills reach at least 20 kids in a classroom at their crucial learning age. 
We seek to upskill 1M teachers globally by 2025. We launched in Lithuania in September 2020 and now serve 40% of primary school teachers in Lithuania. We partnered with major municipalities and the Lithuania Startup Association to accelerate our and teachers' growth in the country. Visit our home in Lithuania: www.vedliai.lt",,Vilnius,"E-Learning, Education, technology creativity, IT skills",No funding announced yet,2019,https://www.teachersleadtech.com/en/,,LT,
BCCS,https://www.eu-startups.com/directory/bccs/,Lithuania,"BCCS supports the growth and development of the fintech industry with knowledge, talent, and technology. BCCS was founded in 2019 and was headquartered in Lithuania. BCCS (Blockchain, CyberSecurity and Compliance Solutions) Cluster: a Value-Chain Approach of solutions in one place. BCCS Cluster is a consortium of private and public organizations that support the growth and development of the fintech industry with knowledge, talent, and technology. Whether you are building a new service in an existing organization, or from scratch, we are here to help at each step of the product and business development life-cycles.

No single organization can master it all. That is why BCCS believes in solving important challenges through collaborating, innovating, and going to market together with our members and partner ecosystem.",,Kaunas,"Blockchain, Business Development, Consulting",No funding announced yet,2019,https://bccs.tech/,,LT,
UAB Ronakeras,https://www.eu-startups.com/directory/uab-ronakeras/,Lithuania,All items are reserved easily and quickly by choosing the rental period. An automatic invoice is generated immediately after booking. All your bookings and reservations are subject to privacy and data protection principles.,,Vilnius,"Consumer Software, Online Portals, Rental, Software Engineering",No funding announced yet,2019,https://ronaker.com,,LT,
walk15,https://www.eu-startups.com/directory/walk15-2/,Lithuania,"We offer you a private steps challenge on a mobile app #walk15. It is a great way to engage with your team, to prosper the values of healthiness, and to build a sense of team spirit in an innovative and safe way. Participants of the step challenge are united to get educated about healthiness, sustainability, sustainable mobility, etc. During the duration of the step challenge, its participants receive text and/or visual notifications with information about desired topics.",,Vilnius,Wellness and Fitness Services,Between €500K-€ 1 million,2019,https://walk15.lt/,,LT,
AprilIX,https://www.eu-startups.com/directory/aprilix/,Lithuania,"MULTIFUNCTIONAL SPACES: April IX is a part of the world's new economy eco-system providing disruptively new kind of human mobility as a core. Modern, compact & ultimately comfortable lodging and coworking opportunity under one roof is a backbone service. AprilIX attracts the best community of young and free people. They live around the world creating a new global economy. We offer a set of highly demanded decompression services for newcomers. Book, trace and pay within an app. Your home search has never been so easy and convenient. Our Members can book a cabin across all our locations with 2 clicks. CABIN: The rejuvenating cabin is a key concept of APRIL IX. It provides both the highest space efficiency and a holistic level of personal comfort. Ergonomically advanced individual cabins (S = 6.1 mÂ² / V = 16 mÂ³) are equipped with cutting-edge technologies that help improve individualsâ€™ cognitive abilities: - Biodynamic lighting - Individual climate control - Sleep Quality Tracking - Noise proofing - Environmentally safe and incombustible materials There is a comfortable bed, a working desk, and a spacious storage space in each cabin. Out of the box: Cabins are produced as ready to use. Easy to fix: Repairs can be performed on-site. TARGET CUSTOMERS: Companies, whose employees need short to long-term accommodation. Use case #1. New-gen field camps. For example, oil production companies operating in remote locations could provide their employees with a multifunctional space to enhance the comfort of the staff. Use case #2. Airport-based camps for flight crews` short-term use. Camps could provide much-needed rest in an individual cabin to rejuvenate and relax. Use case #3. Guesthouses for compact living, e.g. for tourists at ski resorts. Use case #4. Flex-office, campuses, coliving. Real estate developers can transform buildings into multifunctional spaces or build campuses from scratch. IT companies are among potential clients.",,Vilnius,"Architecture, Construction, Industrial Engineering, Interior Design",No funding announced yet,2019,https://aprilix.com,,LT,
AMLYZE,https://www.eu-startups.com/directory/amlyze/,Lithuania,"Achieving compliance can be complicated and challenging, but it does not have to. AMLYZE offer fully integrated Transaction Monitoring & Risk Assessment solutions making theses processes much easier and smoother for you. Preventing financial crime, implementing compliance and AML programs are all too familiar for any financial institution, but with new technologies being developed rapidly, fulfilling essential requirements might not be enough. 

At AMLYZE, we offer a sustainable solution to minimize financial and white-collar crime. Our goal is to help our clients not only to fulfil their compliance obligations imposed by the regulators but to increase security levels to a higher level, actualizing companies' internal standards and avoiding reputational and financial damage.",,Vilnius,"Compliance, Financial Services, Risk Management, Software",No funding announced yet,2019,https://www.amlyze.com/,,LT,
AKO Trike,https://www.eu-startups.com/directory/ako-trike/,Lithuania,"High-end engineering & extraordinary design bonded together. A true market disruptor, completely redefining the vehicle segment between motorcycles & cars. A vehicle that introduces a new type of maneuverability as it is capable of leaning into curves as well as simply steering at lower speeds. Enabling the rider to experience something breathtaking & extremely fun while at the same time providing essential features for a daily urban ride. The perfect middle between a motorcycle & a car. Both leaning and steering, all electric & insanely good looking.",,Vilnius,"Automotive, CleanTech, Electric Vehicle, Hardware",No funding announced yet,2019,http://akotrike.com,,LT,
#walk15,https://www.eu-startups.com/directory/walk15/,Lithuania,"#walk15 is an app that focuses on health and sustainability. #walk15 was founded in 2019 and was headquartered in Vilniaus, Lithuania. A global app with a focus on healthiness and sustainability. We aim to make the world a healthier place. A mobile walking app that helps nurture the values ​​of health and sustainability. Worth a walk!",,Vilnius,"Health Care, Mobile Apps, Sustainability, Wellness",No funding announced yet,2019,https://walk15.app/,,LT,
