name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
Copyrightsworld,https://www.eu-startups.com/directory/copyrightsworld/,Greece,"WELCOME TO THE WORLD OF DIGITAL ASSET PROTECTION. We offer you an easy, reliable, and affordable way to protect your intellectual property. Get indisputable proof of your copyright the moment you hit submit. Equipping professionals and hobbyists with industry-leading tools to protect their copyright ownership and monitor who is using their work online. COPYRIGHTSWORLD protects your intellectual creations and proves unambiguously that the work was in your possession at a particular date and time in the past.",,"Athens, Attiki","Information Technology, Internet, Security",No funding announced yet,2020,https://www.copyrightsworld.com,,,GR
Auvril Audiobooks,https://www.eu-startups.com/directory/auvril-audiobooks/,Greece,"Achieve your Highest Potential via Education. Educational Books in Acoustic Format. For all. #InEducationWeTrust. Changing (the world through) education. Evolution starts with education. This is how change becomes a reality. Great education is the starting point to a better world. Evolution begins with knowledge, through which change can become a reality. Effective education is the starting point for a better world. Education is in our DNA.

Our vision is to offer every person the opportunity for quality and comprehensive education.

For this reason, we provide innovative tools and innovative learning experiences that strengthen and improve the learning process, while at the same time unleashing the creativity of each learner.",,Thessaloniki,"EdTech, Educational platform, Education Administration Programs",No funding announced yet,2020,https://auvril.com,,,GR
Vivestia,https://www.eu-startups.com/directory/vivestia-2/,Greece,"Vivestia is a booking platform that offers you a 100%, unprocessed and realistic 3D Tour of the interior and exterior of luxury villas in Greece. By using cutting-edge VR technology and revolutionary 3D Scan techniques we present in the best possible way the villas and all their amenities to help you understand and anticipate better what you actually care about to book. Through our 3D realistic models, we can provide you with a complete 3D Tour of your dream villa and the flexibility to explore and ""virtually walk"" inside every single room.",,Athens,"Tourism, Travel, Vacation Rental, Virtual Reality",No funding announced yet,2020,https://www.thevivestia.com,,,GR
Butler Chat,https://www.eu-startups.com/directory/butler-chat/,Greece,"Butler Chat is an innovative ordering system created to offer multiple solutions and innovative features in restaurants and cafes.  They digitize menus with rich photographic material and elaborate text. At the same time, they enable customers to order without interruption, notify a waiter, and pay, offering them a new, personalized and faster-ordering experience.",,Athens,"Computer Software, Ordering System, Hospitality, Technology",No funding announced yet,2020,https://butler.chat/,,,GR
Broombids,https://www.eu-startups.com/directory/broombids/,Greece,"Broombids is a Greece based car rental platform that offers multiple price offers from verified vendors.At broombids, anyone who is interested in renting a car for their vacation can easily create a contest with 3-4 clicks and wait to receive the best offers live from the Vendors that are certified on our platform. The company was founded in Jul 25, 2020.",,Kos,"e-commerce, car rentals, online platform",No funding announced yet,2020,2020,,,GR
HeyPet EU,https://www.eu-startups.com/directory/heypet-eu/,Greece,"HeyPet is creating an ecosystem that will allow pet owners to track and monitor their pets whereabouts using a safe and secure environment that fully complies with GDPR requirements, this way our customers can trust that the data we process and control on their behalf is safe. Data will not be shared with individuals or government agencies. We are currently set to launch our first, in a series of tracking devices, in June 2020.","HeyPet was founded in December 2019 by Yiannis Tsaliagkos and Yiannis Zenzefilis in Lavrion, Greece. Our goal is to help pet owners track their pets quickly and efficiently. HeyPet is scheduled to launch two products in the market during June 2020 HeyPet ID and HeyPet Tag these two products will be supported by HeyPet's core database which has been developed and implemented by our development team, members of which are George Bikas and Dimitris Bikas both accomplished software engineers with a can do attitude. During 2020 we are planning to launch a dedicated mobile app which will lay the foundations for a revolutionary product that is scheduled to be available during 2021, a small footprint GPS capable device that will use several wireless technologies to transmit GeoLocation data informing owners of their pets whereabouts.","Lavrion, Greece","pet, SaaS, IoT, Consumer",,2020,www.heypet.eu,,,GR
Auvril Education,https://www.eu-startups.com/directory/auvril-education/,Greece,"Auvril Education offers textbooks and educational books in audio format. We carefully select each Audiobook to help you create the life you desire, with the help of education. Evolution starts with education. This is how change becomes a reality.",,Thessaloníki,"EdTech, Education, Education Management",No funding announced yet,2020,https://auvril.com/,,,GR
Agrofelis,https://www.eu-startups.com/directory/agrofelis/,Greece,"Agrofelis develops autonomous AI-powered agricultural robots for precision farming and regenerative agriculture, bridging the gap between handheld tools and tractors. Designed for orchards, vineyards, and greenhouses, they adapt to complex terrains while optimizing input usage.

Equipped with advanced sensors, a ULV sprayer and machine vision, our robots reduce pesticide use by up to 95%, water consumption by 90%, labor hours by 70%, and cultivation costs by 40%, with amortization in under 450 operating hours. They also collect real-time soil and plant health data for enhanced decision-making.

Our business model includes direct sales, pay-per-service, licensing agreements and data monetization. We enter the market via white-label platform integration while developing our proprietary A4 robot, with growth strategies including kit distribution, international licensing and orchard management services.",,Athens,"agriculture, precise robots, robotic innovation",No funding announced yet,2020,https://www.agrofelis.com/,Active,https://www.linkedin.com/company/agrofelis/,GR
grandmama,https://www.eu-startups.com/directory/grandmama-2/,Greece,"Grandmama simplifies and streamlines the process of selecting a home care professional by digitizing it, connecting families of the elderly, individuals with disabilities, and patients directly with trustworthy and available caregivers in real time. This platform eliminates the need for an agency intermediary, offering a seamless and efficient solution.",,Chalandri,"caregivers, home care professional, health care",No funding announced yet,2020,https://www.grandmama.gr/,Active,https://www.linkedin.com/company/grandmama/,GR
Meta stevia farm,https://www.eu-startups.com/directory/meta-stevia-farm/,Greece,"Meta Stevia Farm is an innovative remote farming platform that allows individuals to invest in and manage crop cultivation without physical presence. Using cutting-edge technology, including IoT devices and real-time data analytics, we ensure efficient operations and high productivity. Starting with stevia, we plan to expand into additional crops, while empowering local communities by creating sustainable job opportunities in regions in Africa.",,,"crop cultivation, IoT, stevia,",No funding announced yet,2020,https://www.metasteviafarm.com/,Active,https://www.linkedin.com/company/meta-stevia-farm/?viewAsMember=true,GR
FEDRA.COM,https://www.eu-startups.com/directory/fedra-com/,Greece,"Online Pharmacy Price Comparison. Fedra.com is the main product of the startup company Fedra PC.

The absolute goal of Fedra.com is to become a global aggregator for online pharmacies and offer to a vast range of users, a unique experience, fast search results and of course the right information regarding Health and Beauty products.

We strongly believe that pharmacies as physical stores maintain, since their first years of operation until today, a completely different approach from a general commercial business towards the prospective buyer / customer.",,Attiki,"Internet Publishing, unique experience, fast search results",Between €100K-€500K,2020,https://fedra.com/,,,GR
VERTLINER,https://www.eu-startups.com/directory/vertliner/,Greece,"VERTLINER is a field robotics company introducing a novel solution which by the use of robotic technology and artificial intelligence aims to transform assessment phases into a smart procedure. We are proud to provide such an innovative system that promotes a new level of intelligence and helps to improve quality on a wide spectrum of applications. The  autonomous robotic platform of VERTLINER is embedding the latest combination of robotic technologies, based on advanced methodologies and state-of-art algorithms for operation in heavy duty environments such as newly constructed buildings.",,Athens,"Robotics, Artificial Intelligence, Data Analytics",Between €100K-€500K,2020,https://www.vertliner.com,,,GR
Athletopia,https://www.eu-startups.com/directory/athletopia/,Greece,"We love running and we believe event organizers are best positioned to make more people discover running. However, they are poorly equipped to grow their events. Athletopia helps sport event organizers and sponsors to digitalize the event experience for their participants, solving the issue with poor ROI of event organization and traditional sponsorships. We’re targeting a global running market valued 30b USD and our business model is designed to quickly create proof-of-concept and thereafter scale internationally.",,Thessaloniki,"healthy lifestyle, digitalize, proof-of-concept",Between €100K-€500K,2020,https://athletopia.com/,,,GR
Woli,https://www.eu-startups.com/directory/woli/,Greece,"Woli is a fintech Neobank offering a smart money app for modern families. The prepaid card and banking app for kids and teens, supported by lots of financial education features. Woli teaches good money habits in a fun and secure way!",,Athens,"Fintech, Neobank, banking",No funding announced yet,2020,https://www.woli.io,,,GR
Openichnos Yacht Tracker,https://www.eu-startups.com/directory/openichnos-yacht-tracker/,Greece,"Openichnos makes it easy for private owners and fleet managers to track their boats from their computer, mobile or tablet. Through its app, owners can remotely view their boat’s location, course, speed, fuel and battery, and weather conditions, so that they can react in time to protect both their assets and people on board. Openichnos’ IoT gateway connects global depth charts, GPS, satellite constellations, and GSM networks to ensure global tracking, while geofencing hazardous areas and detecting potential collisions. The Openichnos team has designed and manufactured custom communications devices to ensure 100% global coverage, even when boats are far from port.",,Heraklion,"Yacht Tracker, GPS, IoT, TravelTech",,2020,www.openichnos.com,,,GR
Finloup,https://www.eu-startups.com/directory/finloup/,Greece,"Fintech startup finloup is one of the first Buy Now Pay Later (BNPL) providers in Greece, founded in 2020 with the belief that access to fair credit should be a human right. The Athens-based firm was launched with the aim to eradicate the toxic loop of bad credit, using tech and open banking to offer fair credit options to consumers at the checkout. Finloup wants to make a real impact on the financial lives of everyday consumers and is growing fast. BNPL solutions are one of the most popular ecommerce payment trends, but too often they can contribute to negative financial cycles. Finloup want to disrupt this. To date, the company has raised about €1 million to bring financial inclusion as standard. Further, the team is supported by leading fintech organizations including FinQuest, VISA Innovation Programme and Elevate Greece.",,Athens,"Fintech, BNPL, App",Between €1 million-€ 2.5 million,2020,https://finloup.com/,,,GR
WeAreTravelers,https://www.eu-startups.com/directory/wearetravelers/,Greece,"WeAreTravelers is to today's travel planning what the iPhone was for the feature phones.

Our platform makes it incomparably faster and easier to get the best, fully personalized itinerary for your vacation, and book it with 1 click.

With our approach, the users don’t need to visit any other site for any component of their vacation (from sights, tours and food, to tickets and hotels) - At our end-state we are the 1-stop shop of the Travel industry.",,Greece,"travel, greece, platform, tours",,2020,https://wearetravelers.io,,,GR
kronometrics,https://www.eu-startups.com/directory/kronometrics/,Greece,Time tracking software that helps you make the best out of your time.,"Cloud based application that helps you:
- Track the time you spend on tasks, projects and customers
- Save costs on your projects and increase profitability
- Measure productivity and manage better your team
- All in real time, in one place",Athens,"time tracking software, time tracking app, productivity app",No funding announced yet,2020,www.kronometrics.com,,,GR
SCiO,https://www.eu-startups.com/directory/scio/,Greece,"SCiO provides innovative, world-leading, bespoke AI-enabled services for the disruption of the agri-food value chain. SCiO leverages a wide range of technical and methodological expertise in the area of Big Data Analytics towards providing services that morph data into meaningful answers.",,Athens,"artificial intelligence, big data, analytics, food systems, agriculture",,2020,https://scio.systems/,,,GR
Indiy,https://www.eu-startups.com/directory/indiy/,Greece,"Indiy is a startup based in Athens, Greece. It is a one stop shop to buy and sell music services. It was founded in Jan 2020",,Athens,"Music Store, E-commerce, Technology",No funding announced yet,2020,www.indiy.com,,,GR
stinporta.gr,https://www.eu-startups.com/directory/stinporta-gr/,Greece,"Offering small local groceries and convenience stores a quick and easy way to receive online orders and proceed to delivery with almost zero cost and technology knowledge requirements. The main target is to help small local companies enter and bloom in the online sales market while giving the customers the choice to receive in a few minutes the products they like from local, traditional, family-owned stores!",,Heraklion,"groceries, convenience stores, online orders",No funding announced yet,2020,https://stinporta.gr/el/,,,GR
Carge,https://www.eu-startups.com/directory/carge/,Greece,"Carge is a startup based in Athens, Greece. They offer borderless charging for EV in more than 130,000 publicly accessible charge points in 15+ countries.  There aim is to help you charge your EV effortlessly throughout Europe for effortless driving.",,Athens,"Automotive, Electric Vehicle, Internet of Things",Between €100K-€500K,2020,carge.app,,,GR
knoddo,https://www.eu-startups.com/directory/knoddo/,Greece,"The space where creators and those who support them can connect, share opportunities and inspiration, and advance their skills or learn new ones.","Knoddo is a visionary social platform for creators of any kind, with a purpose to help them tie their own knots within the creative community, building a network of connection, talent, opportunities and inspiration.
Knoddo was born during the challenging period of 2020, to establish a safe space of inspiration and connection, acting as an enabler for creativity and craftsmanship. Many creators, professionals or not, struggled particularly in these unfortunate times to find connections and opportunities outside their immediate geographical area.
It is this community we are here for, to foster and strengthen, to see it thrive.",Athens,"social, network, creators, opportunities",No funding announced yet,2020,www.knoddo.com,,,GR
Algomo,https://www.eu-startups.com/directory/algomo/,UK,AI agents for customer service,"V1: Algomo leverages advanced AI to enhance e-commerce customer service, providing real-time chat support, urgent inquiry notifications via email, and immediate product availability updates. It seamlessly adapts to store changes, ensuring information remains current without penalizing businesses for large inventories. Ideal for sectors like e-commerce, travel, hospitality, and fintech, Algomo integrates with platforms like Shopify, HubSpot, Gmail, and Zapier, supporting custom integration development for a tailored experience.
V2: Algomo is an AI-driven customer service solution designed for SaaS companies in ecommerce, travel, hospitality, and fintech sectors, leveraging Shopify, Hubspot, Gmail, Zapier integrations, and more. Its cutting-edge AI agents offer live chat functionality, urgent inquiry notifications via email, and real-time product availability information, ensuring seamless customer service. Algomo stands out for its ability to automatically sync with store changes and offers a unique pricing model that benefits businesses with extensive product catalogs. This platform transforms customer support into a strategic advantage without penalizing growth, making it an ideal choice for businesses aiming to enhance efficiency and customer satisfaction.
V3: Algomo, powered by advanced AI technology, enhances customer interactions across multiple sectors beyond e-commerce, including travel, hospitality, and fintech. This versatile platform integrates effortlessly with essential tools like Shopify, HubSpot, Gmail, and Zapier, while offering customization for unique needs. Algomo’s AI agents efficiently manage real-time inquiries, ensure product and service information is always up-to-date, and alert your team to urgent customer needs. With its scalable pricing model, Algomo is the optimal choice for businesses seeking to improve customer satisfaction and operational efficiency through intelligent automation.
v4: Algomo is an AI-powered assistant that enhances customer support across various sectors, not just e-commerce. By integrating with tools like Shopify, HubSpot, Gmail, and Zapier, it ensures real-time, informed interactions, automates responses, and directly connects to your customer service team for complex issues. Algomo's technology, built on OpenAI, adapts to your brand's voice and content, offering personalized support in multiple languages. This solution is designed for businesses seeking to improve response times, reduce support volumes, and increase customer satisfaction, making it a versatile tool for industries like travel, hospitality, fintech, and more.
v5:
Algomo is an AI platform enhancing customer service for SaaS companies in e-commerce, travel, hospitality, and fintech. It utilizes AI agents to provide timely, accurate, and personalized support, learning from a company's specific content for informed responses. With integrations like Shopify, Hubspot, Gmail, and Zapier, Algomo fits seamlessly into existing workflows. It's designed to lower support volumes, increase satisfaction, and improve operational efficiency. Algomo offers a scalable, efficient solution for superior customer engagement and support.
v6: Algomo leverages AI to transform customer service across sectors like e-commerce, travel, and fintech. Its AI agents deliver personalized, informed support by learning from your unique content. Compatible with Shopify, Hubspot, and more, Algomo integrates easily, aiming to reduce support load and enhance customer satisfaction efficiently. It's the streamlined solution for businesses seeking to elevate their customer service experience.","London, United Kingdom","SaaS, Travel, Fintech, Ecommerce startups and scaleups",No funding announced yet,2023,https://www.algomo.com/,Active,https://uk.linkedin.com/company/algomo,UK
Travel2Fit,https://www.eu-startups.com/directory/travel2fit/,Greece,"Travel2Fit is a proposal building and management software designed to help travel professionals create beautiful, content-rich proposals in a matter of minutes.",,Athens,"travel, traveltech, travelproposals, tourismindustry",No funding announced yet,2020,https://www.travel2fit.com/,,,GR
upward.,https://www.eu-startups.com/directory/upward/,Greece,"Upward is a group of passionate people with complementary skills working as a team to enable companies to embrace change, agile thinking. Empowering people to work better, faster and happier. Creating purpose-built evolution programs to create positive and sustainable change. We help companies tackle their most ambitious projects, redefine organizational culture and build new capabilities. Wherever you are on your company journey, we’ll help empower innovation, evolve operations and guide you to build agility for the future. As the software industry evolves, we believe companies will strive to create awesome digital experiences and make most of the new tech. Agile? Kanban? Lean? Wardley Maps? DDD? SAFe? One size does not fit all! We adapt and help you with the frameworks and methods your team needs.",,Thessaloniki,"Information Technology, Internet, Agile",No funding announced yet,2020,https://up-ward.co/,,,GR
ScienceTraining,https://www.eu-startups.com/directory/sciencetraining/,Greece,"An all in one science-based training platform which coaches can evaluate, design, monitoring, analyze, re-adjustment & admin faster their athletes in a fully personalized yet automated way. A SaaS platform designed by coaches and exercise physiologists to make blending strong academic and practical experience.",,Athens,"eSports, Training, Learning",No funding announced yet,2020,http://www.sciencetraining.io,,,GR
Hotelbop,https://www.eu-startups.com/directory/hotelbop/,Greece,"Getaways in Greece's finest hotels at unique prices. How about last-minute getaways in Greece's luxury hotels at the most tempting prices and with an experience included? Hotelbop took care of all of us who want a pleasant and refreshing break from the routine, without much preparation and long distances, a city escape, a small dose of vacation that will brighten our daily lives.",,Athens,"Hospitality, Hotel, Apps",No funding announced yet,2020,https://hotelbop.com,,,GR
Qurio,https://www.eu-startups.com/directory/qurio/,Greece,Qurio is a media technology startup. We are building an engagement management system for small and medium-sized newsrooms that enables them to listen to the information needs of their community by asking questions and receiving feedback.,A rich toolkit of solutions covering each aspect of their audience engagement activities in an innovative and robust way. An automated solution that helps them do more with less. An integrated platform that audience engagement managers can use to focus on their work. Get quality feedback from your audience. Grow trust and revenue.,Athens,audience engagement platform,Between €1-€100K,2019,https://www.getqurio.com/,,,GR
ibnb,https://www.eu-startups.com/directory/ibnb/,Greece,"ibnb is an innovative platform where guests can search for accommodation, businesses or services in tourism, regarding their travel and all WITHOUT any commission. Guests can also contact directly to any accommodation manager, professional or business that interests them, enabling the aforementioned to respond promptly and personally to each request. Addionally, individuals, professionals and businesses have the opportunity to create their own listing and contact directly with the customer, without any commission, but only pay a mothly subscription. In this way, ibnb is the main channel of communication between the client and the accommodation manager, client and professional and of course, client and business.","Ibnb was created by a team of property managers / small hotel owners, listening to the needs of the wider tourism market, both in Greece and the rest of Europe.
Our goal is initially to partially liberalize and independent accommodation of any kind and size, and to orient them towards making direct bookings.
Η ibnb.gr is a search and visibility platform, offering the possibility of direct communication of the interested person / visitor with the property itself, in order to make a reservation for his stay.
It is also innovative because for 1 time one can look for accommodation, businesses and professionals active in the tourism industry and beyond.
Summary of the benefits and services we offer to visitors and listing managers:
For the visitor
– Completely for free use of all its services
- Direct client / accommodation communication
- 0% commission (guarantees the most competitive market price)
- Searching not only for accommodation, but for businesses and professionals who are active in the field of tourism.
- Booking request / availability, benefits and other details of the accommodation
- Ability to critique the accommodation, business or professional they choose or work with
- Ability to request a better price
For the accommodation / business / professional
- 0% commission / unlimited reservations (for accommodations)
- Calendar synchronization (for accommodation)
- Communicate with interested clients through messages from their ibnb account.
- Listing all intended accommodation, business or professional information, such as contact phone number, webpage, social media accounts, links to other platforms, video footage, and 360 photo.
- The accommodation manager, professional or business, has an amazing dashboard management panel through which they can access and edit statistics about their listing.
- Ability to convert the listing into exclusive or elite (by purchasing the corresponding subscription package), placing the accommodation, professional or business at the top of the search results.
- View Listing on ibnb's social media of an entry, at the request of the interested party and then by ibnb if the required conditions are met
- Full management and flexibility in managing payments, fees or any other financial or other transaction, provided that ibnb is not involved throughout the process and it concerns exclusively the administrator and the client.
- Minimum subscription 4,5 euro / month per listing, regardless of number of reservations
Ibnb will soon:
- Provides insurance coverage (cancellations, reimbursements etc.) for both guests and for accommodation, for bookings made via ibnb
- It will apply for all mobile devices.
- It will allow the booking to be confirmed by both parties.
Η ibnb.gr is one of the most promissing digital businesses in the field of tourism, where individuals, professionals and businesses can create their listing, coming to direct communication with the client and indeed WITHOUT absolutely no commission.",Thessaloniki,"vacation rentals, hotels, touristic businesses, comission free",,2019,ibnb.gr,,,GR
Loctio,https://www.eu-startups.com/directory/loctio/,Greece,"Loctio offers location estimation services in a Location as a Service (LaaS) model for IoT devices. The companyâ€™s solution has the ability to provide integral (chip/ module enabled) precise position estimation services to numerous applications while offering unprecedented power efficiency and phenomenal accuracy. The underlying technology uses solely Radio Frequency (RF) and digitalization circuitry for capturing the Global Navigation Satellite System (GNSS) signals and other signals of opportunity (cellular, BLE). The result prolongs the lifespan of IoT device batteries by migrating to the Cloud or Edge the vast majority of power-consuming calculations for reckoning location. Offering on top an advanced GNSS anti-spoofing shield, Loctio enhances its LaaS model with security capabilities that dovetail perfectly with any IoT deployment. This, in turn, makes location estimation flexible, generic, secure, cheaper and most importantly so power streamlined that it can be efficiently used in numerous IoT enabled devices as yet constrained or excluded. Designed to be largely scalable and resilient, it addresses the global GNSS equipment & augmentation services market which is projected to reach approx. $175 Bn by 2029.Loctio foresees a universe of numerous interconnected devices each of them gifted with the charisma to accurately know or provide the means for determining its precise position. For a continuous consistent seamless location detection experience in both indoor and outdoor environments even amid harsh conditions a single technology is not enough thus multiple approaches shall be chained together. For reckoning timely and securely the position with acceptable precision, confidence and integrity apart from GNSS, localization methods and data from other terrestrial sources like but not limited to 5G and IMUs shall be baked in accompanied by advanced Machine Learning, Crowdsourcing-Fingerprinting or Collective Perception. Loctio is willing to render all this sophisticated IP processing throughout it's Cloud and Edge LaaS offering.",,Aegaleo,"Information Technology, Software",Between €100K-€500K,2019,http://www.loctio.com,,,GR
Medinevo,https://www.eu-startups.com/directory/medinevo/,Greece,"Evenor by Medinevo is taking the state-of-the-art in injury prevention and performance monitoring to a new era. It offers personalized 3D visualization, topology, muscle condition, and potential injury index for each individual athlete.
Evenor creates value for the customer as the first product world-wide to prevent sport injuries, based on material science and computational engineering rather than empirical and statistical techniques. At the same time, it’s the first product to give personalized insight about the muscular system of each specific athlete via 3D interactive topology. The combination of the above results in a powerful tool offering real-time, in-game health and performance monitoring founded upon modern bioengineering and biomedical concepts.",,Athens,"Biotechnology, Health Care, Soccer, Sports",No funding announced yet,2019,https://www.medinevo.com/,,,GR
Involvnext,https://www.eu-startups.com/directory/involvnext/,Greece,"Involvnext aims to offer a new way of renting/leasing to customers which promote Sustainable Development, Productivity and most importantly, a more proactive sharing approach regarding Mobility and Production with customers and clients as stakeholder groups. Currently, the company offers only electric vehicles and robotics/tech equipment. Their online system is completely customizable based on the needs of your company. In addition to maximizing your company's potential, their expertise is in accelerating its development while watching your budget.",,Athens,"Finance, Leasing, Rental",No funding announced yet,2019,https://involvnext.com/,,,GR
instacar,https://www.eu-startups.com/directory/instacar-2/,Greece,"instacar is the 1st fully digitized car subscription service in Greece. instacar is the leading car subscription service in Greece founded in january 2018 and officially launched in September of 2019.  We offer our subscribers access to authorized dealership cars with flexible terms and fair prices. 

Join instacar and forget long-term contracts and surprise costs of traditional leasing services. Select your favorite car, drive it for as long as you want and return it at any time.",,Athens,"Automotive, E-Commerce, Internet, Rental",Between €100K-€500K,2019,https://www.instacar.gr/,,,GR
Ideas Forward,https://www.eu-startups.com/directory/ideas-forward/,Greece,"Ideas Forward is a technology venture studio based in Thessaloniki, Greece. We build and back ventures which aim to transform cutting-edge ICT technology into market innovation. Collaborating with organizations large and small, we operate as R&D partners, technology consultants, startup co-founders and co-investors. Our daily work is about building technology and building business models. In our Curiosity Lab we explore applications of new enabling technologies to interesting problems. In our Opportunity Lab we explore applications of new business models to interesting markets. Our technology specialization is on Internet of Things, Distributed Ledgers, large-scale data analytics and cloud infrastructures. Our priority markets are sustainability, mobility and health.",,Thessaloniki,"Angel Investment, Big Data, Blockchain, Cloud Data Services",No funding announced yet,2019,https://ideasforward.com,,,GR
HotelCrux,https://www.eu-startups.com/directory/hotelcrux/,Greece,"Hotel Crux - Cloud-Based Property Management System Designed for the unique needs of your property Hotel owners are busy people who wear many hats while providing quality service with a smile. We help you deliver on that promise with efficiency and ease of use. We understand the hospitality business: Our property management software allowing you spend more quality time with your guests, while we take care of distribution and room management. Hotel Crux is designed to maximize revenue per room with automatic, flexible updates of allotments. We have built the system with the unique needs of hospitality in mind, Hotel Crux also deliver a great personal experience for your guests. With minimum staff training and administrative time. Using Hotel Crux, you will: Save time managing your property so you can spend more time helping your guests Maximize room booking with the ability to schedule both days and nights sales Automate the distribution of your rooms to online travel agencies.",,Athens,"Enterprise Software, Hospitality, SaaS, Software",No funding announced yet,2019,https://hotelcrux.com/,,,GR
Guest Like Local,https://www.eu-startups.com/directory/guest-like-local/,Greece,"GuestLikeLocal provides a commission-based marketplace platform for hotels and private hosts to earn extra income by monetising their personal recommendations (local products/services/experiences) to their guests while supporting sustainable options to guests. With Guest Like Local you create a shop in minutes and monetize the recommendations you typically provide to guests, up-sell room upgrades and hotel facilities such as the spa and cross-sell local products, services and experiences.

Increase key hotel performance indicators such as RevPaR, TRevPaR and actively enhance your hotel guests in-destination experience before, during and after their stay. Promote sustainable products, services and experiences, reduce the carbon footprint of your hotel guests holidays while supporting the local economy.",,Athens,"Hospitality, Hotel, Marketplace, Tourism",No funding announced yet,2019,https://guestlikelocal.com,,,GR
Grivalia,https://www.eu-startups.com/directory/grivalia/,Greece,"Grivalia is an exceptional real estate investment, strategy and asset management company. The team combines unique expertise and hands-on experience in real estate: Different asset classes including offices, retail, logistics, hospitality, and residential. Our mission is to create value for our stakeholders by investing in prime Greek real estate and actively managing funds and portfolios, with integrity, professionalism and innovation.",,Marmari,"Finance, Real Estate, Real Estate Investment",No funding announced yet,2019,https://www.grivalia.com,,,GR
Greek Fintech Cluster,https://www.eu-startups.com/directory/greek-fintech-cluster/,Greece,"Greek Fintech Cluster has been the cumulative outcome following a series of successful collaborations among the stakeholders and open innovation actions shaping the fintech ecosystem in Greece. Key organizations have joined forces to accelerate fintech! Founded in September 2019, Greek Fintech Cluster already consists of 12 members. Eight SMEs, four research organizations (IOBE, Regional Development Institute, Academy of Entrepreneurship & Hellenic Blockchain Hub) have signed the relevant Memorandum of Understanding (MoU), followed by large enterprises and financial institutions to be involved in the next phase. We also aim to welcome onboard an ecosystem of 600+ startups and development teams we have supported through hackathons, sandbox platforms and acceleration programs. Along with all partners and stakeholders of the Greek Fintech Cluster we will join forces with an extroverted orientation in order to develop innovative services and digital products for financial transactions, while facilitating the ecosystem.",,Athens,"Financial Services, FinTech, IT Services, IT Consulting",No funding announced yet,2019,http://fintech.net.gr/,,,GR
GFN Advisors,https://www.eu-startups.com/directory/gfn-advisors/,Greece,"We are a market intelligence agency located in Athens, Greece with focus on EU markets. Our aim is to help brands gain deep market knowledge and competitive intelligence, by introducing digital and advanced analytics! We bring new insights that brands can immediately understand, analyse and make better business decisions. Market & Competitive Intelligence for EU regions. Advisory services in new technologies and their applications.",,Athens,"Consulting Agency, Market Intelligence, Competitive Intelligence",No funding announced yet,2019,http://www.gfnadvisors.gr/,,,GR
PCNano Materials,https://www.eu-startups.com/directory/pcnano-materials/,Greece,"Photo-Catalytic Nano Materials” ΙΚΕ is a spin-off company of the Foundation for Research and Technology Hellas (FORTH) based in Heraklion, Crete. Designed to leverage the research results of the Institute of Electronic Structure and Laser, and in particular a series of patents on innovative photocatalytic (PC) nano-materials that degrade gaseous and liquid pollutants, purify waste, disrupt polluting and toxic odors and degrade pathogenic organisms. The company is set to produce novel high-performance photocatalytic materials operating under the influence of solar and/or artificial (indoor) lighting, proved most effective both, on improving indoor/outdoor air quality (Indoor lecture treaters/meeting Halls, Hotels, Convention Centers, Schools, Universities, etc.) and on the disinfection of Bacteria, Viruses, Phages, etc at health-sensitive areas (Sewage treatment plants, Health Centers, Hospitals, Restaurants, Retirement Homes, etc.) At present, a range of eco-friendly innovative PC materials have been developed tailor-made for various applications. Extensive tests by independent National and International bodies have shown enhanced de-pollution functionalities and strong disinfection properties.",,Heraklion,"Advanced Materials, Manufacturing, Nanotechnology, Waste Management",No funding announced yet,2019,https://pcnmaterials.com/,,,GR
Purisys,https://www.eu-startups.com/directory/purisys/,Greece,"Purisys offers a broad lineup of manufacturing and personnel assets for the development, manufacture, and support of pharmaceutical APIs and other chemical synthesis projects. Their flagship innovation center and manufacturing facility in Athens, GA (17,000 sq. ft.) offer decades of experience in complex high-barrier custom synthetic chemistry and manufacture of pharmaceutical APIs as well as comprehensive controlled substance expertise.",,Athens,"Information Technology, Manufacturing",No funding announced yet,2019,https://purisys.com/,,,GR
DoctorsHello,https://www.eu-startups.com/directory/doctorshello/,Greece,"DoctorsHello is a peer-to-peer ecosystem, which provides innovative telemedicine services developed to support real-world healthcare based on real-time distributed data. Durus Pro is an innovative scalable telemedicine node available on a dedicated tablet (Samsung - Galaxy Tab Active Pro). Durus Pro supports a PPG method for measuring and monitoring Heart rate, Heart Rate Variability markers, SPO2, and enables a connection Gateway based on BLEÂ® technology to connect and measure the temperature, blood pressure and other vital signs via well-established external devices. ATLAS is the backbone platform of an innovative SaaS that integrates effectively all the required modules supporting real-world Telemedicine Services. It has been developed as a middleware backbone to bring Biosignal Devices data, EHR data, third-party structures (via APIs, HL7 integration etc.) into one place.",,Patra,"Health Care, Product, Service",No funding announced yet,2019,https://doctorshello.com/,,,GR
