name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
Binderr,https://www.eu-startups.com/directory/binderr/,Malta,"The ultimate finance app - Binderr is building the next breakthrough by setting your business up for success. - Open a business account in minutes - Spend less time on payroll - Smart invoicing - Connects with all your financial tools - Automatic categorisation of expenses - Tax returns generated for you Giving businesses and accountants a next-generation finance experience. In 2020, we set out on a mission to transform Malta’s corporate landscape, starting with the way businesses go about handling daily routine tasks. So many hours are lost on repetitive manual admin, often with high risk of error and a lack of clarity. With our world's ever-growing digital landscape, the very organisations that handle the world’s corporate administration have been cast aside with mainly ineffective, complex and non-localised solutions that fail to meet the needs of 21st century businesses.",,Sliema,"Finance, FinTech, SaaS",Between €2.5 million-5 million,2020,https://www.binderr.com,,,MT
Woowbe,https://www.eu-startups.com/directory/woowbe/,Malta,"Woowbe is a marketing data-driven platform for card-linked offers with applications for card issuers, merchants/brands, and users. It is an innovative app designed to enjoy a frictionless experience with rewards and a unique marketing data-driven platform for CLO (Card linked offers) with multiple functionalities. Applications for Card Issuers, Merchants/Brands, and users.",,Sliema,"Fintech, Internet, Marketing",No funding announced yet,2020,https://www.woowbe.com/,,,MT
Trottr,https://www.eu-startups.com/directory/trottr/,Malta,"""Trotteo is a new start-up poised to innovate the way travellers access all the necessary information throughout their trips. Our vision is to save travellers’ time and assist towards a smooth and carefree journey. 
 
 Trotteo allows travellers to choose a paid subscription (per trip vs yearly unlimited trips) that best suits their needs, including a free tier that is limited in functionality. 
 
 Trotteo will additionally fuel growth by offering data as a service for travel providers to promote their services and present exclusive discounted prices through highly targeted advertising.
 
 We have an ambitious roadmap to create the leading itinerary and on-the-go travel information management app.""",,Valletta,"traveltech, rental, platform",Between €1-€100K,2020,https://www.trotteo.com,,,MT
Ecopence,https://www.eu-startups.com/directory/ecopence-your-earthly-partner/,Malta,"We are a new Eco-Friendly digital brand offering a lot of innovative solutions all aimed towards creating more respect for our planet by reducing waste, pollution and increasing energy efficiency. We have several ideas and campaigns planned which we will be launching periodically to interact with different markets and users all aimed at increasing efficiency while reducing the impact on our planet.","All our members will be kept up to date with latest ideas and technologies they can use in their lives in an easy and affordable way. These simple changes will keep piling up driving a new trend with respect of our planet being on the top of everyone's agenda. Besides all members will be rewarded with many loyalties for supporting and investing in Earth friendly products, services, ideas and solutions. All this will go hand in hand with our mission to raise awareness and bring all relative information to market in an easy, efficient, doable and rewarding all those who take this route in the process.
Our services to industry will be providing several powerful tools which will give a new edge to all registered merchants and businesses. Apart from our branding we offer Eco-grading, which is our quick and efficient way to help businesses establish a performance level relative to their carbon footprint. Along with this comes our free consultancy where we propose ideas that not only reduce the impact on the environment but also costs and time. We then offer our free online shop integrations as well as a dedicated newsfeed on the topic. Finally, we will power each merchant with a relative and direct digital marketing solution through a loyalty program. Being digital this will decrease carbon footprint and go directly to customer acquisition and retention which means all advertising costs will be relative to sale conversion. Apart from the benefit this will bring to all our member users, who will have an incentive to choose these Earth friendly products and services, we aim at creating more demands for such products through our efforts. This would immediately convert to a change and this will be part of our mission accomplished.
We are investing all our time and effort to drive this concept and reach out to all people out there to join our cause. No matter how small or big your influence we can help you make sound changes to reduce costs and gain more respect for our planet. Be part of the change, join us today for this fantastic journey!",Swieqi,#saveourplanet #environmentalconsultant #sustainability #reducewaste,,2020,www.ecopence.com,,,MT
Ahex,https://www.eu-startups.com/directory/ahex/,Malta,"AHEX strives to enrich people's experiences and satisfaction at work by redirecting organizations' focus onto the essential values of leadership and integrity, leading to an improvement in dedication, loyalty, and output.
This will be achieved by offering a number of services, amongst them: Consultancy, Data Solutions, Accreditations, Institute, Experience and Software.",,Malta,"Software, Human Resources, HR",No funding announced yet,2020,https://ahex.eu,,,MT
Good Grants,https://www.eu-startups.com/directory/good-grants/,Malta,"Empowering grantmakers to manage applications online, make great funding decisions and power positive results in society.",,Naxxar,"Grants, SaaS, Software",No funding announced yet,2020,https://www.goodgrants.com,,,MT
"Gampeon, Inc.",https://www.eu-startups.com/directory/gampeon-inc/,Malta,Gampeon.com - Redefining the way we play and share gaming! Creating an interconnected Gaming Network. We are passionate gamers who bring the gaming community together in an all-encompassing social Media Gaming Platform.,"Gampeon.com - Redefining the way we play and share gaming! Creating an interconnected Gaming Network. We are passionate gamers who bring the gaming community together in an all-encompassing social Media Gaming Platform.
We make it possible that gamers from all over the world come together to play, compete, and share all their favorite gaming moments. Create their own clans with our clan designer and compete together with their dream teams in tournaments and play placement matches against other clans in our ladder system. Game Publishers, influencers, and content creators can customize their presence on our website and can integrate their own merch store into our Marketplace. We have integrated analytic tools to help influencers and content creators analyze their performance and gamers to improve their gameplay. 
Check out all our features here: https://about.gampeon.com/gampeon/","Sliema, Malta",Gaming,Between €100K-€500K,2020,https://about.gampeon.com/gampeon/,,,MT
SORGÌI,https://www.eu-startups.com/directory/sorgi/,Malta,"With structurally simple solutions and site-specific designs. SORĠI turns construction waste into interactive outdoor furniture for public spaces. Providing practical solutions for the alternative use of the sheer amount of discarded materials that keep accumulating on the island (Malta) while promoting circularity and raising awareness on our architectural heritage within a larger audience. The unique art installations function as a city branding tool, that has the capacity to turn unknown places into colorful destinations.",,Malta,"Furniture, construction, Materials",Between €100K-€500K,2020,https://www.sorgi.mt/,,,MT
WhatVacancy,https://www.eu-startups.com/directory/whatvacancy/,Malta,"Find Perfect Jobs through our AI-Powered Job Matching Platform.

Browse through our jobs or get approached automatically by employers when there is a potential match! And the good news is whatever way you choose, you are doing it anonymous without sharing private details.","Find Perfect Jobs through our AI-Powered Job Matching Platform.
Browse through our jobs or get approached automatically by employers when there is a potential match! 
And the good news is whatever way you choose, you are doing it anonymous without sharing private details. This means you can freely job hunt (or get hunted) in your privacy.
Finally, employers will be able to harness the power toolkit of a recruitment agency to source employees from a skill set pool that matches their requirements.",Malta,"jobmatching, onlinerecruitment, digitalhr, humanresources",,2020,https://www.whatvacancy.com,,,MT
Mega Store,https://www.eu-startups.com/directory/mega-store/,Malta,"Mega Store is a online store based in Naxxar, Malta. It was founded by a team of professionals committed to providing first-rate customer service to online shoppers. The company also offers delivery services.",,Naxxar,"E-Commerce, Online Shop, Delivery Services, Technology",No funding announced yet,2020,http://www.megastore.com.mt/,,,MT
MyMama,https://www.eu-startups.com/directory/mymama/,Malta,MyMama is a pregnancy and parenthood platform for growing families.,"MyMama is a one-stop-shop where growing families can find easily-accessible advice and expert-delivered information via the services, content and courses offered. A multi-disciplinary team of experts ensures parents and caregivers are given the support they need whenever and wherever they need it - our services and courses are available online, at our hub or at the client's home, in a group or one-to-one setting.",Naxxar,"education, healthcare, family, community",Between €1-€100K,2020,https://www.mymama.mt,,,MT
NVELIO,https://www.eu-startups.com/directory/nvelio/,Malta,"NVELIO is an innovative Payment Service Provider (PSP) and a EcoSystem Designer offering rock bottom rates to high volume merchants (igaming, aviation, sports) to complete suite of client management systems including specialized Debit Cards, specific finance solutions, global activated POSs and wallets.","NVELIO is a Payment Service Provider (PSP) and a EcoSystem Designer. Powered by synergy of business people and fintech gurus, NVELIO is able to provide unique payment and monetization solutions to corporations and entities focused on expanding their market share through enhanced customer experience.
NVELIO is committed to change the colour of fintech by introducing minimalistic processes in onboarding, payments and pushing paperless operations. NVELIO has several strong fintech partners to be able to offer Debit Cards, Corporate and Specialized Cards, Wallets, ECommerce, Global POS, IBANs and Smart iGaming Gateways.
NVELIO is owner of the brands NV and SkyShops, the latter being a radical innovative suite of traveler experience app, focused on generating client specific demand and lowering per-passenger-costs for airlines and airports.",Lija,"Green, Innovative, Payments, EcoSystems",No funding announced yet,2020,nvelio.com,,,MT
Eyas Gaming,https://www.eu-startups.com/directory/eyas-gaming/,Malta,"Eyas Gaming is a new venture from gambling industry veterans Joe Saumarez Smith, Michael Brady and Adam Joseph. Eyas Gaming will initially launch into the German and UK markets, offering market leading slots-led sites with content from all the top providers, including the best arcade slots familiar to land-based customers. Eyas Gaming is backed by the Gauselmann Group, Germany’s leading land based slots manufacturer and arcade operator.",,Zebbug,"Casino, Consulting, Gambling, Gaming",No funding announced yet,2020,https://www.eyasgaming.com,,,MT
Fyorin,https://www.eu-startups.com/directory/fyorin/,Malta,Fyorin is a payments operations platform that allows digital businesses to transact across the globe immediately and seamlessly through a unified network of financial institutions and service providers. Fyorin solves two big problems: 1) Fyorin saves time and simplifies operations by enabling businesses to make transactions globally without having to engage multiple financial service providers separately 2) Fyorin unifies global finances and transaction data into a single system for ultra fast and painless reporting and accounting. Today finance teams have to interact with several financial providers that do not interact with one another.,,Birkirkara,"Financial Services, FinTech, Internet",Between €500K-€ 1 million,2019,http://www.fyorin.com,,,MT
Odds Scanner,https://www.eu-startups.com/directory/odds-scanner/,Malta,"Odds Scanner was founded in 2019 as Costa Media by three Portuguese entrepreneurs with decades of combined experience in marketing and iGaming. The company's focus is to create unique player acquisition and engagement channels that bring long-term results for our partners. Combining our expertise in media buying, PPC, SEO, content and technology, Odds Scanner has become a global company and one of the fastest-growing iGaming marketing brands in Brazil. Targeting primarily Portuguese, Spanish and English speaking markets, Odds Scanner aims to become a leading company globally, bringing acquisition and retention solutions to our partners through technology and engaging content.",,Qormi,"Advertising, Marketing",Between €500K-€ 1 million,2019,https://oddsscanner.com/corporate,,,MT
SEKAI Digital Twins Ltd,https://www.eu-startups.com/directory/sekai-digital-twins-ltd/,Malta,"SEKAI is a new generation start-up. Driven by the idea of using non-traditional technology to solve some of the industries most difficult challenges in new ways. We have no limits and see opportunities where barriers have stood in the past. We see industrial metaverse and digital twins,  as the way forward to unravel the full potential of existing organizations, their data and their assets by building them into a single consistent real-time reflection of their business. SEKAI was born out of a need to help engineers through better engineering. Data is a key ingredient in most modern engineering jobs, as a result of poor data quality most engineerings spend an exorbitant amount of time trying to asses the trustworthiness of this data. Being engineers ourselves, we want to fix this.",,Birkirkara,"Digital Transformation, Neural Networks, Manufacturing",Between €500K-€ 1 million,2019,https://sekai.io,,,MT
Ninjamoba,https://www.eu-startups.com/directory/ninjamoba/,Malta,"Ninjamoba revolutionizes the healthcare industry by providing a customizable and accessible conversational AI platform. We have a unique business model that shares profits from data aggregation with institutions and infrastructure partners. We create conversational AI for social impact in education, the environment, and health. As part of our development effort, TRL7 NLP tool set is available for FAQ bots.",,Msida,"Software Development, Healthtech, Medtech, Edtech",Between €100K-€500K,2019,https://ninjamoba.com/,,,MT
Greenroads,https://www.eu-startups.com/directory/greenroads/,Malta,"Greenroads offers a solution to boost traffic safety and infrastructure improvements through video analysis. Leveraging video footage from drones or standard  cameras detailed insights on traffic flows and road user behaviours are extracted. Key features include traffic reports, multicamera tracking, mode recognition, heatmap generation, trajectories, origin destination matrixes and heatmaps","Greenroads works on solutions that make transportation infrastructure smarter, safer, and more sustainable. Our mission is to help cities make better decisions about how to allocate resources and plan for the future of smart cities.
Greenroads has developed a state-of-the-art AI platform that can be used to gather meaningful information from internet-connected cameras and footage captured by drones, giving urban planners and authorities access to new data sources with which to take data-driven decisions. Our vision is for our cloud based and privacy preserving data pipeline to become the backbone for the collection and processing of mobility data around the world.
Our software can automatically handle all types of mobility and has a special focus on active mobility such as the safety of pedestrians and cyclists. It is already being used in Europe to understand the movement of vehicles and pedestrians, identify congestion, and measure the impact of transportation network upgrades and policies. We are planning to expand to the MENA and North American markets in the near future.
Working together with leading academics in the field, we are presently in the process of extending our data pipeline to allow for predictive and rerouting analysis in case of disturbances to the infrastructure, such as road closures or sudden increases in traffic influx.
We seek to grow both vertically, providing a solution that seamlessly connects infrastructure to smart vehicles to help reach zero road deaths, and horizontally, applying our technologies to specific markets such as security of controlled-access areas or monitoring of smart parks.
Greenroads has been highly successful in attracting competitive European Union grant funding. This has helped us bootstrap our start-up and finish our MVP. The resulting product is being made commercially available to prospective clients internationally.
The European Commission has recently labelled Greenroads as a ‘key innovator’ on its Innovation Radar. We won best pitch in the EIT’s Urban Mobility Investment Readiness Accelerator Programme, and in 2023 won both Startup of the Year and Green Transport Initiative awards from the Malta Chamber of SMEs. The company is raising its first round of capital and is one of the portfolio companies of the European Institute of Innovation & Technology (EIT).",Msida,"Smart City, Drones, Computer Vision",Between €500K-€ 1 million,2019,Greenroads.ai,Active,,MT
Netumo,https://www.eu-startups.com/directory/netumo/,Malta,"Netumo is at its core a 24x7 Website Uptime monitor with Domain Tracking, so it can let you know when your site is down and back up as well as let you know when your domain is about to expire. You can get notified through email, SMS, Slack, Microsoft Teams, or Twitter.",,Malta,"Information Technology, Internet, Software",No funding announced yet,2019,https://www.netumo.com/,,,MT
PlayCrowd,https://www.eu-startups.com/directory/playcrowd/,Malta,"Massively Multiplayer World. Only Cash Prizes. Free to Play
Interact with the real world,
compete against others and hunt
for clues to find the cash prizes!
No vouchers and no
in-app purchases. Use your
skill to get to the cash first!
Share the app with friends,
earn credits and play for free.
But always play to win cash!",,Valletta,"mobile hunt treasure, earn cash, mobile game",Between €1-€100K,2019,https://getplaycrowd.com/,,,MT
Costa Media,https://www.eu-startups.com/directory/costa-media/,Malta,"Costa Media is a company that offers performance-based marketing solutions to other companies, via their expertise in traffic generation, user engagement and conversions. They focus on bringing more visibility and high-quality impressions to brands and online stores.The startup is based in Qormi, Malta.",,Qormi,"Advertising, Marketing, digital marketing",Between €500K-€ 1 million,2019,costamedia.net/,,,MT
Colibra,https://www.eu-startups.com/directory/colibra-2/,Malta,Colibra is a free mobile app that pays you money when your flight gets cancelled or delayed by 1 hour or more. Colibra does this by taking the risk itself and redistribute potentially eligible claims upfront to all customers who had a delayed or cancelled flight without asking for a pay from them. Register before take-off and get compensated in 24 hours after landing with a 1+ hour delay.,,Birkirkara,"Travel, Tourism, Aerospace",Between €1 million-€ 2.5 million,2019,https://colibra.io/,,,MT
BrainTrip,https://www.eu-startups.com/directory/braintrip/,Malta,"BrainTrip Cognitive Index (BCI) - a scalable, neurological tool to measure mental function","BrainTrip has developed an algorithm that detects mental impairment, such as dementia. This electroencephalogram (EEG) based algorithm is used in elderly care facilities as a screening tool, takes a matter of minutes and is completely non-invasive. Medical dementia workups are expensive and invasive, so BrainTrip helps determine whether such procedures are worthwhile, benefitting patients and physicians.",Malta,"HealthTech, Mental Health, Diagnosis",No funding announced yet,2019,https://www.braintrip.net/,,,MT
Tryvium,https://www.eu-startups.com/directory/tryvium/,Malta,"Tryvium is a modern platform for booking hotels, apartments, B&B, and other accommodations incorporating blockchain along with smart contract systems to deliver real-world solutions to industry challenges. Using Tryvium infrastructure, users can purchase tokens to make transactions and make reservations at the platform.",,St. Julian,"Travel, Blockchain, Hospitality",No funding announced yet,2018,https://www.tryvium.io/,,,MT
Miryadi Caregiver,https://www.eu-startups.com/directory/miryadi-caregiver/,Malta,"Miryadi is a company founded with the goal of connecti people, families and workers giving them services based on mutual collaboration. Our services are mostly Caregiver, Tutor online, Baby sitter, pet sitter or dog sitter. and more.",,Triq Hal Luqa,"Caregiver,Tutor online, Baby sitter, dog sitter, pet sitter",,2018,https://miryadi.com/,,,MT
Sendee App Ltd.,https://www.eu-startups.com/directory/sendee-app-ltd/,Malta,"SendeeApp is the new generation of digital smart business cards. Its revolutionary UI approach ensures a unique user experience and flexible contact data exchange putting SendeeApp ahead of its competitors. The app works together with generally accepted phonebooks, thus there is no need for any other settings or devices for compatibility.
Our mission is to create a new, lovable “tradition” of digital contact information exchange for people, with our redefined solutions for the digital formal language for both every day and business situations.",,"Valletta, Malta","Digital business card, smart business card, contact exchange",Between €100K-€500K,2018,www.SendeeApp.com,,,MT
Stobox,https://www.eu-startups.com/directory/stobox/,Malta,"Currently, small and medium enterprises are limited to attracting investment from big institutional investors. There aren`t many such big investors, which puts businesses in a disadvantaged position in negotiations and allows investors to demand high equity stake.

STOBOX gives businesses access to a worldwide community of retail and private accredited investors. Modern investors are 25-45 year-old people who don`t trust traditional financial institutions and are looking for double-digit returns. They are digital natives and want to invest in digital assets with a swipe of a screen.","STOBOX provides a full range of services for issuing nex generation digital security on a distributed ledger, including legal structuring, technical setup, preparation of marketing materials and organization of a fundraising campaign. The offering of digital securities is conducted in complete compliance with EU financial regulation.
You can determine yourself what equity stake you want to give away and what returns you are ready to offer.
Get access to a global pool of capital to expand your business!",Valletta,"FinTech, Blockchain, Cryptocurrency, Stobox, Malta, Valletta",,2018,https://www.stobox.io,,,MT
Tokenomica,https://www.eu-startups.com/directory/tokenomica/,Malta,"Tokenomica is the new wave in finance where you can create, buy, sell, and trade digital assets using the best elements of traditional financial markets and technology.","Marketplace: Buy and Sell
Digital Assets Exchange (VFA licensed);
Trade digital assets and fiat currencies with ease, confidence, and transparency;
Eliminate the middleman using blockchain technology: your funds are in your wallet, GDPR compliant KYC built-in.
Security tokens Exchange (MiFID Cat. 3 licensed)
Bridge the gap between existing digital assets and securities: simple, secure and transparent operations combined with investor protection, compliance, brokerage, and custody;
Get started with investing in compliant high quality and approved digital assets.",San Ġwann,"Fintech, Marketplace, Digital Assets, Cryptocurrency, Tokens, Tokenomica, Malta",,2018,https://tokenomica.com,,,MT
Solfy,https://www.eu-startups.com/directory/solfy/,Malta,"Solfy is a Fintech startup which builds a unique international ecosystem of banks, merchants and customers where banks provide loans to customers, customers make purchases using Solfy mobile app and credit cards backed by free loans to be repaid in fixed monthly instalments, merchants finance the loan interest.
 
Solfy helps all participants of the scheme to solve major problems: for banks to sell more credit products with less risk, to get more clients and increase the volume of retail transactions; for merchants to increase sales and customer loyalty; for customers to have a privilege of free loans for happy shopping.",,San Ġwann,"FinTech, Banking, Loans, Solfy, Malta",,2018,https://solfy.com/,,,MT
EZ365,https://www.eu-startups.com/directory/ez365/,Malta,"EZ365 is a digital ecosystem comprised of three integrated platforms: EZ Win, a blockchain-based digital asset casino, EZ Exchange, a digital asset exchange; and EZ Academy, a blockchain/cryptocurrency educational platform for users.The EZ365 experience is simple, user-friendly and fun, so you can easily play, trade and learn with digital assets. 

The real magic of EZ365 ecosystem is in combining EZ Exchange, a digital currency exchange that is simple, intuitive, fully-supported and fiat-enabled (with credit card), with EZ Win, a digital currency casino.  The latter offers the same exceptional user experience and support, and the same fiat and credit card integration. The end result is something that is truly special and unique to the industry.",,Valetta,"Casino, Gamification, edTech, cryptocurrency, Blockchain, EZ365",No funding announced yet,2018,https://www.ez365.io,,,MT
Founders Bank,https://www.eu-startups.com/directory/founders-bank/,Malta,"The Founders Bank project is a corporate challenger bank servicing the tech industry, including blockchain and other emerging technologies, aiming to provide banking services on a world class technology platform with a strong emphasis on customer experience and AML/KYC. ​The Founders Bank project is currently under a licensing process ​to obtain an EU banking license from the Malta Financial Services Authority. It will ​offer its services throughout Europe and beyond.",,Valetta,"FinTech, Banking, Blockchain, Founders Bank, Valetta, Malta",,2018,https://www.founders.money,,,MT
Mobilt,https://www.eu-startups.com/directory/mobilt/,Malta,"Mobilt is a software solutions company, specializing in the development of unique, innovative mobile, desktop and app solutions, as well as UX, design, and additional support services. It specializes in the fields of online gambling, sports betting, casino, and mobile apps.",,Sliema,"Information Technology, Software, Software Engineering",No funding announced yet,2018,https://www.mobilt.io/,,,MT
Mandala Exchange,https://www.eu-startups.com/directory/mandala-exchange/,Malta,"Mandala Exchange is a cryptocurrency trading platform where you can buy digital assets like Bitcoin and Ethereum. It is based in Valletta, Malta.",,Valletta,"Blockchain, Cryptocurrency, Financial Exchanges, FinTech",No funding announced yet,2018,mandalaex.com/,,,MT
Jubilee Ace,https://www.eu-startups.com/directory/jubilee-ace/,Malta,"Jubilee Ace Limited is a startup based in Valletta,Malta.The company is arbitrage centric and focuses on maximizing yield with minimum risk.  It offers risk free fintech arbitrage technology. ​It was founded in 2018.",,Valletta,"Fintech, Arbitrage Technology, Risk Management",No funding announced yet,2018,jubileeace.com/,,,MT
EZ Exchange,https://www.eu-startups.com/directory/ez-exchange/,Malta,"EZ Exchange is a trading platform for digital assets. The company is based in Valletta, Malta. It was found in Jan 2018.",,Valletta,"Blockchain, Cryptocurrency, FinTech",No funding announced yet,2018,www.ezexchange.com,,,MT
Efforce,https://www.eu-startups.com/directory/efforce-2/,Malta,"Efforce is a company based in Valletta, Malta. They offer a revolutionary platform with the aim to increase energy efficiency by permitting everyone to participate and benefit from global energy efficiency projects. The company was founded in 2018",,Valletta,"Energy, Sustainability, Innovation",No funding announced yet,2018,efforce.io,,,MT
Cryptic Legends,https://www.eu-startups.com/directory/cryptic-legends/,Malta,"Based in Malta, EU, Cryptic Legends Limited is a game studio that builds original squad management game with strategic elements, automatic turn-based battles and player to player trading.  All heroes are stored on the blockchain. You can either trade them with other players or sell them for crypto currency.",,Valletta,"Blockchain, Gaming, Software",No funding announced yet,2018,http://crypticlegends.co/,,,MT
Coinweb,https://www.eu-startups.com/directory/coinweb/,Malta,Coinweb provide easy to use names for blockchain. Its unique platform connects existing blockchains in parallel so dApps can offer more features with greater reliability and vast scale. The powerful platform helps businesses to bring the benefits of blockchain to their customers.,,San Gwann,"Blockchain, Cryptocurrency, Internet",No funding announced yet,2018,https://coinweb.io/,,,MT
CIVIQUO,https://www.eu-startups.com/directory/civiquo-2/,Malta,"CiviQuo is the world’s first and only Investment Migration Platform. It makes it easy to find the next residence or citizenship destination, by bringing together the largest selection of residence and citizenship programs, and an international network of immigration service providers. Its mission is to make the several residence and citizenship by investment programs, including start-up visas, entrepreneur visas, and business relocation programs more accessible.",,Sliema,"Digital Marketing, E-Commerce Platforms, Marketing",Between €1 million-€ 2.5 million,2018,https://www.civiquo.com/,,,MT
TENCOINS,https://www.eu-startups.com/directory/tencoins/,Malta,"Our team and our time are our most important assets. We’ve researched and used the best practices of remote work called Remote-first. We combine remote workers with office-based workers without prejudicing the workflow.

Our business processes are created in a way to maintain constant and successful communication without losing context. Regardless of whether we are in the same space or in different parts of the world, we are always on the same wavelength. We prefer simple, asynchronous communication and have long stopped abusing conference calls. This allowed us to free time for actual work and important tasks.

We are experts at assembling distributed teams of software developers and remain flexible even in times of hardship. COVID-19 proved once more that our strategy was the right one and we didn’t notice any significant changes in work processes even during the most severe lockdown measures.",,Naxxar,"remote workers, communication, conference calls. software developers",No funding announced yet,2018,https://tencoins.org/,,,MT
Cannapharm Technologies Malta,https://www.eu-startups.com/directory/cannapharm-technologies-malta-ltd/,Malta,"Cannapharm Technologies Malta (CPTM) is a young and ambitious company, led by a dynamic team, combining years of experience in the Cannabinoid, Agriculture, Pharmaceutical and R&D sectors. Founded in 2018, CPTM is first Malta born and based Medical Cannabis business.",,Valletta,"Alternative Medicine, Cannabis, Dietary Supplements, Pharmaceutical",No funding announced yet,2018,https://www.cptm.com.mt/,,,MT
VAIOT,https://www.eu-startups.com/directory/vaiot-2/,Malta,"VAIOT is combining AI & Blockchain to develop IVAs – Intelligent Virtual Assistants, for both consumers and businesses. VAIOT offers a portfolio of blockchain-based AI Assistants for businesses and consumers to provide automated services and transactions. Easier, cheaper, and faster.",,Mosta,"Blockchain, AI, Intelligent Virtual Assistants, consumers, automated services",Between €5 million-€10 million,2018,https://vaiot.ai/#/,,,MT
VegaWallet,https://www.eu-startups.com/directory/vegawallet/,Malta,"VegaWallet is a cryptocurrency platform that provides real-world applications for blockchain-based payment systems. VegaWallet is a cryptocurrency platform that provides real-world applications for blockchain-based payment systems. The company's products and services will cover people's journey into cryptocurrency every step of the way. It makes it easy to buy and trade, give a safe place to store it, then provide options for spending it the way people want. The company makes it easy to run a business with a blockchain-based payment system. Back office options like business metrics, payroll, and a rewards and loyalty program are all bundled into the full system. It also provides traditional payment processing through a partnership with NAB and Pays anywhere.",,Valletta,"cryptocurrency platform, real-world applications, blockchain-based",No funding announced yet,2018,https://www.vegawallet.com/,,,MT
Autonomous Worlds,https://www.eu-startups.com/directory/autonomous-worlds-ltd/,Malta,"Autonomous Worlds offers distributed application technology, expertise as well as technology. The, company also offers solutions to scalability issues so as to make it possible for multiple gaming with multiple players. They also offer bespoke software design services as noted in their two websites autonomousworlds.com/, and xaya.io.",,San Gwann,"Blockchain, software design, technology, gaming",No funding announced yet,2018,autonomousworlds.com,,,MT
WOM Token,https://www.eu-startups.com/directory/wom-token/,Malta,"WOM is building a blockchain-based Protocol that gives brands, content creators, publishers, and social networks a way to monetize word-of-mouth recommendations on any app or platform. WOM does this without anyone central party exclusively profiting from the collective value created. The WOM Protocol is a brand new user-generated marketing channel that leverages the most effective form of marketing: honest word-of-mouth recommendations. Offer your customers rewards for recommending your products",,Sliema,"blockchain-based, platform, user-generated marketing",No funding announced yet,2018,https://womprotocol.io/,,,MT
Efforce,https://www.eu-startups.com/directory/efforce/,Malta,EFFORCE is the first blockchain-based platform which allows anyone to access tokenized energy savings worldwide.,"Efforce is a blockchain-based energy-saving platform. Their mission is to decentralize the energy efficiency industry, by allowing contributors to benefit from the energy savings generated by energy efficiency projects all over the world. In this way, through EFFORCE, energy savings are ‘tokenized’ and can be used by everyone. The startup’s co-founders include Steve Wozniak, a Silicon Valley ‘icon’ who helped shape the computing industry with his design of Apple’s first line of products.",Valletta,"Blockchain, Energy Saving, Exchange",No funding announced yet,2018,https://efforce.io/,,,MT
Colibra,https://www.eu-startups.com/directory/colibra/,Malta,"Colibra is a free mobile app that pays you money when your flight gets cancelled or delayed by 1 hour or more! Any delay reason (weather, strikes, etc), Еasy-Peasy (no claims or lawyers), Payout in just 24 hours after landing!","Founded in 2018, Colibra gives users compensation for every 1 hour of flight delay – a service that’s further in demand due the recent pandemic-driven travel disruptions. Payouts are processed 24 hours after landing, and are valid for any reason, including weather or strikes. This startup is also one of many that takes advantage of the strategic location of Malta, with one HQ on the island, and other offices worldwide, including in Sofia, Bulgaria.",Malta,"FinTech, Flights Compensation, TravelTech",Between €1 million-€ 2.5 million,2018,https://www.colibra.io/,,,MT
VAIOT,https://www.eu-startups.com/directory/vaiot/,Malta,Merging AI & Blockchain to deliver AI Assistants serving as innovative distribution channels as well as Legal Assistants,"VAIOT was founded in 2018 and is combining AI and blockchain technologies to deliver AI assistants. What do these assistants do exactly? They can act as innovative distribution channels, and even legal assistants. Their team landed around €5 million in funding in September 2020, which they aim to funnel into first serving the car insurance industry, before taking on other sectors.",Mosta,"AI Assistant, Blockchain, LegalTech",Between €5 million-€10 million,2018,https://www.vaiot.ai/#/,,,MT
Fracture Labs,https://www.eu-startups.com/directory/fracture-labs/,Malta,"Fracture Labs is a videogame company, working on a persistent multiplayer open world survival roleplaying game called Decimated.","Founded in 2018, gaming startup Fracture Labs has been working on a multiplayer survival role playing game, called Decimated. In this reality, civilization has collapsed, and a cyborg police force wields control over the wastelands. Players can either play a cyborg cop or a human citizen, and experience both sides. The team landed €375K last year, so keep an eye out for this gaming studio.",Malta,"Game developer, videogame, gamification",Between €100K-€500K,2018,https://www.decimated.net/,,,MT
vnoska,https://www.eu-startups.com/directory/vnoska/,Malta,"Interest-free installment card for online and offline purchases.
With the Vnoska card, you buy whatever you want without overpayments. The cost of each purchase remains the same. Just pay for them later in equal installments. The installment plan in the stores of our partners is up to 12 months. All information about the brand of the store is in one place: the list of stores, terms of installments, working hours, etc.",,Birkirkara,"Financial Services, FinTech, Loyalty Programs, Marketing",Between €1 million-€ 2.5 million,2018,https://vnoska.bg,,,MT
HONEYCOMB Colony,https://www.eu-startups.com/directory/honeycomb-colony/,Malta,"Holoride is developing the future of in-vehicle media, linking XR with real-time motion data, like acceleration and steering. This creates a new category of experiences for everyone who spends time on the move. The holoride technology converts XR, IoT and AI to pure joy.",,Munich,"Automotive, Digital Entertainment, Digital Media",Between €10 million-€25 million,2018,https://www.holoride.com/,,,MT
