name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
CardtoCrypto,https://www.eu-startups.com/directory/cardtocrypto/,Cyprus,"We facilitate the buying, selling, and exchanging of cryptocurrency through the aggregation of offers from various sources, so that you're getting the chance for the best rates from the best exchanges.
 
Our goal is to ensure you can easily get the best rates and simply make transactions through your credit card without any complexity involved. Everything is offered in a single place, so you're not having to hunt around and spend hours or days buying something that should be simple.
 
CardtoCrypto is constantly evaluating our processes and the exchanges that are included in our aggregation services to ensure that you're always getting the best options through our intuitive systems that don't require any special knowledge to use.",,Limassol,"crypto, buy, aggregator",Between €1-€100K,2021,https://cardtocrypto.io,,,CY
Weey.io,https://www.eu-startups.com/directory/weey-io-2/,Cyprus,"Turn your strategy into achievable OKRs instantly.

Whether you want to grow your business or increase your market share Weey will turn your goals into reality.",,Nicosia,"OKRS, goal setting, Productivity tools, Human resources management",No funding announced yet,2021,www.weey.io,,,CY
Weey.io,https://www.eu-startups.com/directory/weey-io/,Cyprus,"Turn your strategy into achievable OKRs instantly.

Whether you want to grow your business or increase your market share Weey will turn your goals into reality.",,Nicosia,"OKRS, goal setting, Productivity tools, Human resources management",No funding announced yet,2021,https://weey.io,,,CY
Tebi.io,https://www.eu-startups.com/directory/tebi-io/,Cyprus,"Tebi.io is a geo-distributed cloud solution with a modern infrastructure. Our innovative approach enables storing data in more than three copies worldwide, breaking traditional clouds' access and speed limitations.","Tebi.io is a progressive s3 compatible geographically distributed object storage solution. Our decentralized data storage system sets new standards of data delivery speed and reliability by changing the main principles of cloud storage at the architectural level.
We believe that the first generation object storage platforms are already outdated on the architecture level and can no longer fit modern requirements. While most companies still had no choice but to go with traditional storage solutions, they are losing their positions in the technology market.",Nicosia,"storage, object storage,",No funding announced yet,2020,tebi.io,,,CY
JobsToDo,https://www.eu-startups.com/directory/jobstodo/,Cyprus,"JobsToDo is an initiative of One Terrene International (OTI).  OTI is an international non-government and non-profit organisation with it’s main focus on education and helping young people develop their skills and competences, with the goal of increasing their employability and reducing unemployment.

JobsToDo was setup to help overcome the increase in unemployment in the EU and in Europe.  Trying to help young people overcome the challenges they face by empowering them to take the bull by the horns and showcase their talent, and contribute to the economic growth of their countries and Europe.","The world is constantly changing, and there will always be some factor to influence change, be it COVID, an economic crisis or even an economic boom.  Change is not always bad, as long as we move with the times and keep ahead of the rising needs in the different markets.
The world of employment has had it's ups and downs and we see new trends all the time, but some trends are here to stay.  Cost of employment is one of the most costly elements of any business, but without staff, how can we succeed?
This is where JobsToDo can help both employers and talented people.  The process is very simple, employers need talent to do certain jobs.  The choice is either full time, part time employment or outsourcing and subcontracting.  All of these have a cost, the question is which one is economically feasible?
There is no easy answer to this without doing a full audit of your staffing costs.  
So why use JobsToDo?
If you have a Job that needs to be done, you can either employ someone to do or you can find someone to do it and pay just for the Job that you need.  Let's say you need a logo designed for your new business, you could employ a graphic designer and pay him or her on a monthly basis to do something that should not take more than a couple of hours, or you could go to an advertising agency that will spend 2 days telling you the importance of a corporate image and why they charge you so much for it, or you could find a talented person on JobsToDo who can do it for you in a couple of hours, pay them for exactly that and carry on running your business.  The choice is yours.
JobsToDo simply brings employers and talented people together to ensure Jobs are done as needed, when needed, and with the security needed to ensure everyone does the job right.
It's that simple.  Dream it, Post-it, Do it!",Nicosia,"freelancer marketplace, EU based",No funding announced yet,2020,www.jobstodo.eu,,,CY
INTRA Logisoft Labs,https://www.eu-startups.com/directory/intra-logisoft-labs/,Cyprus,"At Logisoft, we are passionately devoted to optimizing the productivity of global freight and logistics businesses, keeping it more cost-effective and simple whilst ensuring its reliability. Using a combination of break-through technology that spans across the supply chain, from freight forwarders and carriers to clients and every player and stage in between, Logisoft tackles all freight related-challenges and obstacles to ensure a smoother global trade.
We take pride in our team that consists of highly qualified, experienced and knowledgeable industry professionals who are not only well versed in the freight industry’s challenges and difficulties, but are also dedicated in ensuring your shipping business’s success through our comprehensive array of related professional services. 
Ship your freight business into the digital world with Logisoft’s freight management software solution!",,Nicosia,"Digital Freight, Freigh Management, Supply Chain Management, Logistics Software",No funding announced yet,2020,www.logisoft.io,,,CY
SMOVE.CITY,https://www.eu-startups.com/directory/smove-city-3/,Cyprus,Smove.City is a sustainable data driven Mobility Platform for bike share solutions dedicated to cities that want to have a control over their mobility data.,"Smove.City provides cities and municipalities their own shared e-bike solution. We provide a mobile app, a fleet management platform for the city which gives full access to real time data, a fleet of e-bikes if needed, or we plug their current fleet of e-bikes into our platform and we work together with local bike shops for the daily maintenance and operations. The city has a full control through our fleet management platform and can use the data for analysis and urban planning. We also provide webinars and educational material to cities to educate them based on the analysis of their data from the platform on how they can improve the mobility in their city. Through the fleet management platform, the city has access to real time and historical mobility data of the usage of the electric bikes. The city uses this data for analysis and to improve their streets. After a few weeks we can predict the behavior of the users.",Larnaca,"micromobility,mobility,fleetmanagement",Between €1-€100K,2020,www.smove.city,,,CY
Arbonum,https://www.eu-startups.com/directory/arbonum-2/,Cyprus,"Pay and admin your Gamedev talents & remote contractors from anywhere 
way faster than your recent solution.","Hiring remote talent, simplified.
Say goodbye to juggling payments, taxes, and agreements. Those days are over.
Ever felt stuck in a software maze? Not anymore. Arbonum stays refreshingly simple with each update.
Now, the secret sauce: Lightning-fast onboarding. Meet Arbonum – where paying a contractor takes just 1 minute. Anywhere. Invoices, reports, and IP rights seamlessly flow to you.
Step one – Create a task.
Step two – Pick your contractor.
Step three – Hit pay.
In the background, magic happens: Money delivered, invoices generated, KYC managed, files organized – we've got it all covered.
Oh, by the way, integrating with your software? A breeze. 1 minute, 100 contractors paid.
Your remote hiring revolution starts now with Arbonum.",Limassol,"payroll, contractors, invoicing",No funding announced yet,2020,www.arbonum.com,Active,https://www.linkedin.com/company/arbonum,CY
HostingB2B,https://www.eu-startups.com/directory/hostingb2b/,Cyprus,"Localized Server hosting solutions that are fast secure and reliable. Robust 24/7 support with experience in Corporate Hosting Solutions for Gaming - Forex - Betting - Blockchain.

We provide affordable high level hosting services in Cyprus – Malta - UK in our state of the art data Centers certified with the highest ISO Standards Guaranteed 99.993% uptime for your business crucial services. Our digital Footprint now in 4 Countries (Cyprus - Malta - UK - Germany) and anticipating for our next POP to be ready in UAE scheduled to go live in Q1 2021.

What we do?

Data Center services from Colocation to Dedicated (Bare Metal), Virtual/Cloud Servers, Shared Web Hosting and Cloud Backup Plans.",,Larnaca,"Hosting, Servers, Cloud",No funding announced yet,2020,www.hostingb2b.com,,,CY
SI tech,https://www.eu-startups.com/directory/si-tech/,Cyprus,SI tech is an innovative cryptocurrency trading platform that allows anyone to start their own cryptocurrency trading brokerage.,,Limassol,"Blockchain, Cryptocurrency, FinTech, Software",No funding announced yet,2020,www.Lemon.ltd,,,CY
AlleoChain,https://www.eu-startups.com/directory/alleochain/,Cyprus,AlleoChain is a software development company focusing on the Blockchain technology.,,Yermasoyia,"Blockchain, Information Technology, Software",Between €100K-€500K,2020,alleochain.com,,,CY
Malloc,https://www.eu-startups.com/directory/malloc-ltd/,Cyprus,Malloc is a software startup located in Cyprus that provides real time solutions for individuals and businesses worldwide in data and privacy protection of mobile phones,"Malloc is a software startup located in Cyprus that provides real time solutions for individuals and businesses worldwide in data and privacy protection. The team consists of experts in privacy, data security and machine learning and it is determined to help you conquer hacking attacks or leakages in your smart devices in order to protect your privacy.",Nicosia,"Privacy, Data Security, Artificial Intelligence",No funding announced yet,2020,www.mallocprivacy.com,,,CY
Clouddocs,https://www.eu-startups.com/directory/clouddocs/,Cyprus,Clouddocs enables you to share and keep track of personal health records with a health coach. A health management service based on personal health records and a subscription-based personal health advisor to help ensure Clouddoсs clients never face a serious chronic illness.,,Bronx,"telemedicine, emc, phr",Between €100K-€500K,2020,https://clouddocs.in/,,,CY
Vidgum,https://www.eu-startups.com/directory/vidgum/,Cyprus,"Vidgum is a YouTube multi-channel network. MCN with the 100/0 revenue share. IT-system for your channel's growth. Vidgum is a team of 100+ experts who have been working with YouTube creators for 5+ years. We speak 10+ languages and assist YouTubers in 70+ countries. We pros all around, the indicators of our partners are always growing.",,Nicosia,"Advertising Services, Digital Media, Digital Entertainment",No funding announced yet,2020,https://vidgum.com/,Active,https://www.linkedin.com/company/vidgum/about/,CY
Velvet AutoInvest,https://www.eu-startups.com/directory/velvet-autoinvest/,Cyprus,"The AutoInvest platform that even beginners can use to automatically invest just like a hedge fund or bank. Velvet offers access to powerful trading algorithms based on artificial intelligence at institutional level on one platform. As an individual, you can now invest automatically.",,Limassol,"Forex Trading, Algorithm, Financial Services, Software",Between €1 million-€ 2.5 million,2020,https://www.vlvt.ai,Active,https://www.linkedin.com/company/velvet-autoinvest/about/,CY
Vandrouka Games,https://www.eu-startups.com/directory/vandrouka-games/,Cyprus,"Vandrouka Games' goal is to grow a product company where everyone can make the best games of their lives for gamers around the world. Vandrouka Games - it is a young, but already experienced team. We love games and know how to make them. Games that are bright, attractive, interesting, entertaining, and allow you to learn new things.",,Limassol,"Computer Games, Video Games, unity development",No funding announced yet,2020,https://www.vandrouka.games,Active,https://www.linkedin.com/company/vandrouka-games/about/,CY
Tixee,https://www.eu-startups.com/directory/tixee/,Cyprus,"Tixee is a trusted, reliable and regulated forex broker that aims to make the trading experience easy, fun and accessible to all. Navigate the ever-changing global economic landscape with tixee's premium products and services. tixee is an online CFD provider bringing traders some of the most premium options in accounts, platform types, tools, and assets along with top-tier customer service.",,Polemidia,"Financial Services, Stock Exchanges, Trading, Broker",No funding announced yet,2020,https://tixee.com/,Active,https://www.linkedin.com/company/tixee/,CY
SpatialChat,https://www.eu-startups.com/directory/spatialchat/,Cyprus,SpatialChat is a web-based collaboration platform. SpatialChat is a powerful virtual space for video meetings and webinars. It eliminates geographic boundaries and saves time with space.,,Limassol,"web conferencing, video communication, online events, remote work",No funding announced yet,2020,https://spatial.chat/,Active,https://www.linkedin.com/company/spatialchat/about/,CY
Skich,https://www.eu-startups.com/directory/skich/,Cyprus,"Skich is smartphone software that solves the problem of finding a game easily. The software offers game-screening tools in a variety of settings, allowing gamers to discover new games. Skich assists mobile users in finding games that are more relevant to their interests.",,Limassol,"Gaming, Media, Entertainment, Mobile Apps",Between €100K-€500K,2020,https://skich.app/,Active,https://www.linkedin.com/company/skich/about/,CY
Rivo Trading,https://www.eu-startups.com/directory/rivo-trading/,Cyprus,"Rivo Trading is committed to empowering individuals and organizations by providing premium financial services to establish confidence in our stakeholder's financial future. Revolutionizing the unfulfilled market of trading and investment technology, Rivo Trading produces strategic and premium quality trading software available to anyone that welcomes innovation. All of our products have been thoroughly back-tested and can accurately predict the future price changes of any security.",,Paphos,"Finance, FinTech, Software, Finacial Services",No funding announced yet,2020,https://rivotrading.com/,Active,,CY
Playcent Games,https://www.eu-startups.com/directory/playcent-games/,Cyprus,"Playcent Games is a rising star in the CTV gaming industry. We hand-pick the best developers, game designers, and storytellers to create next-level quality products. There is so much more to CTV than just TV shows, Playcent Games is going to revolutionize gaming.",,Larnaca,"Mobile Gaming, Apps, Game Publisher",No funding announced yet,2020,https://playcentgames.com/,Active,https://www.linkedin.com/company/playcentgames,CY
PayMatch,https://www.eu-startups.com/directory/paymatch/,Cyprus,"PayMatch is a fintech that offers online banking, digital payments solutions, e-wallets, lending, EMIs, payment gateways, and CRM tools. Bridging the gap between your business and the financial solutions you need to thrive. Trust is our number one priority.",,Limassol,"Banking, Financial Services, FinTech, Lending",No funding announced yet,2020,https://paymatch.com/,Active,https://www.linkedin.com/company/paymatch-limited/,CY
luvoutdoors,https://www.eu-startups.com/directory/luvoutdoors-2/,Cyprus,Luxmery sells various forms of body positivity inspired shapewear. Luxmery's mission is to to empower women of all backgrounds and sizes to feel confident in their own body! Luxmery's vision is to help provide education to children in need. They donate 10% of our profits to support this cause.,,Nicosia,"Fashion, Collections, Empowering women",No funding announced yet,2020,https://www.luxmery.com,Active,,CY
Kernelics,https://www.eu-startups.com/directory/kernelics/,Cyprus,"Kernelics provides VC-backed startups with custom engineering teams and helps them move forward on their product maps. We transform ideas into software including different stages as analysis, designing, development, and testing, or extending the client's development team. Kernelics provides tech solutions for Healthcare, Real Estate, Fintech, E-Commerce, Education, Hi-tech Media & Entertainment industries.",,Limassol,"iOS, Android, Python, DevOps",No funding announced yet,2020,https://kernelics.com/,Active,https://www.linkedin.com/company/kernelics,CY
NOTIX,https://www.eu-startups.com/directory/notix/,Cyprus,"NOTIX is a push service that helps to increase audience engagement, reaching every user for any kind of client – either a webmaster with a site or a big business. Suitable for both individual and corporate clients. Don't lose users even when they leave the website. Boost page views. Send your own content to subscribers, re-engage, and promote relevant content based on users' interests.",,Limassol,"Advertising, Information Technology, Marketing",No funding announced yet,2020,https://notix.co/,,,CY
nutriapptech,https://www.eu-startups.com/directory/nutriapptech/,Cyprus,"Nutritionists and Dietitians CRM Software in Connection With Mobile Application. Nutriapptech is a specialized Client Management Software and mobile application, directed for professional dietitians and nutritionists across the world. Nutriapptech simplifies tasks performed by the professionals, such as management and analysis of nutritional information of their clients, meal planning, follow-up of the clients, and much more.",,Limassol,"CRM, Fitness, Mobile Apps",No funding announced yet,2020,http://www.nutriapptech.com/,,,CY
Gameram,https://www.eu-startups.com/directory/gameram/,Cyprus,"Gameram goal is to unite game players around the world with their own tastes, preferences, and game styles. They are based in Paphos, Cypus. The company was founded on Sep 2020.",,Paphos,"Gaming, Internet, Online Games",Between €2.5 million-5 million,2020,http://www.gameram.com/,,,CY
GAMLA,https://www.eu-startups.com/directory/gamla/,Cyprus,"Gaming platform for eSports, which unites players and developers at one place. Games of skills, where you can earn money. We are GAMLA - a new, but active and fast-growing brand of casual mobile games All of our games.",,Limassol,"Gaming, Digital Entertainment, Esports, Video Games",No funding announced yet,2020,https://gamla.io/,Active,,CY
Evest Officia,https://www.eu-startups.com/directory/evest-officia/,Cyprus,"Evest Official is a trading company that provides trading through mobile, web, and apps to trade bitcoins, euros, and dollars. We have designed our platforms to be easy to use, seamless to navigate to the user, we have gone miles beyond that and became a polarizing power in the trading",,Nicosia,"Stocks, cryptoassets, commodities, ETF",No funding announced yet,2020,https://evest.com,Active,https://www.linkedin.com/company/evest-official,CY
BrainRocket,https://www.eu-startups.com/directory/brainrocket/,Cyprus,"BrainRocket is a software company that offers IT solutions and services tailored to our client's needs. The rocket-speed software company. Young, ambitious, and unstoppable, we have already taken Cyprus by storm.",,Limassol,"Software Development, IT Infrastructure, IT Management",No funding announced yet,2020,https://brainrocket.com,Active,https://www.linkedin.com/company/brain-rocket/,CY
Blue Dome Capital,https://www.eu-startups.com/directory/blue-dome-capital/,Cyprus,"Blue Dome Capital is an investment manager based in Cyprus seeking to capture emerging investment opportunities. Blue Dome Capital is an investment manager based in Cyprus seeking to capture emerging investment opportunities in technology transfer and innovation-driven ventures in Central & South Eastern Europe (“CSEE”). We focus on ventures with a significant science and technology-based competitive advantage, arising primarily from relevant IP, that present valuable and sustainable solutions for the global market.",,Limassol,"Venture Capital, Private Equity Principals, Investment",No funding announced yet,2020,https://bluedomecapital.com/,Active,https://www.linkedin.com/company/blue-dome-capital/,CY
Crowdbase,https://www.eu-startups.com/directory/crowdbase/,Cyprus,The first investment-based crowdfunding platform in Cyprus.,"Crowdbase is a European investment crowdfunding platform which enables businesses to raise capital through an alternative source and investors to access otherwise unavailable opportunities.
The company provides both equity and debt crowdfunding for Startups, innovative SMEs and socially impactful Real Estate developments.
Crowdbase has two distinct sets of clients. On one hand, we have the everyday individuals, who are able to invest in the different campaigns through Crowdbase’s platform. We have set a platform-wide minimum investment of €100, so that these investment opportunities are accessible to everyone, regardless of their net worth or social status.
On the other hand, we have the businesses that are looking for financing. If you are an entrepreneur with a business in Cyprus, you are probably aware of the major funding gap that exists in our country. There is a limited number of options at your disposal to obtain financing in order to take your business to the next level. This is where crowdfunding comes in, offering you an alternative, more efficient form of financing, granting you significant exposure to the platform’s customer base, encouraging the crowdsourcing of ideas, and allowing you to validate a potential market for your product through a successful campaign.",Nicosia,"crowdfunding, investing, fundraising,",Between €100K-€500K,2020,https://www.crowdbase.eu/,,,CY
Astrodita,https://www.eu-startups.com/directory/astrodita-2/,Cyprus,"Astrodita, the new dating app of 2021 is revolutionizing the online dating scene. This new dating app is founded on a cutting-edge algorithm that is used in order to predict the compatibility between two people. Astrodita's unique algorithm reaches 85% match accuracy, even before two individuals start chatting.",,Nicosia,"Technology, Information, Internet",No funding announced yet,2020,https://astrodita.com/,Active,https://www.linkedin.com/company/astrodita/,CY
Arcademy,https://www.eu-startups.com/directory/arcademy/,Cyprus,The app offers a live arcade game from the comfort of your home. It allows users to dive into the galore of prizes delivered to home. Take a nostalgic trip to the world of arcades and claw machines!,,Limassol,"Gaming, Online Games, Mobile Gaming Apps",No funding announced yet,2020,https://arcademy.live/,Active,https://www.linkedin.com/company/arcademyclaw/,CY
Arbonum,https://www.eu-startups.com/directory/arbonum/,Cyprus,"All-in-one platform that takes care of everything from onboarding, to project management, invoicing, payment, tax requirements, reporting, and more. Compliance & Payments for Global Teams. We help Gamedev companies to hire & pay contractors in 115+ countries compliantly.",,Limassol,"Technology, Information, Internet",No funding announced yet,2020,https://www.arbonum.com,Active,https://www.linkedin.com/company/arbonum,CY
Colossi Games,https://www.eu-startups.com/directory/colossi-games-2/,Cyprus,Colossi Games is a new mobile games developer based in Cyprus. It is building the next big thing in the Action RPG genre for mobile devices.,,Limassol,"Computer Games, Gaming, mobile",Between €2.5 million-5 million,2020,https://colossi.games/,,,CY
KINISI,https://www.eu-startups.com/directory/kinisi/,Cyprus,"Kinisi is an innovative studio equipped with unique motion control technology, making incredible product videos available to all. Thanks to our extreme level of automation, we can provide up to 30 high-quality product films per day, at unimaginably low budgets. KINISI is owned and run fully by ABL Films, a 30 year old film production house specialising in advertising. Combining our robotic system with our creative experience has allowed us to transform the video marketing of our international clients, to allow them to fully harness the power of impactful videos for social media, ecommerce, and retail.",,Nicosia,"Advertising, E-Commerce, Film, Film Production",No funding announced yet,2020,https://ablfilms.com/kinisi,,,CY
InviteM,https://www.eu-startups.com/directory/invitem/,Cyprus,"InviteM is committed into developing innovative and high quality digital products, services and solutions, which offer the best value to our users and customers, thus enhancing life quality! Discover amazing places · Trending destinations · What are you interested in? · Best rated Bar & Restaurants · Best rated Club's ·",,Nicosia,"Digital Entertainment, Quality, Digital Products",Between €1-€100K,2020,https://invitem.eu/explore,Active,,CY
Holysmoke Shishabar Online Store,https://www.eu-startups.com/directory/holysmoke-shishabar-online-store/,Cyprus,"We supply only the finest hookah tobaccos from around the world. Hookah bowls (clay, stoneware, ceramic classic, and phunnel bowls, and more), glass bases, natural coconut charcoal in all sizes, and accessories at competitive prices in Cyprus (Europe). Modern hookahs and accessories at competitive prices. Whatever you need for your shisha experience we aim to deliver. Shisha, also known as hookah, is a water pipe that originated in Indian and Arabic cultures and has steadily gained popularity in Europe. In order to smoke a shisha, you’ll need a water pipe itself, a glass vase filled with water, a hookah bowl for the flavoured tobacco, blazed charcoals (preferable natural coconut ones), and aluminium foil or heat management device.",,Larnaca,"Retail, Finest Tobaccos, Premium",No funding announced yet,2020,https://holysmokeshishabar.com.cy,,,CY
Nicheknow,https://www.eu-startups.com/directory/nicheknow/,Cyprus,"Nicheknow is a payments and fintech consulting firm based in Cyprus. Our team has over 20 years of experience in online payments, risk management, compliance, and fintech. We have seen all sides of this business: from senior and founder positions within a wide range of regulated online businesses to operating financial and payment service providers. At Nicheknow, we work with online businesses and financial institutions, using our unique skillset to solve challenges, build new products, and develop exciting services and features.",,Limassol,"Banking, Financial Services, FinTech, Fraud Detection, Management Consulting, Payments, Risk Management",No funding announced yet,2020,https://nicheknow.com/,,,CY
Pay,https://www.eu-startups.com/directory/pay/,Cyprus,Our mission at Pay.com is to create an all-inclusive economy. We help big entrepreneurs to move big payments. And micro-merchants to realize their biggest dreams. The company was launched in 2020 and is currently expanding with 5 global offices offering top-tier customer service. Find out more at www.Pay.com. We are accepting clients for our closed Beta. Feel free to reach out.,,Nicosia,"Apps, Billing, Financial Services, Payments",No funding announced yet,2020,https://pay.com,,,CY
Fibery,https://www.eu-startups.com/directory/fibery/,Cyprus,Fibery is a no code work management platform that adapts to companies and grows with them. Connected workspace for teams. Replaces costly isolated tools and brings teams together. Create robust databases as easy as spreadsheets. Collect your organization knowledge in a structured way. Connect knowledge and reflect your company structure. Shape a single connected workspace for your team or company.,,Nicosia,"Software, Software Development, Platform",Between €2.5 million-5 million,2020,https://fibery.io,,,CY
EZVENTURE,https://www.eu-startups.com/directory/ezventure/,Cyprus,"Web app for startup founders to build interactive and shareable pitch deck pages. Founded in 2020 and is based in Limassol, Limassol, Cyprus. We love startups and want to make their life easier. For that to happen, we are developing tools to help founders and investors understand each other. 

Having applied First Principles thinking, we redesigned traditional pitch decks and converted them into a next-gen interactive instrument – landing pitch pages.",,Limassol,"IT Services, IT Consulting, Venture Capital, Private Equity",No funding announced yet,2020,https://www.ezventure.co/,,,CY
Capacitor Partners,https://www.eu-startups.com/directory/capacitor-partners/,Cyprus,"Capacitor Partners specializes in technology strategy, operations, and product consulting. Capacitor Partners was founded in 2020 by Michael Tyrimos and was headquartered in Nicosia, Cyprus. We connect the best tech talent to the wider industry, and optimize companies for a digital future. We are a consulting agency built by tech founders. Our aim is to advise other companies on how to curve a technology strategy and build great products.",,Nicosia,"Business Development, Consulting, Management Consulting",No funding announced yet,2020,https://www.capacitorpartners.com/,,,CY
Avrio,https://www.eu-startups.com/directory/avrio/,Cyprus,"Sharing research and insights is messy. Avrio is here to change that. With Avrio you can transform your customer conversations, data analysis, and scattered knowledge into insights that drive growth for your business. Avrio gives you the tools to bring all your qualitative and quantitative data sources together to give your team the full picture and help you maximize your collective knowledge. With Avrio you can: - Upload, transcribe, and analyze user interviews, - Create shareable highlight clips directly from the transcripts, - Capture data from around the web with the Avrio Chrome extension, - Centralise your feedback with our Zapier Integration, - Update your team and save knowledge directly in Slack with our Slack integration, - Build a research repository to take advantage of your team's collective knowledge, - Promote your findings with a research Library, website Pins, and more.",,Strovolos,"Analytics, Consumer Research, Market Research, Product Research",Between €500K-€ 1 million,2020,https://www.avrio.com,,,CY
Velvet FX,https://www.eu-startups.com/directory/velvet-fx/,Cyprus,"Velvet was founded in 2018 by Julius Franck-Oberaspach and Jonathan R. Hirsch in Stuttgart (Germany), and created in response to the non-existence of the possibility for private investors for the personal usage of automated trading software. Back then and even until today, these kind of trading algorithms are mostly accessible only to institutional investors such as large hedgefunds or investment banks. Velvet’s mission was to change the environment of automated trading. By bridging the gap between automated trading software and a small minimum investment amount for the usage of such, Velvet achieved to enable private people to use powerful algorithms and outperform their personal investment portfolio. And since over 80% of manual traders lose their money while trading without using intelligent software, Velvet even protects traders of losing their investments. The concept of of Velvet is to offer an open environment where private investors on a global level can use smart automated trading software which requires only little knowledge and is easy to use. Velvet’s vision is to become the world‘s largest provider of automated trading algorithms on a B2C level in the globe offering customer-focused investment solutions!",,Limassol,Software,No funding announced yet,2020,https://en.velvetfx.de/,,,CY
Astrodita,https://www.eu-startups.com/directory/astrodita/,Cyprus,"Astrodita, the new dating app of 2021 is revolutionizing the online dating scene. This new dating app is founded on a cutting-edge algorithm that is used in order to predict the compatibility between two people. Astrodita's unique algorithm reaches 85% match accuracy, even before two individuals start chatting! Only 3 questions are required to start finding matches and 10,000 matches are made within seconds. The app is translated into 7 languages and uses the latest features and technologies that are used in top dating apps. The algorithm has been developed over 2 years by top astrologers' IT and marketing teams.",,Nicosia,"Apps, Dating, Lifestyle, Mobile Apps",No funding announced yet,2020,https://astrodita.com/,,,CY
WiRE,https://www.eu-startups.com/directory/wire-2/,Cyprus,"WiRE delivers real estate intelligence, analysis, and data to the world. Using the power of technology, we connect decision makers to accurate information on real estate – and help them make faster, smarter decisions. WiRE is a fintech company building the digital twin of all properties across Europe. The digital twins are linked with transaction, pricing, and environmental data, giving insights to consumers and allowing financial institutions and insurers to identify opportunities, manage risk, and leverage online sales channels. Corporates can utilise them to overlay their own data to manage risk, estimate the penetration of their products, prioritise sales targets, and develop marketing actions at the unit, household level.",,Nicosia,"Database, Real Estate",Between €500K-€ 1 million,2020,https://www.wire-fs.com,,,CY
Woodlaine Digital Solutions,https://www.eu-startups.com/directory/woodlaine-digital-solutions/,Cyprus,"We are a highly ambitious company that will settle for nothing less than global leadership. For this, we are looking to grow our software development team. Does being a techie mean only a desk job? Not with Woodlaine. Our strategic partners are spread across Europe, and you might need to travel to at least one of these locations for technical “onboarding.” We are especially proud of our track record of attracting and retaining top quality talent and providing them with meaningful opportunities for career development and work life balance. We develop cutting-edge business solutions and applications, which our clients use to serve millions of people across the world. We specialise in Software Development and IT infrastructure for large-scale, internet-based apps.",,Limassol,"Consulting, Internet, Risk Management, SEO",No funding announced yet,2020,https://woodlaine.com,,,CY
Velametis,https://www.eu-startups.com/directory/velametis/,Cyprus,"VelvetFormula is a digital assets market maker and liquidity provider for institutions. We transform digital assets trading infrastructure. It is a global crypto market maker focused on providing institutional-grade liquidity solutions for crypto exchanges, corporates, and wealth managers. Our expertise and vision come from our experience in traditional financial markets and especially in emerging markets.",,Limassol,"Health Care, Consulting, Pharmaceutical",No funding announced yet,2020,https://velametis.com/,,,CY
Verality Digital Healthcare,https://www.eu-startups.com/directory/verality-digital-healthcare/,Cyprus,"We create an interoperable care management ecosystem that enables remote chronic-patient monitoring using data aggregation, connecting existing wireless medical and wearable devices. Our platform, Aceso Care Ecosystem, can reduce wasted time in waiting rooms, provide access to those in remote areas, enable elderly, disabled or chronic patients with poor mobility, improve health outcomes with empowered patients, minimize hospital readmissions and reduce healthcare costs, enable cross border care and enhance interdisciplinary team action while being as efficacious as the usual in-person office care in a worldwide ageing population.",,Nicosia,"Digital Health, Remote Patient Monitoring, Connected Care",Between €100K-€500K,2020,https://www.verality.healthcare/,,,CY
The Boutique Vibe,https://www.eu-startups.com/directory/the-boutique-vibe/,Cyprus,"The Boutique Vibe is a Club for Boutique-hotels, offering Marketing, Distribution, and technology support. Boutique hotels pay a subscription to join and a small commission on bookings.",,Nicosia,"Travel, Tourism, Real Estate",No funding announced yet,2020,https://www.theboutiquevibe.com/,,,CY
VpnCodes,https://www.eu-startups.com/directory/vpncodes/,Cyprus,Cross-reference 30 sites and picked the 10 most mentioned and recommended Best VPN. Run all these 10 most mentioned Best VPN under my 28 inspect elements. Score and ranked them accordingly which get updated every 6 months.,,Nicosia,"vpn, review, virtual private network",,2020,https://vpncodes.net,,,CY
Atokes,https://www.eu-startups.com/directory/atokes/,Cyprus,"A new Buy Now Pay Later, fintech with a new twist. Atokes has it's own marketplace, with more than 2000 products, where consumers can register, get credit checked through algorithms and credit check technology, formulate a 0% interest customized plan (1-10 monthly 0% interest installments - always determined by the algorithms)  and checkout.",,Cyprus,"Buy Now Pay Later, Fintech, Financial",No funding announced yet,2020,https://www.atokes.com/,,,CY
Pay.,https://www.eu-startups.com/directory/pay-2/,Cyprus,Pay is a payment gateway that offers secure online payment solutions to various E-commerce businesses.,,Nicosia,"Billing, Financial Services, Payments",No funding announced yet,2020,https://pay.com,,,CY
